-1.195500,-0.382890,1.792000,-0.247763,-0.291029,2.304000,-0.090530,-0.297319,2.304000,-0.008769,-0.058325,2.304000,0.032186,0.109898,2.560000,-0.411285,-0.284740,2.304000,-0.533852,-0.071793,2.560000,-0.443007,0.053993,2.560000,-0.226375,0.158815,2.560000,-0.128541,0.151827,2.560000,-0.079900,0.497548,2.816000,-0.114565,0.787746,2.560000,-0.331197,0.158815,2.560000,-0.310508,0.474487,2.816000,-0.263264,0.819509,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.178580,-0.485998,2.304000,-0.323234,-0.467130,2.304000,-0.149505,0.710877,2.560000,-0.271650,0.819509,3.072000,-0.271650,0.853052,3.072000,-0.033778,0.874208,2.816000,-0.033778,0.889582,2.816000,-0.149505,0.822687,2.560000,
-1.131909,-0.382890,1.792000,-0.254052,-0.303608,2.304000,-0.096819,-0.309897,2.304000,-0.021347,-0.070903,2.304000,0.032186,0.102910,2.560000,-0.411285,-0.297319,2.304000,-0.533852,-0.085770,2.560000,-0.436019,0.040017,2.560000,-0.226375,0.137851,2.560000,-0.135529,0.130862,2.560000,-0.072213,0.466800,2.816000,-0.126021,0.828086,2.816000,-0.331197,0.144839,2.560000,-0.310508,0.459113,2.816000,-0.263264,0.811124,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.184869,-0.492287,2.304000,-0.323234,-0.473419,2.304000,-0.156493,0.703889,2.560000,-0.280035,0.811124,3.072000,-0.271650,0.844667,3.072000,-0.033778,0.835773,2.816000,-0.033778,0.858834,2.816000,-0.149505,0.787746,2.560000,
-1.063425,-0.382890,1.792000,-0.254052,-0.309897,2.304000,-0.103108,-0.316187,2.304000,-0.027636,-0.077193,2.304000,0.025198,0.095922,2.560000,-0.411285,-0.303608,2.304000,-0.526864,-0.099746,2.560000,-0.429030,0.019052,2.560000,-0.226375,0.123874,2.560000,-0.135529,0.116886,2.560000,-0.072213,0.428365,2.816000,-0.126021,0.789652,2.816000,-0.331197,0.123874,2.560000,-0.310508,0.451426,2.816000,-0.271650,0.811124,3.072000,-1.715377,-0.751679,4.352000,0.000000,0.000000,0.000000,-0.191159,-0.498577,2.304000,-0.329524,-0.485998,2.304000,-0.179830,0.758904,2.816000,-0.288421,0.811124,3.072000,-0.271650,0.844667,3.072000,-0.036849,0.878210,3.072000,-0.036849,0.894981,3.072000,-0.164456,0.828086,2.816000,
-1.148257,-0.443179,2.048000,-0.260341,-0.322476,2.304000,-0.115687,-0.328765,2.304000,-0.033926,-0.083482,2.304000,0.018210,0.095922,2.560000,-0.411285,-0.316187,2.304000,-0.519876,-0.113722,2.560000,-0.422042,-0.001912,2.560000,-0.226375,0.109898,2.560000,-0.142517,0.102910,2.560000,-0.064526,0.397618,2.816000,nan,nan,nan,-0.331197,0.109898,2.560000,-0.310508,0.436052,2.816000,-0.271650,0.802738,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.191159,-0.504866,2.304000,-0.329524,-0.492287,2.304000,-0.187517,0.751217,2.816000,-0.288421,0.802738,3.072000,nan,nan,nan,-0.036849,0.836281,3.072000,-0.036849,0.853052,3.072000,-0.164456,0.789652,2.816000,
-1.075580,-0.443179,2.048000,-0.260341,-0.328765,2.304000,-0.115687,-0.335054,2.304000,-0.040215,-0.089771,2.304000,nan,nan,nan,-0.404995,-0.322476,2.304000,-0.512888,-0.127698,2.560000,-0.415054,-0.022876,2.560000,-0.226375,0.095922,2.560000,-0.142517,0.088934,2.560000,-0.064526,0.374557,2.816000,-0.137478,0.785966,3.072000,-0.331197,0.095922,2.560000,-0.310508,0.420679,2.816000,-0.271650,0.794352,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.219387,-0.567950,2.560000,-0.329524,-0.498577,2.304000,-0.195204,0.743530,2.816000,-0.296807,0.802738,3.072000,-0.271650,0.836281,3.072000,-0.036849,0.785966,3.072000,-0.036849,0.811124,3.072000,-0.164456,0.751217,2.816000,
-1.134556,-0.498577,2.304000,-0.260341,-0.341344,2.304000,-0.121976,-0.341344,2.304000,-0.046504,-0.096061,2.304000,nan,nan,nan,-0.449995,-0.372283,2.560000,-0.505900,-0.141675,2.560000,-0.408066,-0.036853,2.560000,-0.226375,0.081946,2.560000,-0.149505,0.074957,2.560000,-0.072213,0.343809,2.816000,-0.137478,0.744038,3.072000,-0.331197,0.088934,2.560000,-0.310508,0.412992,2.816000,-0.271650,0.794352,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.219387,-0.574938,2.560000,-0.323234,-0.504866,2.304000,-0.229721,0.802738,3.072000,-0.305193,0.794352,3.072000,-0.271650,0.827895,3.072000,-0.036849,0.744038,3.072000,-0.036849,0.769195,3.072000,-0.179406,0.777581,3.072000,
nan,nan,nan,-0.260341,-0.347633,2.304000,-0.128266,-0.347633,2.304000,-0.052794,-0.102350,2.304000,nan,nan,nan,-0.443007,-0.379271,2.560000,-0.498912,-0.155651,2.560000,-0.401078,-0.057817,2.560000,-0.233363,0.067969,2.560000,-0.149505,0.060981,2.560000,-0.078777,0.349907,3.072000,-0.137478,0.702109,3.072000,-0.331197,0.074957,2.560000,-0.310508,0.397618,2.816000,-0.271650,0.785966,3.072000,-1.542897,-0.968186,5.120000,0.000000,0.000000,0.000000,-0.219387,-0.581927,2.560000,-0.359149,-0.567950,2.560000,-0.238107,0.794352,3.072000,-0.305193,0.794352,3.072000,-0.271650,0.819509,3.072000,-0.039919,0.760618,3.328000,-0.039919,0.787872,3.328000,-0.179406,0.735652,3.072000,
nan,nan,nan,-0.260341,-0.353922,2.304000,-0.128266,-0.353922,2.304000,-0.059083,-0.108639,2.304000,nan,nan,nan,-0.443007,-0.393247,2.560000,-0.541116,-0.178903,2.816000,-0.387102,-0.071793,2.560000,-0.233363,0.060981,2.560000,-0.156493,0.047005,2.560000,-0.087163,0.324750,3.072000,-0.137478,0.668566,3.072000,-0.331197,0.060981,2.560000,-0.302821,0.382244,2.816000,-0.271650,0.777581,3.072000,-1.589570,-1.080378,5.632000,0.000000,0.000000,0.000000,-0.212399,-0.588915,2.560000,nan,nan,nan,-0.238107,0.785966,3.072000,-0.305193,0.785966,3.072000,-0.271650,0.819509,3.072000,-0.030835,0.715195,3.328000,-0.039919,0.742449,3.328000,-0.179406,0.702109,3.072000,
-1.739136,-0.965516,4.352000,-0.289268,-0.400235,2.560000,-0.128266,-0.360212,2.304000,-0.072636,-0.127698,2.560000,nan,nan,nan,-0.436019,-0.400235,2.560000,-0.533429,-0.194277,2.816000,-0.380114,-0.092758,2.560000,-0.233363,0.047005,2.560000,-0.156493,0.040017,2.560000,-0.087163,0.307978,3.072000,-0.148934,0.687941,3.328000,-0.364316,0.051705,2.816000,-0.302821,0.374557,2.816000,-0.271650,0.769195,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.212399,-0.588915,2.560000,nan,nan,nan,-0.246492,0.777581,3.072000,-0.305193,0.777581,3.072000,-0.271650,0.802738,3.072000,-0.030835,0.678857,3.328000,-0.039919,0.706111,3.328000,-0.194357,0.724280,3.328000,
nan,nan,nan,-0.282280,-0.407223,2.560000,-0.142517,-0.407223,2.560000,-0.079624,-0.134686,2.560000,nan,nan,nan,-0.429030,-0.407223,2.560000,-0.525742,-0.201964,2.816000,-0.373125,-0.106734,2.560000,-0.233363,0.040017,2.560000,-0.156493,0.033029,2.560000,-0.095549,0.291207,3.072000,-0.148934,0.660688,3.328000,-0.356629,0.044018,2.816000,-0.302821,0.359183,2.816000,-0.271650,0.760809,3.072000,-1.358962,-1.126500,5.632000,0.000000,0.000000,0.000000,-0.205410,-0.595903,2.560000,nan,nan,nan,-0.246492,0.760809,3.072000,-0.305193,0.769195,3.072000,-0.280035,0.794352,3.072000,-0.030835,0.642519,3.328000,-0.039919,0.669772,3.328000,-0.194357,0.697026,3.328000,
-1.589866,-1.022311,4.608000,-0.282280,-0.414212,2.560000,-0.142517,-0.414212,2.560000,-0.079624,-0.134686,2.560000,nan,nan,nan,-0.422042,-0.421200,2.560000,-0.510368,-0.217338,2.816000,-0.359149,-0.120710,2.560000,-0.256699,0.028645,2.816000,-0.179830,0.028645,2.816000,-0.103935,0.274435,3.072000,-0.148934,0.633434,3.328000,-0.356629,0.028645,2.816000,-0.321964,0.375065,3.072000,-0.280035,0.744038,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.205410,-0.602891,2.560000,-0.345173,-0.588915,2.560000,-0.246492,0.752423,3.072000,-0.296807,0.752423,3.072000,-0.280035,0.777581,3.072000,-0.033207,0.662593,3.584000,-0.039919,0.642519,3.328000,-0.194357,0.669772,3.328000,
-1.626755,-1.149877,5.120000,-0.275292,-0.421200,2.560000,-0.142517,-0.421200,2.560000,-0.086612,-0.141675,2.560000,nan,nan,nan,-0.415054,-0.428188,2.560000,-0.502681,-0.225024,2.816000,-0.387377,-0.148155,2.816000,-0.256699,0.020958,2.816000,-0.179830,0.013271,2.816000,-0.112320,0.266050,3.072000,-0.148934,0.615265,3.328000,-0.356629,0.020958,2.816000,-0.321964,0.358293,3.072000,-0.280035,0.727266,3.072000,-1.159101,-1.172621,5.632000,0.000000,0.000000,0.000000,-0.198422,-0.609879,2.560000,-0.338185,-0.595903,2.560000,-0.246492,0.735652,3.072000,-0.296807,0.735652,3.072000,-0.280035,0.760809,3.072000,-0.033207,0.643026,3.584000,-0.042990,0.672376,3.584000,-0.194357,0.651603,3.328000,
-1.576017,-1.207371,5.376000,-0.268304,-0.428188,2.560000,-0.142517,-0.428188,2.560000,-0.086612,-0.148663,2.560000,-0.051672,0.074957,2.560000,-0.408066,-0.435176,2.560000,-0.494994,-0.240398,2.816000,-0.379690,-0.163529,2.816000,-0.256699,0.005584,2.816000,-0.179830,0.005584,2.816000,-0.120706,0.257664,3.072000,-0.158019,0.606180,3.328000,-0.348942,0.005584,2.816000,-0.313579,0.341522,3.072000,-0.280035,0.702109,3.072000,-1.066858,-1.187995,5.632000,0.000000,0.000000,0.000000,-0.184446,-0.609879,2.560000,-0.331197,-0.602891,2.560000,-0.257949,0.769703,3.328000,-0.280035,0.710495,3.072000,-0.280035,0.735652,3.072000,-0.042990,0.623459,3.584000,-0.042990,0.652810,3.584000,-0.194357,0.642519,3.328000,
-1.581460,-1.338431,5.888000,-0.268304,-0.435176,2.560000,-0.135529,-0.435176,2.560000,-0.093600,-0.155651,2.560000,-0.058660,0.067969,2.560000,-0.401078,-0.442164,2.560000,-0.487307,-0.248085,2.816000,-0.372003,-0.178903,2.816000,-0.264386,-0.002103,2.816000,-0.187517,-0.002103,2.816000,-0.129092,0.257664,3.072000,-0.158019,0.597096,3.328000,-0.348942,-0.009790,2.816000,-0.305193,0.324750,3.072000,-0.280035,0.676952,3.072000,-0.974615,-1.203369,5.632000,0.000000,0.000000,0.000000,-0.177458,-0.616867,2.560000,nan,nan,nan,-0.257949,0.751533,3.328000,-0.271650,0.693723,3.072000,-0.288421,0.710495,3.072000,-0.042990,0.613676,3.584000,-0.042990,0.643026,3.584000,-0.194357,0.633434,3.328000,
-1.389710,-1.280239,5.632000,-0.261315,-0.442164,2.560000,-0.135529,-0.435176,2.560000,-0.093600,-0.155651,2.560000,-0.065648,0.060981,2.560000,-0.387102,-0.456140,2.560000,-0.523222,-0.287410,3.072000,-0.364316,-0.186590,2.816000,-0.264386,-0.009790,2.816000,-0.187517,-0.009790,2.816000,-0.137478,0.249278,3.072000,-0.158019,0.588011,3.328000,-0.348942,-0.017477,2.816000,-0.305193,0.307978,3.072000,-0.280035,0.651794,3.072000,-0.882372,-1.218743,5.632000,0.000000,0.000000,0.000000,-0.170470,-0.616867,2.560000,-0.310232,-0.616867,2.560000,-0.248864,0.724280,3.328000,-0.263264,0.668566,3.072000,-0.288421,0.685337,3.072000,-0.042990,0.603893,3.584000,-0.042990,0.633243,3.584000,-0.203442,0.624349,3.328000,
-1.266719,-1.295612,5.632000,-0.254327,-0.449152,2.560000,-0.128541,-0.442164,2.560000,-0.100588,-0.162639,2.560000,-0.079900,0.059392,2.816000,-0.418125,-0.509441,2.816000,-0.514837,-0.295796,3.072000,-0.356629,-0.201964,2.816000,-0.264386,-0.025164,2.816000,-0.187517,-0.017477,2.816000,-0.148934,0.270051,3.328000,-0.158019,0.578927,3.328000,-0.348942,-0.032851,2.816000,-0.296807,0.282821,3.072000,-0.280035,0.618251,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.179830,-0.686241,2.816000,-0.333569,-0.686241,2.816000,-0.239780,0.697026,3.328000,nan,nan,nan,-0.288421,0.651794,3.072000,-0.042990,0.594109,3.584000,-0.042990,0.623459,3.584000,-0.203442,0.615265,3.328000,
-1.143728,-1.295612,5.632000,-0.247339,-0.456140,2.560000,-0.128541,-0.449152,2.560000,-0.100588,-0.169627,2.560000,-0.087587,0.051705,2.816000,-0.410438,-0.517128,2.816000,-0.506451,-0.312567,3.072000,-0.348942,-0.209651,2.816000,-0.264386,-0.032851,2.816000,-0.187517,-0.025164,2.816000,-0.158019,0.270051,3.328000,-0.167103,0.578927,3.328000,-0.348942,-0.048225,2.816000,-0.288421,0.266050,3.072000,-0.280035,0.593094,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.172143,-0.686241,2.816000,-0.296256,-0.630843,2.560000,-0.230695,0.669772,3.328000,-0.257949,0.660688,3.328000,-0.296807,0.626637,3.072000,-0.042990,0.594109,3.584000,-0.042990,0.623459,3.584000,-0.203442,0.615265,3.328000,
-1.036110,-1.295612,5.632000,-0.240351,-0.463128,2.560000,-0.128541,-0.456140,2.560000,-0.107577,-0.176615,2.560000,-0.095273,0.044018,2.816000,-0.402751,-0.524815,2.816000,-0.498065,-0.320953,3.072000,-0.341256,-0.217338,2.816000,-0.272073,-0.048225,2.816000,-0.195204,-0.032851,2.816000,-0.145863,0.240892,3.072000,-0.167103,0.578927,3.328000,-0.380665,-0.060995,3.072000,-0.312456,0.260967,3.328000,-0.288421,0.559551,3.072000,nan,nan,nan,0.000000,0.000000,0.000000,-0.164456,-0.693928,2.816000,nan,nan,nan,-0.230695,0.642519,3.328000,-0.248864,0.633434,3.328000,-0.296807,0.593094,3.072000,nan,nan,nan,nan,nan,nan,-0.203442,0.615265,3.328000,
-0.943867,-1.310986,5.632000,-0.264386,-0.517128,2.816000,-0.128541,-0.456140,2.560000,-0.107577,-0.190591,2.560000,nan,nan,nan,-0.395064,-0.532502,2.816000,-0.489679,-0.337725,3.072000,-0.333569,-0.225024,2.816000,-0.272073,-0.055912,2.816000,-0.195204,-0.040538,2.816000,-0.145863,0.240892,3.072000,-0.167103,0.578927,3.328000,-0.380665,-0.077766,3.072000,-0.303372,0.242798,3.328000,-0.288421,0.526008,3.072000,-0.295134,-0.647806,2.816000,0.000000,0.000000,0.000000,-0.149082,-0.693928,2.816000,nan,nan,nan,-0.230695,0.615265,3.328000,-0.248864,0.606180,3.328000,-0.305193,0.559551,3.072000,-0.042990,0.603893,3.584000,-0.052773,0.623459,3.584000,-0.203442,0.615265,3.328000,
-0.836250,-1.310986,5.632000,-0.256699,-0.524815,2.816000,-0.128541,-0.463128,2.560000,-0.114565,-0.197580,2.560000,nan,nan,nan,-0.387377,-0.540189,2.816000,-0.481294,-0.346110,3.072000,-0.333569,-0.225024,2.816000,-0.272073,-0.071286,2.816000,-0.195204,-0.055912,2.816000,-0.158019,0.260967,3.328000,-0.158019,0.578927,3.328000,-0.380665,-0.094538,3.072000,-0.303372,0.215544,3.328000,-0.312456,0.542588,3.328000,-0.264386,-0.655493,2.816000,0.000000,0.000000,0.000000,-0.141395,-0.701615,2.816000,nan,nan,nan,-0.230695,0.597096,3.328000,-0.239780,0.578927,3.328000,-0.330625,0.578927,3.328000,-0.042990,0.603893,3.584000,nan,nan,nan,-0.203442,0.615265,3.328000,
-0.744007,-1.326360,5.632000,-0.256699,-0.532502,2.816000,-0.128541,-0.470117,2.560000,-0.133708,-0.225024,2.816000,-0.110647,0.005584,2.816000,-0.379690,-0.547876,2.816000,-0.472908,-0.362882,3.072000,-0.325882,-0.232711,2.816000,-0.264386,-0.078973,2.816000,-0.195204,-0.063599,2.816000,-0.148934,0.260967,3.328000,-0.158019,0.588011,3.328000,-0.380665,-0.102923,3.072000,-0.303372,0.197375,3.328000,-0.312456,0.515335,3.328000,-0.233638,-0.663180,2.816000,0.000000,0.000000,0.000000,-0.133708,-0.701615,2.816000,nan,nan,nan,-0.239780,0.569842,3.328000,-0.239780,0.560758,3.328000,-0.339710,0.551673,3.328000,-0.042990,0.603893,3.584000,-0.052773,0.633243,3.584000,-0.203442,0.615265,3.328000,
