,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
10,518.454,315.276,553.9,383.066,524.322,385.836,518.376,480.148,506.644,550.739,597.736,382.987,612.623,491.934,600.698,597.95,509.686,589.008,480.261,736.082,459.683,883.278,574.239,594.849,580.244,742.003,603.787,880.372,512.585,297.784,530.105,297.7,0,0,565.517,297.824
11,509.686,315.433,553.64,383.063,515.472,385.907,515.517,480.187,503.758,550.756,594.824,380.149,606.776,491.965,597.964,597.982,506.698,591.962,480.129,733.193,453.711,883.393,571.327,594.929,577.4,742.002,603.772,880.343,506.756,300.687,527.195,297.809,0,0,556.744,300.632
12,506.797,318.373,550.651,385.936,506.675,386.019,509.587,483.071,488.975,565.505,586.129,385.841,603.86,494.868,597.861,600.707,503.794,594.941,477.158,733.188,438.926,886.209,568.416,597.842,577.268,742.003,603.736,877.484,503.836,309.464,524.368,309.419,0,0,553.883,303.637
13,506.536,318.39,544.879,385.956,503.771,386.021,500.71,489.068,474.226,583.144,580.243,385.85,600.965,494.878,597.804,600.764,503.567,594.973,468.446,736.22,433.078,883.37,562.594,597.873,574.469,742.12,603.729,880.246,503.609,309.503,518.381,309.473,0,0,550.913,306.6
14,500.785,321.213,533.225,386.07,500.668,386.114,497.857,497.814,477.198,583.221,574.456,385.95,598.011,497.79,597.727,600.93,500.676,597.862,462.526,738.982,424.268,883.379,556.784,597.936,574.36,744.983,600.992,877.472,491.992,312.413,506.827,312.374,0,0,550.625,309.442
15,491.908,321.337,530.066,388.933,488.975,391.852,486.07,500.702,459.685,589.022,571.348,385.996,597.793,500.717,594.894,600.862,486.166,600.89,459.487,739.132,415.536,886.257,553.726,603.765,574.209,745.029,600.927,877.376,483.277,312.49,503.824,312.474,0,0,539.054,312.436
16,483.185,321.306,521.309,388.972,480.005,389.093,477.132,503.752,453.68,592.008,559.653,386.092,594.885,500.771,589.089,600.913,480.287,600.772,456.477,742.215,412.656,898.002,550.8,600.784,571.279,742.218,600.905,877.399,480.175,315.223,500.793,315.199,0,0,530.332,315.254
17,480.163,327.113,509.566,389.024,462.528,391.882,459.683,503.81,436.078,594.971,556.655,386.112,583.227,503.566,580.301,600.889,474.28,600.888,453.6,742.187,412.589,900.968,544.874,603.719,562.524,742.181,600.822,877.327,471.309,315.325,491.91,315.29,0,0,527.198,315.209
18,477.134,327.159,503.685,391.931,456.659,397.777,450.735,506.59,427.238,594.977,550.746,388.962,577.376,503.629,577.351,600.849,462.471,606.67,441.876,750.851,412.496,904.021,533.084,609.606,556.767,745.041,600.716,874.519,462.489,315.351,483.234,315.308,0,0,515.457,315.288
19,465.411,324.212,497.765,391.963,450.718,394.906,436.055,506.706,412.374,597.897,542.005,391.839,574.331,503.632,574.365,600.846,456.623,600.929,433.203,748.003,412.342,909.845,527.299,606.702,553.651,742.181,597.938,868.609,456.717,315.316,480.182,315.252,0,0,506.654,315.238
20,459.497,321.379,483.218,388.984,436.068,389.005,427.144,506.588,397.827,597.786,533.092,388.921,565.522,500.819,571.296,600.837,447.757,600.857,432.952,747.97,409.616,912.721,518.415,603.738,550.66,742.153,597.725,862.819,450.751,315.211,474.329,315.26,0,0,503.627,312.486
21,456.526,318.449,480.002,386.085,427.24,388.876,409.673,500.76,388.809,589.016,527.229,385.955,553.874,491.969,559.616,597.928,436.103,600.805,427.167,747.939,409.628,912.727,509.576,600.847,547.736,742.064,583.236,859.908,439.032,312.318,465.42,309.542,432.949,312.326,491.897,309.535
22,453.692,318.184,468.388,385.908,415.5,386.053,403.591,494.881,377.113,583.148,521.4,383.08,553.623,486.039,553.894,597.766,433.123,594.885,415.532,750.857,409.669,912.764,503.816,594.888,533.223,739.162,574.409,859.732,436.104,306.488,462.451,300.65,427.197,306.519,483.258,297.833
23,453.612,315.299,459.661,382.989,409.639,383.062,388.92,483.105,365.276,574.437,512.524,380.056,550.666,483.04,550.866,583.2,427.128,580.186,415.507,744.968,409.664,912.817,500.766,580.242,527.325,730.336,556.722,856.717,436.009,297.805,459.625,294.905,418.377,300.72,480.259,294.941
24,450.763,309.508,456.54,377.125,400.736,380.126,385.857,480.232,359.508,574.238,506.712,368.425,544.882,480.027,547.876,577.231,415.506,580.189,415.459,745,412.391,909.904,491.972,577.37,524.355,736.101,547.885,856.83,435.898,294.772,459.533,291.966,412.658,297.749,480.055,291.927
25,450.701,303.664,447.744,371.351,388.92,380.151,368.395,480.202,344.868,568.491,503.806,365.535,533.107,471.327,544.91,568.439,412.508,577.275,415.458,742.151,412.416,909.848,486.123,574.426,512.544,733.26,530.147,856.887,433.18,291.919,459.499,291.8,412.425,294.863,477.19,291.804
26,447.804,300.728,438.924,368.439,385.938,377.15,362.463,480.148,338.898,568.414,500.755,365.439,530.142,462.565,536.06,556.652,409.669,574.372,412.634,742.145,412.4,909.768,483.198,571.436,506.611,736.092,509.668,859.708,433.134,291.794,459.427,291.721,409.663,294.729,474.229,288.901
27,450.76,297.754,436.053,368.324,383.06,374.192,356.494,480.044,335.914,565.546,497.789,365.362,527.257,459.591,533.112,547.824,409.494,571.392,412.612,739.193,412.372,906.921,482.999,565.542,500.796,727.312,488.978,859.71,433.215,288.924,459.469,288.851,409.566,291.954,468.424,288.802
28,453.705,294.883,433.207,365.513,380.08,371.237,344.783,471.357,332.972,559.656,489.055,365.293,527.086,459.48,527.38,547.772,406.605,574.304,412.44,741.955,412.375,906.848,480.132,571.384,494.873,730.272,474.249,859.857,436.013,288.78,459.531,285.881,409.526,291.834,0,0
29,456.555,294.914,432.948,365.399,377.107,368.384,341.912,471.299,324.156,559.685,483.104,362.433,521.362,453.57,527.136,530.244,406.5,574.347,412.394,739.241,409.68,906.89,480.009,574.225,486.094,724.479,456.573,856.759,436.131,288.811,459.54,285.875,409.488,291.86,0,0
30,456.589,294.801,430.068,365.333,371.266,368.349,341.729,462.612,318.441,553.734,480.241,362.33,509.695,447.806,515.506,530.135,403.664,568.428,412.478,741.981,409.661,906.849,477.201,559.67,480.251,727.395,438.939,856.749,436.18,285.954,459.526,280.107,409.482,291.815,0,0
31,456.627,294.738,424.201,365.328,365.547,368.346,338.781,465.491,315.454,553.828,480.059,362.287,506.736,438.968,515.523,521.378,403.595,571.373,412.529,739.118,409.669,906.789,474.214,562.556,474.224,733.173,430.029,859.723,438.932,285.905,459.523,280.024,409.437,291.755,0,0
32,456.638,294.794,421.285,365.278,365.523,365.55,335.902,462.485,315.324,550.759,477.278,359.533,506.687,435.962,515.464,506.548,403.587,571.327,412.493,739.131,412.385,904.017,465.484,562.598,462.464,730.26,409.612,850.928,438.98,285.932,459.481,280.085,409.399,291.69,0,0
33,456.646,294.872,415.516,362.589,365.352,365.528,332.973,459.566,315.34,538.976,477.138,359.519,506.601,435.954,512.547,503.79,397.727,565.495,412.647,730.306,412.355,904.024,462.515,559.637,459.487,721.536,391.838,848.006,439.045,288.77,459.446,282.984,409.374,288.913,0,0
34,456.702,294.765,412.654,362.519,362.566,365.446,330.094,456.688,315.271,530.09,471.294,359.523,506.54,438.942,512.487,527.222,394.875,571.372,412.612,736.089,412.341,906.841,459.716,568.404,453.706,724.41,388.841,847.988,441.945,285.898,456.765,280.052,409.399,288.868,0,0
35,456.75,294.862,412.588,362.471,362.548,365.413,330.046,456.547,306.549,524.341,465.438,359.474,503.712,435.971,509.644,503.709,397.792,574.242,412.619,739.074,409.651,909.868,459.594,571.331,436.002,739.227,383.058,859.907,444.883,283.029,459.483,277.191,409.401,288.816,0,0
36,456.715,300.691,412.433,362.54,362.402,365.458,333.007,450.791,297.703,506.649,462.49,359.532,503.566,435.91,509.594,506.612,394.777,574.296,412.602,741.971,409.485,915.648,456.693,568.473,433.068,741.99,374.228,880.412,447.768,291.681,459.523,288.811,409.44,288.823,0,0
37,456.67,300.714,412.362,365.342,362.379,368.316,321.294,468.343,303.594,483.233,459.652,362.392,503.589,441.954,527.3,436.108,397.767,580.235,412.607,742.156,406.473,918.576,456.561,577.233,430.029,744.98,368.444,889.22,444.884,288.91,459.521,288.887,409.439,288.917,0,0
38,456.651,297.692,409.453,365.494,359.516,371.354,315.373,483.146,277.098,415.445,456.687,362.457,506.543,435.985,497.841,430.047,403.676,583.188,418.366,744.973,388.965,909.765,459.675,577.255,430.189,742.003,377.2,889.263,444.882,285.987,0,0,409.441,291.755,0,0
39,456.535,306.51,403.695,368.402,356.551,380.159,318.338,483.178,291.686,459.457,453.654,365.288,506.666,430.198,483.109,412.476,403.645,583.205,418.397,753.829,374.19,912.738,456.581,577.297,427.176,750.915,383.064,903.826,441.93,291.796,0,0,409.416,291.942,0,0
40,450.714,312.483,400.679,377.182,353.619,386.02,318.256,488.991,285.956,441.881,450.701,365.51,506.518,430.127,474.267,397.73,403.613,589.07,427.134,759.751,368.314,918.603,456.656,580.211,430.14,759.734,380.135,903.775,438.954,294.815,0,0,406.595,297.67,0,0
41,439.093,312.4,397.761,382.935,350.668,388.983,315.295,489.026,285.941,433.052,447.761,365.424,500.788,427.147,459.456,388.833,403.681,594.866,430.035,765.511,365.312,924.546,459.516,583.143,433.115,762.733,377.181,903.764,433.207,294.889,0,0,403.62,306.517,0,0
42,438.952,315.459,391.973,386.086,344.876,394.776,312.445,491.924,288.797,430.193,439.06,380.113,497.825,430.089,453.619,383.064,406.488,600.787,432.966,768.543,365.305,927.336,459.572,594.868,436.077,765.635,380.127,903.77,433.14,300.634,0,0,400.696,312.413,0,0
43,436.189,318.342,389.045,391.85,341.912,409.391,312.347,503.778,291.664,430.088,436.074,385.991,503.602,444.869,439.085,377.162,400.746,603.713,433.196,777.339,365.28,924.544,456.586,594.947,438.913,768.529,380.128,903.775,433.063,309.459,0,0,397.795,315.389,0,0
44,435.997,321.3,391.845,394.824,341.962,409.596,309.425,503.811,288.931,427.23,438.938,386.082,491.97,436.003,435.978,371.322,400.703,609.609,436.165,777.374,362.581,927.417,450.754,600.745,441.96,774.462,380.169,903.794,430.064,315.357,436.089,312.346,391.855,324.159,0,0
45,433.188,341.891,389.087,406.527,344.791,412.547,297.815,509.604,288.862,427.193,436.036,389.098,483.217,432.96,433.134,371.242,403.653,618.477,439.004,783.201,362.563,927.392,453.68,603.741,447.769,774.467,382.948,903.765,430.082,333.012,0,0,391.958,338.798,0,0
46,433.039,341.749,389.02,409.484,341.931,418.333,297.703,515.498,285.973,418.347,436.077,391.942,483.025,433.102,435.939,377.154,406.571,621.43,441.871,786.19,365.308,927.355,462.508,600.76,447.812,777.421,380.13,903.851,424.302,327.132,0,0,391.906,338.794,0,0
47,430.085,344.8,388.901,412.357,341.922,418.375,294.861,509.651,288.775,415.42,433.115,403.63,480.11,433.11,433.135,368.363,397.734,621.307,441.894,786.143,365.302,927.504,439.041,606.678,444.887,783.239,380.044,903.899,418.352,335.906,430.145,333.086,388.96,338.949,0,0
48,433.186,341.999,386.038,412.462,341.857,421.344,294.694,506.69,288.811,412.583,430.15,406.588,480.09,433.176,435.999,368.352,394.806,624.344,439.041,789.091,365.297,927.556,433.109,618.399,444.821,783.309,380.128,903.843,427.235,333.017,0,0,391.989,339.037,0,0
49,433.192,341.905,388.976,409.66,347.708,415.431,294.755,497.815,288.887,409.548,433.101,406.486,480.076,435.976,439.022,365.391,389.028,618.507,439.057,789.071,365.315,927.487,430.146,609.61,447.74,783.23,382.942,903.822,424.3,335.895,433.12,335.969,391.846,341.739,0,0
50,439.061,341.942,388.952,409.574,350.742,412.377,294.866,483.246,294.792,386.094,430.18,409.443,477.232,436.103,453.668,365.514,389.082,621.432,439.028,789.053,365.318,927.456,421.364,618.409,441.931,783.308,380.157,903.794,435.906,335.906,0,0,403.58,338.819,0,0
51,450.679,341.827,389.1,409.422,359.534,409.493,300.643,480.043,297.793,388.945,432.929,409.39,477.244,439.009,459.563,368.438,388.934,615.492,438.96,786.137,365.321,927.435,418.359,606.716,441.931,780.351,380.108,903.92,436.147,333.056,0,0,409.398,336.033,0,0
52,453.674,341.849,391.863,406.519,362.537,403.641,318.201,459.602,318.222,365.408,427.241,409.422,477.164,439.026,462.482,365.487,386.115,612.58,436.145,780.361,362.592,927.482,412.508,606.667,439.048,774.47,380.088,903.949,441.967,330.136,0,0,409.597,335.903,0,0
53,456.514,338.966,394.808,397.764,368.341,391.882,332.953,441.867,335.869,353.607,427.159,406.584,477.246,439.074,468.351,368.344,385.926,603.743,436.027,771.454,362.568,927.545,409.636,600.797,436.173,765.663,380.122,903.946,447.839,324.208,0,0,415.542,330.082,0,0
54,453.705,344.746,397.781,389.048,374.217,385.905,362.487,403.682,412.466,368.439,427.142,406.566,480.006,439.042,477.192,362.427,385.89,600.727,435.906,765.692,362.569,927.571,409.398,597.779,436.166,762.771,382.938,903.896,453.569,335.863,0,0,421.326,332.978,0,0
55,453.703,344.795,397.719,380.141,380.141,365.452,409.481,377.187,435.972,356.518,421.292,391.889,477.165,439.041,483.171,362.479,383.107,597.922,433.054,765.653,362.509,927.522,406.552,594.921,435.917,762.703,382.966,903.847,453.627,335.944,0,0,427.209,330.057,0,0
56,456.492,344.82,406.582,389.079,388.985,380.108,427.127,362.575,436.009,330.053,415.421,409.518,474.241,447.842,494.896,368.307,383.01,600.906,430.08,765.549,362.484,927.518,397.733,600.838,430.056,762.622,380.152,903.899,456.511,335.904,0,0,430.186,327.179,0,0
57,453.711,335.96,409.517,391.967,389.072,380.152,435.96,341.831,433.197,291.835,421.289,409.589,465.406,453.569,500.765,382.98,377.169,597.913,418.424,762.605,362.364,930.326,403.632,597.899,424.204,762.648,380.085,903.917,438.949,318.419,456.628,318.446,409.459,321.358,0,0
58,459.7,336.016,409.488,388.951,400.671,371.258,444.888,347.741,459.539,297.685,415.378,409.631,459.705,459.483,506.549,388.879,374.203,592.022,412.533,756.749,359.569,930.328,389.015,591.962,415.394,753.841,374.29,903.984,456.569,318.426,0,0,433.117,318.416,0,0
59,0,0,409.495,368.447,409.604,365.431,462.568,359.504,486.094,294.774,391.979,374.219,453.619,462.613,506.611,412.448,374.193,580.299,409.457,747.988,359.558,930.287,386.008,577.383,409.608,747.922,374.285,903.899,0,0,0,0,441.887,321.223,409.578,312.446
60,0,0,409.497,365.558,412.511,365.358,486.008,362.505,527.225,297.818,391.838,371.28,450.769,468.405,512.537,436.016,371.241,574.391,403.587,745.097,359.496,930.327,380.098,574.317,403.646,745.097,368.443,903.956,0,0,0,0,450.672,324.173,0,0
61,459.716,338.898,409.47,365.281,421.306,362.521,491.93,377.21,542.009,330.135,388.922,365.326,418.371,462.538,480.116,459.58,368.433,574.397,391.912,742.187,359.424,930.358,362.393,574.272,397.782,742.199,368.288,903.976,462.459,327.169,0,0,450.748,324.218,412.435,315.386
62,462.46,338.999,409.574,362.568,433.026,362.454,503.781,397.829,474.291,347.801,386.044,365.348,403.678,462.529,468.382,477.165,368.317,574.258,386.108,742.032,359.454,930.34,347.757,571.339,388.927,741.965,368.282,903.914,462.52,330.035,0,0,450.78,324.267,412.479,315.459
63,462.635,341.803,409.569,365.434,433.039,365.554,509.592,418.359,477.266,365.387,386.048,365.326,424.262,459.584,471.352,480.175,365.478,574.229,385.858,742.088,359.5,927.512,347.724,571.327,383.06,741.99,368.292,903.89,465.506,333.053,0,0,453.637,330.037,412.539,318.224
64,465.438,341.981,409.592,368.3,436.028,371.244,506.604,433.136,480.01,362.507,383.08,365.378,433.109,450.712,0,0,365.499,568.454,380.11,742.135,362.298,927.522,341.883,562.602,380.111,742.018,365.563,903.855,468.395,336.002,0,0,456.487,333.042,412.59,318.282
65,465.423,350.694,409.543,371.346,436.106,380.052,506.732,453.739,483.146,380.148,380.09,365.534,412.49,462.509,468.375,474.254,365.476,571.345,380.046,744.982,362.306,927.561,341.756,565.514,377.173,739.143,368.297,903.819,468.397,341.754,0,0,456.534,335.983,415.482,318.449
66,468.435,359.507,409.58,380.077,439.043,385.861,497.821,474.218,527.182,565.468,374.262,368.437,450.729,480.161,515.487,459.595,368.31,571.398,374.255,745.079,362.29,930.294,338.918,568.434,374.218,739.183,368.322,900.983,471.33,341.981,0,0,456.611,338.86,415.503,321.271
67,471.38,362.315,409.663,385.959,453.595,391.941,500.793,500.661,530.212,577.233,368.354,374.266,441.907,486.058,515.543,536.076,365.51,571.381,377.152,745.034,359.55,930.334,335.999,568.441,377.122,742.012,368.32,903.766,477.103,347.708,0,0,459.495,341.984,418.401,327.191
68,474.27,365.334,409.593,388.811,450.753,397.752,489.059,503.734,524.235,583.224,365.49,380.146,400.727,486.03,450.686,506.673,365.541,574.31,377.181,745.044,359.505,930.413,335.961,571.436,377.151,742.056,368.305,903.892,477.22,356.556,0,0,459.615,347.719,421.341,335.937
69,477.148,368.316,409.612,389.06,453.592,406.649,483.037,515.437,506.637,597.835,365.437,383.019,391.902,483.118,0,0,365.473,577.232,380.076,747.941,359.468,930.438,332.967,574.348,380.055,744.994,365.54,903.911,480.01,362.367,0,0,462.533,359.48,430.124,338.943
70,0,0,412.385,397.776,456.641,412.581,480.049,536.058,497.828,639.04,365.39,385.88,371.289,474.315,0,0,365.397,580.168,382.977,747.997,359.54,930.379,321.312,577.211,377.177,741.999,365.546,903.868,0,0,0,0,465.479,362.509,432.932,341.814
71,0,0,409.655,406.536,456.65,421.28,462.629,530.224,474.237,624.419,365.383,385.996,315.388,477.219,277.164,571.354,365.363,577.276,383.054,747.985,359.464,930.403,318.355,574.422,380.102,742.042,365.553,903.905,0,0,0,0,465.492,368.321,432.972,344.834
72,0,0,409.63,409.447,456.621,430.101,456.61,547.831,436.073,627.349,365.347,386.089,303.602,471.335,271.121,553.729,365.379,577.338,385.889,753.84,359.411,930.43,315.406,574.332,382.979,745.008,365.55,903.907,0,0,0,0,468.409,374.278,433.044,353.593
73,0,0,412.384,412.448,459.451,436.09,450.663,547.834,430.089,624.453,365.328,388.895,300.719,459.697,259.446,533.203,365.371,577.396,385.945,750.857,359.41,930.425,315.303,574.265,382.963,739.202,365.514,903.878,0,0,0,0,468.43,385.843,433.075,359.568
74,0,0,412.516,412.597,459.528,439.02,439.076,550.834,406.592,636.177,365.488,388.968,294.939,456.587,244.856,524.34,365.501,580.251,388.818,753.871,356.62,930.429,318.388,577.222,386.021,742.134,365.47,903.919,0,0,0,0,471.281,386.087,433.031,362.517
75,0,0,412.414,415.509,459.493,444.83,438.964,550.904,400.749,639.071,365.37,391.842,291.879,456.613,241.823,515.535,365.457,589.017,388.912,759.661,356.589,930.501,318.241,580.213,386.004,742.204,365.52,903.955,0,0,0,0,468.396,388.986,432.964,365.339
76,0,0,412.456,418.329,459.477,447.767,436.127,553.622,397.757,630.262,365.486,391.836,288.807,453.685,227.184,509.57,365.469,589.037,389.07,759.643,356.567,930.427,315.281,577.367,380.14,742.029,365.562,903.901,0,0,0,0,468.36,391.962,432.935,365.47
77,480.133,409.62,412.412,421.271,459.442,450.694,436.071,553.704,397.799,630.219,365.467,391.949,288.929,447.756,227.193,500.78,365.418,591.989,392.008,759.698,356.525,930.422,315.258,580.269,380.091,742.103,365.537,903.985,480.158,406.498,0,0,465.49,394.859,430.195,368.287
78,480.104,412.375,412.482,421.332,459.477,450.729,436.074,553.74,394.893,636.156,365.542,391.931,291.91,436.126,230.036,491.919,365.463,594.851,394.793,759.615,356.491,930.398,318.213,586.102,377.183,742.065,365.564,903.932,480.149,406.484,0,0,465.441,394.903,432.913,368.302
79,480.139,412.374,412.52,421.313,456.725,450.742,436.092,553.845,394.87,639.008,368.405,391.898,297.782,433.045,238.79,483.022,365.508,594.857,394.826,759.689,356.49,930.379,315.462,583.2,377.176,742.056,365.562,903.96,480.178,403.636,0,0,465.489,394.882,432.97,368.344
80,480.179,412.382,412.546,421.372,456.755,453.597,436.109,556.694,394.804,644.872,368.414,391.912,300.633,432.936,235.949,480.294,365.469,594.839,394.836,759.768,356.504,930.404,318.209,583.186,377.207,742.05,365.544,903.957,480.201,406.475,0,0,468.361,397.822,432.971,368.392
81,480.16,412.42,412.515,424.236,456.723,453.627,438.911,556.682,397.83,642.016,368.365,391.95,297.706,433.09,235.972,480.226,365.488,594.876,391.982,762.567,353.664,930.389,315.452,583.187,377.17,742.089,365.506,903.974,0,0,0,0,468.392,400.711,433.003,368.428
82,0,0,412.447,424.213,456.669,453.615,438.98,556.734,400.766,644.879,365.546,392.003,294.741,435.958,233.03,482.983,368.365,594.977,394.795,762.564,353.64,930.387,318.374,583.183,377.178,742.085,365.515,903.973,0,0,0,0,468.415,400.711,433.023,368.453
83,0,0,412.457,424.212,456.673,453.636,438.997,556.671,406.546,641.95,368.301,391.981,294.863,435.929,238.816,482.989,368.406,597.879,397.741,759.731,353.625,930.369,318.428,591.949,377.14,742.102,365.479,903.94,0,0,0,0,468.409,400.703,433.018,368.436
84,480.079,412.454,412.416,424.21,456.691,453.608,438.92,559.673,400.764,647.888,365.496,394.795,294.748,436.019,235.933,483.134,368.343,597.964,397.783,759.747,350.748,930.379,318.427,594.907,380.12,742.15,365.5,903.941,480.176,406.505,0,0,465.503,400.676,433.022,368.423
85,480.083,412.45,412.441,421.36,456.7,453.589,438.941,562.508,400.719,645.027,365.549,391.996,294.783,436,241.697,483.238,368.436,600.787,397.764,762.588,350.727,930.375,321.27,594.896,383.033,742.172,365.496,903.945,480.192,406.513,0,0,465.516,397.748,433.051,368.369
86,480.069,412.441,412.431,424.23,456.724,453.64,438.985,562.51,400.714,645.022,365.501,394.795,294.653,438.983,235.965,486.148,368.355,600.761,397.802,762.598,350.731,930.386,318.479,594.942,383.037,742.096,365.472,903.953,480.205,406.52,0,0,465.486,397.751,433.027,368.306
87,480.072,412.388,412.442,424.219,456.744,453.615,439.02,559.609,400.681,644.962,365.496,394.822,291.88,441.918,233.01,491.931,368.407,600.852,400.656,762.591,350.721,930.382,321.262,597.773,383.071,742.149,365.463,903.948,480.181,406.479,0,0,465.521,394.852,433.043,368.307
88,480.076,412.398,412.438,424.201,456.719,453.638,439.031,562.531,400.697,645.005,365.504,394.777,294.697,441.907,235.899,491.971,368.406,600.81,400.676,762.658,353.622,930.402,321.269,597.784,385.85,742.176,365.508,903.993,480.201,406.508,0,0,465.525,394.846,433.029,368.306
89,480.185,412.429,412.511,424.232,459.434,453.647,438.972,565.509,397.799,647.978,368.318,394.798,294.751,441.881,238.883,491.963,368.431,600.774,400.679,762.748,356.562,930.41,321.302,594.91,386.008,748,365.546,903.973,480.233,406.548,0,0,468.397,394.878,433.031,368.315
90,480.272,412.503,412.548,424.234,459.501,453.669,439.073,565.503,403.633,650.835,368.368,394.789,297.697,438.98,241.786,489.064,368.428,600.747,397.823,762.661,356.51,930.354,321.29,592.013,385.891,745.011,365.537,903.979,480.313,406.588,0,0,471.28,397.769,433.045,368.351
91,0,0,412.441,421.268,456.708,453.579,438.986,556.763,403.633,650.811,365.556,391.935,291.87,441.881,233.004,497.804,368.364,600.762,394.812,762.596,347.797,930.418,318.41,592.028,382.977,745.045,365.412,906.77,0,0,0,0,468.426,397.722,432.999,365.562
92,0,0,409.603,421.296,456.57,453.624,435.973,568.445,394.826,668.446,365.391,391.929,294.65,438.952,233.015,497.74,365.444,597.948,392.003,762.526,347.715,930.356,318.205,592.02,383.026,744.998,365.307,903.959,0,0,0,0,465.458,397.751,432.957,368.314
93,480.092,412.386,409.668,427.134,456.599,456.576,436.125,571.359,403.605,668.38,365.454,394.857,291.935,441.903,235.88,500.704,365.426,597.957,394.888,762.561,353.615,930.439,318.373,594.869,382.982,745.029,365.502,906.798,480.107,403.688,0,0,465.434,397.826,433.004,368.443
94,0,0,412.597,427.214,459.453,453.642,453.572,556.774,424.243,644.914,371.34,403.614,297.737,441.949,244.793,497.842,368.39,600.809,406.59,762.557,362.483,930.399,324.254,592.02,389.085,747.956,377.141,903.945,0,0,0,0,480.109,397.806,436.116,368.382
95,480.316,412.443,412.521,424.238,456.599,450.736,444.873,556.672,424.259,642.053,371.303,400.711,291.907,447.758,238.899,500.778,365.462,600.764,391.902,759.655,359.421,930.388,324.211,594.908,388.919,747.975,365.484,906.797,0,0,0,0,477.261,397.771,436.017,368.401
96,0,0,409.648,424.246,456.531,456.471,436.085,571.395,406.632,668.429,365.499,397.724,291.688,441.931,227.171,503.708,365.445,600.821,391.888,762.56,350.692,930.446,321.212,594.931,385.989,747.956,365.352,906.84,0,0,0,0,468.404,400.656,433.024,368.447
