time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
18,477.134,327.159,503.685,391.931,456.659,397.777,450.735,506.59,427.238,594.977,550.746,388.962,577.376,503.629,577.351,600.849,503.542,606.744,462.471,606.67,441.876,750.851,412.496,904.021,533.084,609.606,556.767,745.041,600.716,874.519,462.489,315.351,483.234,315.308,0,0,515.457,315.288,580.178,906.847,600.834,904.019,603.858,883.228,415.414,939.276,397.72,933.364,412.56,915.727
19,465.411,324.212,497.765,391.963,450.718,394.906,436.055,506.706,412.374,597.897,542.005,391.839,574.331,503.632,574.365,600.846,489.013,603.797,456.623,600.929,433.203,748.003,412.342,909.845,527.299,606.702,553.651,742.181,597.938,868.609,456.717,315.316,480.182,315.252,0,0,506.654,315.238,577.4,906.873,600.733,903.999,603.798,880.286,412.529,945.134,391.895,939.232,412.532,927.422
20,459.497,321.379,483.218,388.984,436.068,389.005,427.144,506.588,397.827,597.786,533.092,388.921,565.522,500.819,571.296,600.837,482.983,600.925,447.757,600.857,432.952,747.97,409.616,912.721,518.415,603.738,550.66,742.153,597.725,862.819,450.751,315.211,474.329,315.26,0,0,503.627,312.486,577.378,906.904,598.001,903.943,600.83,877.388,412.434,948.093,389.068,945.13,412.537,927.53
21,456.526,318.449,480.002,386.085,427.24,388.876,409.673,500.76,388.809,589.016,527.229,385.955,553.874,491.969,559.616,597.928,477.253,600.834,436.103,600.805,427.167,747.939,409.628,912.727,509.576,600.847,547.736,742.064,583.236,859.908,439.032,312.318,465.42,309.542,432.949,312.326,491.897,309.535,577.426,906.873,600.735,903.827,592.008,871.56,412.464,948.115,389.096,945.159,412.563,927.545
22,453.692,318.184,468.388,385.908,415.5,386.053,403.591,494.881,377.113,583.148,521.4,383.08,553.623,486.039,553.894,597.766,468.356,594.884,433.123,594.885,415.532,750.857,409.669,912.764,503.816,594.888,533.223,739.162,574.409,859.732,436.104,306.488,462.451,300.65,427.197,306.519,483.258,297.833,577.337,903.941,597.901,895.138,574.365,865.661,412.531,948.105,391.88,947.961,412.611,927.574
23,453.612,315.299,459.661,382.989,409.639,383.062,388.92,483.105,365.276,574.437,512.524,380.056,550.666,483.04,550.866,583.2,459.608,580.211,427.128,580.186,415.507,744.968,409.664,912.817,500.766,580.242,527.325,730.336,556.722,856.717,436.009,297.805,459.625,294.905,418.377,300.72,480.259,294.941,577.271,903.989,594.87,895.074,553.701,859.837,412.465,950.882,391.844,948.015,415.378,930.318
24,450.763,309.508,456.54,377.125,400.736,380.126,385.857,480.232,359.508,574.238,506.712,368.425,544.882,480.027,547.876,577.231,456.669,577.382,415.506,580.189,415.459,745,412.391,909.904,491.972,577.37,524.355,736.101,547.885,856.83,435.898,294.772,459.533,291.966,412.658,297.749,480.055,291.927,568.367,900.908,577.197,886.225,536.154,862.713,412.453,950.876,391.827,947.966,415.491,927.528
25,450.701,303.664,447.744,371.351,388.92,380.151,368.395,480.202,344.868,568.491,503.806,365.535,533.107,471.327,544.91,568.439,453.735,577.224,412.508,577.275,415.458,742.151,412.416,909.848,486.123,574.426,512.544,733.26,530.147,856.887,433.18,291.919,459.499,291.8,412.425,294.863,477.19,291.804,550.886,898.073,565.508,883.432,524.272,862.8,412.489,950.887,391.88,947.996,415.51,927.455
26,447.804,300.728,438.924,368.439,385.938,377.15,362.463,480.148,338.898,568.414,500.755,365.439,530.142,462.565,536.06,556.652,450.721,574.292,409.669,574.372,412.634,742.145,412.4,909.768,483.198,571.436,506.611,736.092,509.668,859.708,433.134,291.794,459.427,291.721,409.663,294.729,474.229,288.901,536.121,895.128,550.771,883.376,503.746,865.729,412.462,950.884,391.885,947.992,415.51,927.375
27,450.76,297.754,436.053,368.324,383.06,374.192,356.494,480.044,335.914,565.546,497.789,365.362,527.257,459.591,533.112,547.824,441.981,568.451,409.494,571.392,412.612,739.193,412.372,906.921,482.999,565.542,500.796,727.312,488.978,859.71,433.215,288.924,459.469,288.851,409.566,291.954,468.424,288.802,524.323,895.086,530.128,883.316,480.18,868.574,412.45,950.86,391.882,947.972,415.455,924.518
28,453.705,294.883,433.207,365.513,380.08,371.237,344.783,471.357,332.972,559.656,489.055,365.293,527.086,459.48,527.38,547.772,438.959,574.224,406.605,574.304,412.44,741.955,412.375,906.848,480.132,571.384,494.873,730.272,474.249,859.857,436.013,288.78,459.531,285.881,409.526,291.834,0,0,506.777,895.097,512.557,883.279,459.527,874.47,412.502,950.859,391.924,947.962,415.399,921.626
29,456.555,294.914,432.948,365.399,377.107,368.384,341.912,471.299,324.156,559.685,483.104,362.433,521.362,453.57,527.136,530.244,436.147,574.283,406.5,574.347,412.394,739.241,409.68,906.89,480.009,574.225,486.094,724.479,456.573,856.759,436.131,288.811,459.54,285.875,409.488,291.86,0,0,497.802,897.995,503.593,883.3,436.201,859.855,412.468,950.856,391.896,947.96,415.379,924.473
30,456.589,294.801,430.068,365.333,371.266,368.349,341.729,462.612,318.441,553.734,480.241,362.33,509.695,447.806,515.506,530.135,436.086,565.477,403.664,568.428,412.478,741.981,409.661,906.849,477.201,559.67,480.251,727.395,438.939,856.749,436.18,285.954,459.526,280.107,409.482,291.815,0,0,480.174,892.198,480.251,883.236,433.047,859.845,412.393,948.112,391.832,945.158,415.396,921.568
31,456.627,294.738,424.201,365.328,365.547,368.346,338.781,465.491,315.454,553.828,480.059,362.287,506.736,438.968,515.523,521.378,435.992,568.409,403.595,571.373,412.529,739.118,409.669,906.789,474.214,562.556,474.224,733.173,430.029,859.723,438.932,285.905,459.523,280.024,409.437,291.755,0,0,459.689,892.141,459.689,883.222,415.456,862.781,412.409,948.049,389.105,945.125,415.427,918.639
32,456.638,294.794,421.285,365.278,365.523,365.55,335.902,462.485,315.324,550.759,477.278,359.533,506.687,435.962,515.464,506.548,435.888,568.391,403.587,571.327,412.493,739.131,412.385,904.017,465.484,562.598,462.464,730.26,409.612,850.928,438.98,285.932,459.481,280.085,409.399,291.69,0,0,447.791,886.342,444.828,880.319,391.923,853.883,412.471,948,391.898,945.049,415.451,918.62
33,456.646,294.872,415.516,362.589,365.352,365.528,332.973,459.566,315.34,538.976,477.138,359.519,506.601,435.954,512.547,503.79,433.069,562.558,397.727,565.495,412.647,730.306,412.355,904.024,462.515,559.637,459.487,721.536,391.838,848.006,439.045,288.77,459.446,282.984,409.374,288.913,0,0,374.255,883.419,389.047,883.284,380.116,853.813,412.448,948.039,391.937,945.082,415.41,915.734
34,456.702,294.765,412.654,362.519,362.566,365.446,330.094,456.688,315.271,530.09,471.294,359.523,506.54,438.942,512.487,527.222,433.023,568.481,394.875,571.372,412.612,736.089,412.341,906.841,459.716,568.404,453.706,724.41,388.841,847.988,441.945,285.898,456.765,280.052,409.399,288.868,0,0,365.409,883.428,385.908,883.406,371.25,853.885,409.648,950.928,391.856,947.961,415.486,918.599
35,456.75,294.862,412.588,362.471,362.548,365.413,330.046,456.547,306.549,524.341,465.438,359.474,503.712,435.971,509.644,503.709,432.985,571.389,397.792,574.242,412.619,739.074,409.651,909.868,459.594,571.331,436.002,739.227,383.058,859.907,444.883,283.029,459.483,277.191,409.401,288.816,0,0,365.33,892.203,385.909,895.107,365.421,874.457,412.383,950.895,391.894,947.963,412.496,927.376
36,456.715,300.691,412.433,362.54,362.402,365.458,333.007,450.791,297.703,506.649,462.49,359.532,503.566,435.91,509.594,506.612,430.067,571.392,394.777,574.296,412.602,741.971,409.485,915.648,456.693,568.473,433.068,741.99,374.228,880.412,447.768,291.681,459.523,288.811,409.44,288.823,0,0,383.045,921.516,388.961,912.708,362.415,886.289,412.413,951.015,391.933,948.105,409.464,927.475
37,456.67,300.714,412.362,365.342,362.379,368.316,321.294,468.343,303.594,483.233,459.652,362.392,503.589,441.954,527.3,436.108,430.046,577.328,397.767,580.235,412.607,742.156,406.473,918.576,456.561,577.233,430.029,744.98,368.444,889.22,444.884,288.91,459.521,288.887,409.439,288.917,0,0,374.256,927.375,385.928,924.54,359.536,903.798,409.654,950.999,391.858,948.06,400.68,927.542
38,456.651,297.692,409.453,365.494,359.516,371.354,315.373,483.146,277.098,415.445,456.687,362.457,506.543,435.985,497.841,430.047,433.108,577.385,403.676,583.188,418.366,744.973,388.965,909.765,459.675,577.255,430.189,742.003,377.2,889.263,444.882,285.987,0,0,409.441,291.755,0,0,406.619,927.48,0,0,362.313,903.926,409.49,953.868,388.972,950.969,383.08,924.51
39,456.535,306.51,403.695,368.402,356.551,380.159,318.338,483.178,291.686,459.457,453.654,365.288,506.666,430.198,483.109,412.476,430.156,580.218,403.645,583.205,418.397,753.829,374.19,912.738,456.581,577.297,427.176,750.915,383.064,903.826,441.93,291.796,0,0,409.416,291.942,0,0,415.412,921.566,415.383,912.761,362.413,912.715,409.557,953.886,388.957,953.905,362.477,927.386
40,450.714,312.483,400.679,377.182,353.619,386.02,318.256,488.991,285.956,441.881,450.701,365.51,506.518,430.127,474.267,397.73,430.182,583.192,403.613,589.07,427.134,759.751,368.314,918.603,456.656,580.211,430.14,759.734,380.135,903.775,438.954,294.815,0,0,406.595,297.67,0,0,418.394,915.708,415.427,906.963,365.301,915.631,409.639,951.076,389.076,954.011,359.534,930.297
41,439.093,312.4,397.761,382.935,350.668,388.983,315.295,489.026,285.941,433.052,447.761,365.424,500.788,427.147,459.456,388.833,433.003,589.038,403.681,594.866,430.035,765.511,365.312,924.546,459.516,583.143,433.115,762.733,377.181,903.764,433.207,294.889,0,0,403.62,306.517,0,0,418.329,912.77,412.49,906.848,365.46,912.745,409.549,950.918,391.866,953.999,353.616,933.336
42,438.952,315.459,391.973,386.086,344.876,394.776,312.445,491.924,288.797,430.193,439.06,380.113,497.825,430.089,453.619,383.064,433.043,597.808,406.488,600.787,432.966,768.543,365.305,927.336,459.572,594.868,436.077,765.635,380.127,903.77,433.14,300.634,0,0,400.696,312.413,0,0,418.367,912.736,412.51,906.832,368.382,912.734,409.588,950.908,391.911,954.032,353.569,933.418
43,436.189,318.342,389.045,391.85,341.912,409.391,312.347,503.778,291.664,430.088,436.074,385.991,503.602,444.869,439.085,377.162,430.12,597.924,400.746,603.713,433.196,777.339,365.28,924.544,456.586,594.947,438.913,768.529,380.128,903.775,433.063,309.459,0,0,397.795,315.389,0,0,415.533,915.711,412.501,906.954,368.307,909.791,409.552,951.007,391.847,956.839,347.797,930.506
44,435.997,321.3,391.845,394.824,341.962,409.596,309.425,503.811,288.931,427.23,438.938,386.082,491.97,436.003,435.978,371.322,427.129,603.736,400.703,609.609,436.165,777.374,362.581,927.417,450.754,600.745,441.96,774.462,380.169,903.794,430.064,315.357,436.089,312.346,391.855,324.159,0,0,418.391,915.727,412.561,906.968,365.475,906.902,409.566,953.926,391.868,959.82,347.728,933.334
45,433.188,341.891,389.087,406.527,344.791,412.547,297.815,509.604,288.862,427.193,436.036,389.098,483.217,432.96,433.134,371.242,430.057,612.562,403.653,618.477,439.004,783.201,362.563,927.392,453.68,603.741,447.769,774.467,382.948,903.765,430.082,333.012,0,0,391.958,338.798,0,0,418.357,915.704,412.551,906.942,368.371,906.86,409.619,953.926,391.873,959.839,344.905,930.541
46,433.039,341.749,389.02,409.484,341.931,418.333,297.703,515.498,285.973,418.347,436.077,391.942,483.025,433.102,435.939,377.154,433.14,609.671,406.571,621.43,441.871,786.19,365.308,927.355,462.508,600.76,447.812,777.421,380.13,903.851,424.302,327.132,0,0,391.906,338.794,0,0,415.469,912.775,412.515,906.902,365.421,912.713,412.376,951.089,391.895,956.971,347.728,933.311
47,430.085,344.8,388.901,412.357,341.922,418.375,294.861,509.651,288.775,415.42,433.115,403.63,480.11,433.11,433.135,368.363,418.341,612.619,397.734,621.307,441.894,786.143,365.302,927.504,439.041,606.678,444.887,783.239,380.044,903.899,418.352,335.906,430.145,333.086,388.96,338.949,0,0,415.529,918.678,412.544,909.835,365.383,912.694,409.66,953.897,391.913,959.783,347.756,936.3
48,433.186,341.999,386.038,412.462,341.857,421.344,294.694,506.69,288.811,412.583,430.15,406.588,480.09,433.176,435.999,368.352,412.502,621.346,394.806,624.344,439.041,789.091,365.297,927.556,433.109,618.399,444.821,783.309,380.128,903.843,427.235,333.017,0,0,391.989,339.037,0,0,415.477,921.525,412.486,909.829,365.451,909.845,409.645,951.085,391.929,956.939,347.748,936.367
49,433.192,341.905,388.976,409.66,347.708,415.431,294.755,497.815,288.887,409.548,433.101,406.486,480.076,435.976,439.022,365.391,409.589,615.5,389.028,618.507,439.057,789.071,365.315,927.487,430.146,609.61,447.74,783.23,382.942,903.822,424.3,335.895,433.12,335.969,391.846,341.739,0,0,415.474,918.663,412.513,909.816,368.289,909.828,409.645,951.046,391.908,956.881,347.767,936.284
50,439.061,341.942,388.952,409.574,350.742,412.377,294.866,483.246,294.792,386.094,430.18,409.443,477.232,436.103,453.668,365.514,409.489,621.299,389.082,621.432,439.028,789.053,365.318,927.456,421.364,618.409,441.931,783.308,380.157,903.794,435.906,335.906,0,0,403.58,338.819,0,0,415.497,918.652,412.531,909.794,365.465,909.819,409.635,951.066,391.903,956.891,347.782,933.432
51,450.679,341.827,389.1,409.422,359.534,409.493,300.643,480.043,297.793,388.945,432.929,409.39,477.244,439.009,459.563,368.438,406.611,609.658,388.934,615.492,438.96,786.137,365.321,927.435,418.359,606.716,441.931,780.351,380.108,903.92,436.147,333.056,0,0,409.398,336.033,0,0,415.449,921.573,412.51,912.705,365.414,912.762,409.619,953.935,391.862,956.964,347.796,933.376
52,453.674,341.849,391.863,406.519,362.537,403.641,318.201,459.602,318.222,365.408,427.241,409.422,477.164,439.026,462.482,365.487,400.73,606.755,386.115,612.58,436.145,780.361,362.592,927.482,412.508,606.667,439.048,774.47,380.088,903.949,441.967,330.136,0,0,409.597,335.903,0,0,415.475,918.67,412.469,909.814,365.439,912.744,409.56,953.971,391.855,959.839,347.726,933.431
53,456.514,338.966,394.808,397.764,368.341,391.882,332.953,441.867,335.869,353.607,427.159,406.584,477.246,439.074,468.351,368.344,394.83,600.851,385.926,603.743,436.027,771.454,362.568,927.545,409.636,600.797,436.173,765.663,380.122,903.946,447.839,324.208,0,0,415.542,330.082,0,0,415.535,918.611,412.489,909.761,365.461,912.71,409.582,953.932,391.891,959.833,347.711,936.344
54,453.705,344.746,397.781,389.048,374.217,385.905,362.487,403.682,412.466,368.439,427.142,406.566,480.006,439.042,477.192,362.427,391.862,597.831,385.89,600.727,435.906,765.692,362.569,927.571,409.398,597.779,436.166,762.771,382.938,903.896,453.569,335.863,0,0,421.326,332.978,0,0,418.353,915.713,412.519,906.958,368.353,912.725,409.598,953.93,391.897,959.829,347.724,939.244
55,453.703,344.795,397.719,380.141,380.141,365.452,409.481,377.187,435.972,356.518,421.292,391.889,477.165,439.041,483.171,362.479,389.049,597.763,383.107,597.922,433.054,765.653,362.509,927.522,406.552,594.921,435.917,762.703,382.966,903.847,453.627,335.944,0,0,427.209,330.057,0,0,418.377,915.726,412.528,906.956,374.182,909.866,409.562,953.881,391.86,959.792,344.898,939.218
56,456.492,344.82,406.582,389.079,388.985,380.108,427.127,362.575,436.009,330.053,415.421,409.518,474.241,447.842,494.896,368.307,388.878,600.836,383.01,600.906,430.08,765.549,362.484,927.518,397.733,600.838,430.056,762.622,380.152,903.899,456.511,335.904,0,0,430.186,327.179,0,0,418.401,915.726,412.551,906.955,368.368,912.784,409.549,953.896,391.869,959.805,344.863,939.223
57,453.711,335.96,409.517,391.967,389.072,380.152,435.96,341.831,433.197,291.835,421.289,409.589,465.406,453.569,500.765,382.98,388.883,597.883,377.169,597.913,418.424,762.605,362.364,930.326,403.632,597.899,424.204,762.648,380.085,903.917,438.949,318.419,456.628,318.446,409.459,321.358,0,0,418.36,915.697,412.487,906.932,371.264,912.74,409.527,953.992,391.872,962.767,342.001,942.135
58,459.7,336.016,409.488,388.951,400.671,371.258,444.888,347.741,459.539,297.685,415.378,409.631,459.705,459.483,506.549,388.879,385.885,591.955,374.203,592.022,412.533,756.749,359.569,930.328,389.015,591.962,415.394,753.841,374.29,903.984,456.569,318.426,0,0,433.117,318.416,0,0,415.516,915.679,412.402,906.884,365.437,918.584,409.552,953.886,391.898,959.852,341.874,942.221
59,0,0,409.495,368.447,409.604,365.431,462.568,359.504,486.094,294.774,391.979,374.219,453.619,462.613,506.611,412.448,382.99,580.197,374.193,580.299,409.457,747.988,359.558,930.287,386.008,577.383,409.608,747.922,374.285,903.899,0,0,0,0,441.887,321.223,409.578,312.446,418.373,912.746,412.429,906.805,368.314,915.704,409.562,951.07,391.935,956.985,341.866,942.178
60,0,0,409.497,365.558,412.511,365.358,486.008,362.505,527.225,297.818,391.838,371.28,450.769,468.405,512.537,436.016,374.248,574.335,371.241,574.391,403.587,745.097,359.496,930.327,380.098,574.317,403.646,745.097,368.443,903.956,0,0,0,0,450.672,324.173,0,0,415.515,912.751,409.643,906.822,362.415,918.675,409.604,951.099,394.824,959.836,341.843,945.097
61,459.716,338.898,409.47,365.281,421.306,362.521,491.93,377.21,542.009,330.135,388.922,365.326,418.371,462.538,480.116,459.58,365.435,574.322,368.433,574.397,391.912,742.187,359.424,930.358,362.393,574.272,397.782,742.199,368.288,903.976,462.459,327.169,0,0,450.748,324.218,412.435,315.386,415.407,912.716,409.548,906.795,356.603,921.6,409.64,951.067,394.866,959.843,341.814,945.17
62,462.46,338.999,409.574,362.568,433.026,362.454,503.781,397.829,474.291,347.801,386.044,365.348,403.678,462.529,468.382,477.165,362.414,571.419,368.317,574.258,386.108,742.032,359.454,930.34,347.757,571.339,388.927,741.965,368.282,903.914,462.52,330.035,0,0,450.78,324.267,412.479,315.459,415.436,909.883,409.581,906.777,356.571,921.517,412.392,951.065,394.883,959.835,341.841,945.142
63,462.635,341.803,409.569,365.434,433.039,365.554,509.592,418.359,477.266,365.387,386.048,365.326,424.262,459.584,471.352,480.175,362.341,571.395,365.478,574.229,385.858,742.088,359.5,927.512,347.724,571.327,383.06,741.99,368.292,903.89,465.506,333.053,0,0,453.637,330.037,412.539,318.224,415.443,909.872,409.587,903.999,356.559,921.588,412.366,950.963,394.854,956.928,341.861,942.236
64,465.438,341.981,409.592,368.3,436.028,371.244,506.604,433.136,480.01,362.507,383.08,365.378,433.109,450.712,0,0,359.458,565.523,365.499,568.454,380.11,742.135,362.298,927.522,341.883,562.602,380.111,742.018,365.563,903.855,468.395,336.002,0,0,456.487,333.042,412.59,318.282,415.43,909.821,409.592,903.965,356.572,921.561,412.373,950.906,394.822,956.898,341.94,945.075
65,465.423,350.694,409.543,371.346,436.106,380.052,506.732,453.739,483.146,380.148,380.09,365.534,412.49,462.509,468.375,474.254,356.578,568.435,365.476,571.345,380.046,744.982,362.306,927.561,341.756,565.514,377.173,739.143,368.297,903.819,468.397,341.754,0,0,456.534,335.983,415.482,318.449,415.42,909.861,409.589,903.97,359.494,918.651,412.367,948.035,394.786,956.844,341.972,945.156
66,468.435,359.507,409.58,380.077,439.043,385.861,497.821,474.218,527.182,565.468,374.262,368.437,450.729,480.161,515.487,459.595,356.539,568.494,368.31,571.398,374.255,745.079,362.29,930.294,338.918,568.434,374.218,739.183,368.322,900.983,471.33,341.981,0,0,456.611,338.86,415.503,321.271,415.378,909.781,409.561,903.922,362.477,912.797,412.362,948.031,394.782,956.852,341.973,947.978
67,471.38,362.315,409.663,385.959,453.595,391.941,500.793,500.661,530.212,577.233,368.354,374.266,441.907,486.058,515.543,536.076,350.716,571.328,365.51,571.381,377.152,745.034,359.55,930.334,335.999,568.441,377.122,742.012,368.32,903.766,477.103,347.708,0,0,459.495,341.984,418.401,327.191,415.416,909.799,409.58,903.948,362.453,915.671,409.633,948.055,391.992,956.884,341.945,948.008
