time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
33.0,450.893757419553,116.110737590431,439.04659632319584,125.82170838581011,424.0740617930194,125.30067437891866,406.550719998056,150.02283963159437,402.3439188862126,173.88038431972763,452.61499257464965,126.4670915562546,451.1476028518701,148.94193336442834,446.7551576930548,167.07135934129897,427.4219842447676,169.6313990130785,417.4992452865702,168.8839636335939,410.7829389422997,199.55410138858474,401.6785718542584,227.40474984731998,436.58061046838526,170.37780834659972,436.66798638230085,199.76096055310128,425.40418830152544,227.55770807751233,447.6914050634666,112.58326258417992,453.96755574111984,113.57349310123115,437.0409854245316,108.07057606458186,457.9219865761578,113.02284363697451,437.1728744764483,236.44754521840616,437.55819191502906,233.61018371625894,421.317619159329,228.7839565767268,403.42665468824055,235.28022640517395,399.78028052207713,234.42762507862844,401.43123830743525,230.18425940097154
34.0,452.28724773885125,116.45982474879466,439.91197721483,125.95989923427618,424.9649435984628,125.40950054148298,406.959487268885,150.4120187957369,402.7200470720942,174.59132972867826,453.7401981029527,126.73133968899113,452.20282909326517,149.17013894742362,447.5069245436522,167.40017026223242,428.18617386916657,170.02283245965708,418.1652145739769,169.2882817893212,411.0920740525521,199.92469174453998,401.701857399139,227.53671942753869,437.47440246683016,170.80584150994764,437.44945486590376,200.51510271439702,426.69507840203534,229.09786651029984,449.023255031399,113.05645393248649,455.2580975921505,113.91720076043603,438.1646189859346,108.29052734182503,458.77613667582295,113.44492224569522,438.98394628503485,237.96371228977486,439.3231598634283,235.11604398157166,422.7563524349846,230.3087891964772,403.47459439701163,235.40892638888778,399.7743161948775,234.50716199117107,401.3475071376936,230.35557279227248
35.0,453.913839840112,116.8314642147155,440.97721071157855,126.10406393345484,426.0487167305066,125.48882412133906,407.51437273313525,150.73128506390088,403.20551434429007,175.20083505017794,455.0598585057241,127.0341710440146,453.35306391300406,149.46531471934384,448.4499460235245,167.82577613609254,429.03010489881837,170.38982364274813,418.9201481131777,169.64659482468247,411.51391867136215,200.3154140676293,401.7689012446257,227.674180664925,438.4541414871311,171.24572742896618,438.20332330262994,201.33243626107318,427.87642522836506,230.55309066214792,450.6009714628374,113.4717406564223,456.7929175746133,114.22029530025596,439.52052990758386,108.50875849556671,459.83565652528955,113.83707858339204,440.6649082471206,239.40878586960304,440.96090948646037,236.60920099351924,424.0624086141275,231.76100682842159,403.5817260977118,235.57385212262287,399.80075981951677,234.61892121925018,401.2779617482401,230.5104035230869
36.0,455.73066712133175,117.22967534051591,442.22925867997026,126.2595450044257,427.3032469638508,125.53940920778996,408.2328848115561,150.97450954972015,403.81011541860556,175.68257577316737,456.54986503597155,127.37439722931953,454.58880305009455,149.82586146155512,449.5911841132531,168.34996066911748,429.9589370116198,170.72887338915692,419.7683714173392,169.95877521047854,412.07383959918974,200.73487024701154,401.9111686377312,227.83099926075369,439.51994785960574,171.69110806492785,438.94842454699426,202.18841805603046,428.9096764904931,231.86189407682718,452.37455373820933,113.82651108460121,458.52215769738,114.48809075681751,441.0750826421261,108.73124795206373,461.0803975091918,114.18980032914969,442.15581456241966,240.7267057766618,442.40771874852015,238.0326972160137,425.19280968994934,233.0732762252671,403.78638586868135,235.8022343998531,399.88845429070443,234.78384855780425,401.2597124916282,230.66034150158504
37.0,457.68213357578594,117.65871490626611,443.63928229489454,126.43317475699291,428.69352265014595,125.56765632074575,409.1134703236422,151.14269740863358,404.530606110588,176.0209657104908,458.1783164509264,127.74889467487878,455.91244848131475,150.23916168906987,450.9280900701001,168.96042250095618,430.97107124676114,171.0416279094177,420.7076474271095,170.22819632476467,412.79141429692146,201.188645565154,402.1586492813902,228.0202350036446,440.66606189377075,172.1355337070859,439.7008619560852,203.0558606699285,429.77442192947785,232.98630600248592,454.27801607645966,114.12610704721627,460.38894263044966,114.7288613234364,442.78593518590543,108.96867785062584,462.4783178090885,114.49797192475825,443.4216743062607,241.87743241006345,443.62527935608074,239.33511277933883,426.12641665970443,234.20460333573266,404.12142310688176,236.1212379269297,400.06310168579006,235.02222835520925,401.329509924043,230.81541860159055
38.0,459.7001104859123,118.12112755620825,445.1647548400981,126.63368214173315,430.17270081927967,125.58626967524712,410.1376208290881,151.24543095168391,405.34991300917386,176.2146561602663,459.90522368988064,128.15326856899907,457.32728825226167,150.68588924916406,452.44267512350484,169.63586128090887,432.0533955440252,171.33129902030956,421.726042989222,170.45877832306775,413.6763402663615,201.6771897552864,402.53857588425154,228.25882740534453,441.8765806194539,172.5701741977442,440.46998514993885,203.9034474148924,430.4681936997385,233.9092073502654,456.2346013285148,114.38115136785983,462.32964217636084,114.95180817438717,444.5992756291226,109.23584646167153,463.9884330498404,114.76021193202449,444.45008771351667,242.8379645800435,444.60120012320607,240.47561714865324,426.8619437472561,235.13670576241697,404.61358700641875,236.5561813501306,400.3475738394672,235.35443296058423,401.5210176722439,230.99153287736226
39.0,461.70632510363527,118.61605083065677,446.75588585069005,126.87249411328727,431.6849413983589,125.61241589485957,411.2762943505238,151.29906082781335,406.24155356614546,176.27829049500954,461.6834321173418,128.58496165844704,458.8269546556763,151.14450387533094,454.0973877129885,170.34997579363431,433.1791166808802,171.605285385364,422.7987523368081,170.65778116931799,414.7241906580466,202.1998603437547,403.07344721763286,228.57043339597683,443.1233705862836,172.99017853346896,441.2565448582571,204.7022853839874,431.0037410412443,234.63078875810692,458.1632893614821,114.60318158084198,464.27590847977854,115.16521942623987,446.451298475457,109.54824090076937,465.56398961556016,114.97768650757887,445.246614654934,243.60236135859145,445.3446819927623,241.432017651168,427.41304287606823,235.86890901213053,405.2830975913032,237.1281443171133,400.76217929349593,235.8016590073356,401.86352020863495,231.21621777489625
40.0,463.6174547789362,119.13725040020944,448.36067671220945,127.16322566225578,433.1697284357636,125.6648192172496,412.4932275554643,151.32418121084413,407.17554963357907,176.2409245138762,463.4610451367501,129.0455736361649,460.3913608689876,151.59662944271795,455.8386414865316,171.07592958063617,434.31162891674745,171.87957250617595,423.88924942453025,170.84052992973287,415.9151694693813,202.75876598545474,403.77813855175265,228.98197861805204,444.3705793590838,173.40173908557878,442.0523207721711,205.4341743343042,431.4032861487785,235.16431365517968,459.98285867919043,114.80008414701047,466.1577605151461,115.37477589318983,448.27323444150244,109.91619489277875,467.15514993537204,115.15304843410753,445.83018384570875,244.17931174518324,445.87969134782116,242.2014470148689,427.8026997781258,236.41328758532197,406.1420655078494,237.85064549435717,401.3230738368459,236.38335676103145,402.38086507157936,231.527228824304
41.0,465.3535792806216,119.66992614087329,449.92517358407054,127.516000426378,434.56964977073625,125.76016938938353,413.74526708640855,151.34339739538424,408.12539040811095,176.14106466878826,465.1845559036249,129.53432768240765,461.9864183169654,152.0280268461812,457.60561299538244,171.7892320450188,435.41411490058897,172.17506405060735,424.95760679568,171.02936158796865,417.21706844844573,203.35488018128208,404.6558324287913,229.51795486508055,445.5848209848424,173.8184629978759,442.83967156485335,206.0936522403466,431.6907165872719,235.53119332035368,461.6172877996705,114.97440533425456,467.90547672174125,115.5819361867098,449.9956052192587,110.33868220347902,468.7111956631745,115.28970937714242,446.22753878981007,244.58737015385861,446.23719110046966,242.79330578579646,428.05741018832873,236.78962441176554,407.18996437732267,238.72526684444824,402.0386011295278,237.11123684151286,403.0877696240195,231.9664213858395
42.0,466.8452397061817,120.18853580788719,451.3924875267638,127.93140631142414,435.8372479193249,125.91041575470385,414.98366471953665,151.37993666894494,409.073024144115,176.02194202265105,466.8009042095515,130.03976916059406,463.5670135719829,152.4274119964897,459.3351831788832,172.46938285964245,436.4569159959599,172.51162927478128,425.969213746524,171.24941650228777,418.5887851775857,203.98172480625587,405.6942977683029,230.19496363657746,446.7420546928706,174.25446471306503,443.5932424498001,206.6851261230816,431.8868594260549,235.7569465116819,463.0045698023586,115.12502225369808,469.4514266576701,115.7829005245725,451.5505529334773,110.80048113865578,470.1826151517891,115.39142764388434,446.46816649742664,244.85060467606857,446.44839573068924,243.22350136443856,428.20308822543853,237.02127360937342,408.40611211008616,239.7373183614238,402.9039835176233,237.98334024495983,403.985394594685,232.5697018738308
