Time,R11,R12,R13,R21,R22,R23,R31,R32,R33
0.112,0.9949856341018533,0.05348956312258029,0.0845130437736586,-0.05325089338759732,0.9985682562768926,-0.005077392002686617,-0.08466363023374075,0.0005515370175243827,0.9964094366888356
0.116,0.995104902486383,0.05334661108980191,0.08318877407919761,-0.05311581639871585,0.9985759077857215,-0.0049866259354549875,-0.0833363251881451,0.0005435762648120912,0.9965213301425013
0.12,0.9952009901527447,0.05322576673857053,0.08210972508837205,-0.05300173348773578,0.9985823626463479,-0.00490726593256726,-0.08225451626683962,0.0005317581491486212,0.9966112139580705
0.124,0.9952741744686721,0.053125492271363574,0.0812834528463731,-0.052906956215803956,0.9985877094916996,-0.004841532412375086,-0.08142586579019147,0.0005181920940775059,0.9966792662924575
0.128,0.9953253120544892,0.05305173592614016,0.08070338591940668,-0.052837366523611685,0.9985916376708495,-0.0047910200062813635,-0.08084389823903299,0.0005044691012911252,0.9967266473955849
0.132,0.9953575728715588,0.05300453375690122,0.08033568029495317,-0.05279313660314876,0.9985941507492445,-0.004754662658525228,-0.08047475911638804,0.000491416939694356,0.9967565257647178
0.136,0.9953759319137115,0.05298102414938988,0.08012343756349931,-0.05277168023362687,0.998595404173677,-0.004729537877057166,-0.0802614722779868,0.00047941974557702067,0.9967737286989848
0.14,0.9953849426497072,0.052981046861561444,0.08001140306039019,-0.05277311273885694,0.9985954081598454,-0.004712682243037292,-0.08014870253529426,0.0004684821501118726,0.9967828078404964
0.14400000000000002,0.9953887323469203,0.052994520546112034,0.07995531445050276,-0.052787554717430435,0.9985946975371369,-0.004701501639722451,-0.08009210687543032,0.00045917622078502773,0.9967873612628989
0.14800000000000002,0.9953918652581685,0.0529936285166073,0.07991689379917284,-0.05278733962062204,0.9985947476826351,-0.004693258615429948,-0.08005330320256342,0.0004530312329496637,0.9967904811990634
0.152,0.9953991746434067,0.05294031144128178,0.07986117043798382,-0.05273452443852306,0.9985975760773727,-0.004685187791197393,-0.07999720652289946,0.0004521912162563366,0.9967949851758066
0.156,0.9954133934201203,0.05280743760227074,0.079771866806057,-0.052601989676976296,0.9986046085755933,-0.004676153719624423,-0.07990748952297459,0.0004585471279601269,0.9968021783948243
0.16,0.9954341077187837,0.052582612601190695,0.07966182299032654,-0.05237722100063069,0.9986164653186829,-0.004667109884184811,-0.07979701692644975,0.00047333545511156776,0.9968110212287918
0.16399999999999998,0.9954577148020284,0.05226978062887943,0.07957265908672619,-0.05206396532927411,0.9986328772847621,-0.004660463512294702,-0.07970747490239338,0.0004964261940176586,0.9968181739944945
0.168,0.9954794044443722,0.05188205607408843,0.07955506008170211,-0.05167514228390373,0.9986530802879903,-0.004658851923728507,-0.0796896166198357,0.0005267720893013059,0.9968195862412363
0.172,0.9954949922492697,0.05143061685839958,0.07965307311203361,-0.0512217816086284,0.9986764112829934,-0.004664186505638724,-0.07978752719231523,0.0005632019938792744,0.99681173413441
0.17600000000000002,0.9955016487885192,0.050917625471469066,0.07989907806531331,-0.050705910561081986,0.9987026729297148,-0.004677789778806353,-0.08003360477643987,0.0006053919311951224,0.9967919821141712
0.18,0.9954972824986549,0.0503437874581593,0.0803160233213829,-0.05012808606316203,0.9987317335993484,-0.004700988117866004,-0.08045082675421963,0.0006537323670888614,0.9967583644537701
0.184,0.9954791816770585,0.04972733450300303,0.0809221295493432,-0.049506436417933695,0.9987625802027421,-0.004735096615549899,-0.08105745863750803,0.0007075238426710705,0.9967091791536992
0.188,0.9954428166450411,0.04912475634721387,0.08173345155818362,-0.04889744937715335,0.9987923586826303,-0.004781598226194998,-0.08186964171288283,0.0007632502963621809,0.9966427540572346
0.192,0.9953827947098758,0.048622642316705364,0.08275826635266649,-0.048387866290605666,0.9988168876955384,-0.0048414099228079035,-0.08289575617243398,0.0008145602125854984,0.9965578909929219
0.196,0.9952957525320093,0.048298167367792265,0.0839860227695892,-0.048055108702310834,0.9988325963353726,-0.004914369292979527,-0.08412533220944997,0.000855293430008895,0.9964548143060971
0.2,0.9951822218665657,0.04818763744913348,0.08538323534392761,-0.04793580003835446,0.9988379120996451,-0.004998442467857511,-0.08552487565269275,0.0008814473849603654,0.9963356456009687
0.204,0.9950463699992457,0.048289165574294565,0.08689578838737085,-0.04802839728600953,0.9988329997651448,-0.005090347168854091,-0.08704018959918229,0.0008916660252545394,0.9962044018805768
0.208,0.9948939963145851,0.04856362433171068,0.08847321904939927,-0.04829394320788539,0.9988196961507231,-0.005187449355020788,-0.08862071511011432,0.0008882416033056567,0.996065048016557
0.212,0.9947314995500094,0.04894500353389499,0.09007569279254464,-0.048666319217759456,0.9988010897129748,-0.005288909336457991,-0.0902265658040081,0.0008773922960360895,0.9959208788884656
0.21600000000000005,0.9945653546031896,0.04935591203343014,0.09167196610949341,-0.04906788808466656,0.9987808780162699,-0.005394447882752476,-0.09182645469548761,0.0008669811978361726,0.9957746484831094
0.22,0.9944012723520758,0.04973640390911966,0.09323303958770071,-0.049438575525311494,0.9987620065889496,-0.005502857843267945,-0.09339131005934617,0.0008627401718073453,0.9956291070899821
0.224,0.9942428489726794,0.0500691368700994,0.09473245906115198,-0.049761136141959456,0.9987453787714711,-0.005612282289069645,-0.09489460783706816,0.0008659767399189309,0.9954869479243487
0.228,0.9940920009351544,0.050360641345329395,0.0961504003113256,-0.050042360556875866,0.9987307146252999,-0.005720298412957181,-0.09631643591120208,0.0008749098952154859,0.9953503798693395
0.232,0.9939500146878066,0.0506229402815994,0.09747146361553519,-0.05029449813981461,0.9987174424445293,-0.005825256554227055,-0.09764134246810192,0.0008877354921376806,0.9952212719625333
0.236,0.993818227001824,0.05085655501314312,0.0986860805339143,-0.050518150052191665,0.9987055585984901,-0.005926528476462529,-0.09885974000701862,0.0009044537982788583,0.9951009666205091
0.24,0.9936973816425994,0.051056683136820116,0.09979343076429656,-0.05070847535906887,0.998695327712532,-0.0060243615360458195,-0.09997081695875458,0.0009260195595288405,0.9949899387654
0.244,0.9935873068137507,0.051218901957977424,0.10080122926242786,-0.05086104673363102,0.9986869964308718,-0.006118585215834285,-0.10098226410492513,0.0009524925737874208,0.9948877700997937
0.248,0.9934880800358746,0.05134156256896275,0.10171272673372156,-0.05097435338760926,0.9986806688610482,-0.006207812816482525,-0.10189725277624792,0.0009826475597272649,0.9947944432295683
0.252,0.9934005675289199,0.051423481148706374,0.10252286583864365,-0.051047488897013625,0.9986764223394596,-0.006289462661197946,-0.10271059492831865,0.0010144209214978113,0.9947107643127548
0.256,0.9933258630679385,0.051464908636550094,0.10322350962531184,-0.05108098758725053,0.9986742558698973,-0.006361082440754646,-0.10341403418998048,0.0010458688916259264,0.9946378454949394
0.26,0.9932637581646926,0.05147130615400027,0.10381623841843003,-0.05108048645205617,0.9986738949747099,-0.006421479569643935,-0.10400908912384745,0.0010752389702862787,0.9945757654602209
0.264,0.9932124150271658,0.0514496206094332,0.10431699370213075,-0.05105300565810455,0.9986749846000417,-0.006470374593514729,-0.10451167039703531,0.001100760306443842,0.9945230510539056
0.268,0.9931689720458573,0.05140370876046115,0.1047523350147614,-0.051002405403639615,0.998677326569823,-0.0065078443738388675,-0.1049483092213396,0.0011207680495992289,0.9944770466283076
0.272,0.9931296344192461,0.05133755177086441,0.10515695419927598,-0.05093258564075779,0.9986807148492877,-0.006534639092002029,-0.1053536945637963,0.0011338281570258202,0.9944341674919807
0.276,0.9930906866915845,0.051253615633990626,0.10556493210759156,-0.05084580981201153,0.9986850193660453,-0.006552535265276677,-0.10576195739015998,0.0011397272854039293,0.994390823263528
0.28,0.9930503002634279,0.051143723333413264,0.10599726746624703,-0.050733713000157964,0.9986906533936107,-0.006562712050710404,-0.10619412183324195,0.0011394682260668246,0.9943447642041608
0.284,0.9930093232494254,0.050992803379054624,0.1064528907229086,-0.050581119097044866,0.9986983757664606,-0.006565411816804969,-0.1066491178144902,0.0011350088011791398,0.9942960713109613
0.28800000000000003,0.9929696513117539,0.050796025095612665,0.10691602035382661,-0.050383183927593625,0.9987084118326389,-0.006560709721239498,-0.10711118686268138,0.0011278161259636287,0.9942464089347538
0.292,0.9929324041855242,0.050574527991532475,0.10736599944483569,-0.05016100474560672,0.9987196634047201,-0.006550384085983234,-0.1075598174099695,0.001118502211164719,0.9941979856303963
0.29600000000000004,0.9928975489435206,0.05037574274166191,0.10778099018461042,-0.04996190581217461,0.9987297229036459,-0.006538238021223552,-0.10797344705789745,0.0011068568257357751,0.9941531620421487
0.3,0.9928643119833849,0.05025424677260497,0.10814327843688637,-0.049840294100071555,0.9987358595012192,-0.006529014502912143,-0.10833468084495465,0.0010925326901230627,0.9941138784357368
0.304,0.9928317826292528,0.050249972587274705,0.10844349522308126,-0.049835905165958545,0.9987360928849124,-0.006526815859924773,-0.10863440503592724,0.0010756504812994355,0.9940811883435539
0.308,0.9927996617857557,0.0503719124964587,0.1086807342151225,-0.04995755944323626,0.9987299698277492,-0.006533729588741236,-0.10887182285864652,0.0010572602860153407,0.9940552340730987
0.312,0.9927685415211416,0.050605363494428394,0.10885641989144194,-0.050190475953870474,0.9987181875916975,-0.006549648622558801,-0.10904833373100709,0.0010387295855078106,0.9940359057656514
0.316,0.9927398452341245,0.05092363972461206,0.10896964073412554,-0.05050802060412002,0.9987020277945705,-0.00657263521480829,-0.10916290367693719,0.0010210760065063706,0.9940233487522357
0.32,0.9927148385243147,0.05128562785493365,0.10902767423534554,-0.050869176920299554,0.9986835203732244,-0.006599467735715605,-0.10922259936979455,0.0010052414977207646,0.994016807341021
0.324,0.9926933269256725,0.05164060915830754,0.10905597719978083,-0.05122325669967015,0.9986652407060981,-0.006626837745935878,-0.10925262765865122,0.0009922152942719634,0.9940135204606071
0.328,0.9926745249133393,0.05193174744902017,0.10908886833663363,-0.051513347624064836,0.9986501518841182,-0.006652004088245882,-0.10928706512958636,0.0009837422014802248,0.9940097432352676
0.332,0.9926584366890169,0.05211356965607729,0.10914854065821579,-0.05169386462406223,0.998640681905797,-0.006673290264464627,-0.10934794204897563,0.000981987996795734,0.9940030499295402
0.336,0.9926454128001032,0.05217241944948231,0.10923883510775766,-0.05175101810729953,0.9986376025174007,-0.006691110756501991,-0.10943909983077596,0.0009886794652972561,0.9939930110122226
0.34,0.9926354985703468,0.052126670712379745,0.10935070726082187,-0.05170309719361104,0.9986399761296024,-0.006707295763217584,-0.10955161668632209,0.0010041296282838788,0.9939806009199087
0.344,0.9926268376835948,0.05202374791508395,0.10947826616792146,-0.05159752731965157,0.9986453208386945,-0.006724458452443482,-0.10967978977352329,0.0010260700992762801,0.9939664435459515
0.348,0.9926155422730504,0.05192358531038303,0.10962812835442044,-0.05149431773248626,0.998650508742486,-0.0067451189492597945,-0.10983041691281911,0.0010500842296154267,0.9939497858764632
0.35200000000000004,0.9925975162907256,0.05187902903987692,0.1098122807310839,-0.05144649076564007,0.9986528023129797,-0.006770452003652913,-0.11001558635658715,0.0010708773564058654,0.9939292852010669
0.35600000000000004,0.9925711510471219,0.05192128069901219,0.11003040815868076,-0.05148558255014896,0.998650592689756,-0.006799155085091063,-0.11023495316125141,0.0010836655266763871,0.9939049656635001
0.36,0.9925385071108465,0.05205446267603902,0.11026171056935925,-0.05161617048438181,0.9986436576191962,-0.00682759412099567,-0.1104675646816726,0.001085362825364223,0.9938791370890314
0.364,0.9925037464892499,0.05226403924928535,0.11047526151203242,-0.05182406349596673,0.9986327219256163,-0.006852236291967216,-0.11068233665571395,0.0010755932242739695,0.993855252766542
0.368,0.9924696648870398,0.052525608598316224,0.11065723980103322,-0.052084859681350085,0.9986190184509677,-0.0068719269495564105,-0.11086537633986977,0.0010566122289921438,0.9938348715453773
0.3720000000000001,0.9924370570002669,0.05281410677855826,0.11081226474462154,-0.052373229033465564,0.9986038279422983,-0.0068876483357417214,-0.11102131675159148,0.0010319613227892143,0.9938174894227667
0.376,0.9924057328954813,0.05310971685262655,0.11095142762495915,-0.05266905563665113,0.9985881775882948,-0.006900881047508187,-0.11116128775129434,0.001004766999032055,0.9938018708720323
0.38,0.9923759335762381,0.053400574614834224,0.11107828360888157,-0.05296041381806554,0.9985726943909865,-0.006911482109126273,-0.11128881806771453,0.0009760366443128382,0.993787626369719
0.384,0.9923494914719675,0.05367840358077725,0.11118055479420211,-0.05323929294752443,0.9985578284021315,-0.006916720557246836,-0.11139149187337001,0.0009446300008807827,0.9937761534733998
0.388,0.9923294128655376,0.0539324533880652,0.11123680521069312,-0.05349535232088992,0.9985441725289004,-0.006912509575934512,-0.1114476722143687,0.0009088344831182665,0.9937698880414324
0.392,0.9923171753123038,0.054158609645443175,0.11123609387911393,-0.05372463433625752,0.9985319680875694,-0.006897272837925342,-0.11144634245073258,0.0008681638312393434,0.9937700735310538
0.396,0.9923114334589623,0.054362042262272925,0.11118807214667516,-0.053932047439834985,0.9985209508591495,-0.006873496511050626,-0.1113972768319171,0.0008240487939975437,0.9937756123280638
0.4,0.9923099517392499,0.054555596366880295,0.11110646508777842,-0.05412999689972382,0.9985104307585846,-0.006845663002360197,-0.11131443354248172,0.0007788269127544969,0.9937849316193904
0.404,0.9923115742642666,0.05475289301400884,0.11099486604239418,-0.05433179296916021,0.9984996652724912,-0.006817237232141518,-0.11120160005111818,0.0007342733275042919,0.993797597596589
0.408,0.9923155705570721,0.05496546373940619,0.11085398606231775,-0.05454880533958022,0.9984880170187911,-0.006790265525522868,-0.11105960681551641,0.0006911337023633326,0.9938135066843218
0.412,0.9923224651720739,0.05519161966855031,0.11067976433467905,-0.054779217451489504,0.9984755687838403,-0.006765787255686845,-0.11088445540390426,0.0006508918104239736,0.9938330915649924
0.416,0.9923352062799098,0.055400878393256615,0.11046076702007995,-0.05499247327066562,0.9984640015858054,-0.006742805116279823,-0.11066465678338284,0.0006166121281597991,0.993857612300927
0.42,0.9923591179748295,0.055532833573251436,0.11017933276047859,-0.055128217525540764,0.9984566858953607,-0.006717590588119604,-0.11038233828233288,0.0005922720477037826,0.9938890222802272
0.424,0.9923986496081175,0.055527820209830374,0.10982523133929413,-0.05512684258325839,0.9984569711950995,-0.006686396541426092,-0.11002704886883666,0.0005812526587444379,0.9939284233095265
0.428,0.9924552856574881,0.055353868873855565,0.10940043496810072,-0.054956339082276345,0.9984666275904059,-0.006647885597363664,-0.1096006695471679,0.000585481799694391,0.9939755280920526
0.4320000000000001,0.992527188204474,0.05501727651021365,0.10891684883579318,-0.05462282913892827,0.9984852191248113,-0.006604068907663196,-0.10911520156137633,0.0006053715193235337,0.9940289262961837
0.436,0.992611063371141,0.05455129998158867,0.10838557350280281,-0.05415941003145256,0.998510764255931,-0.00655835117095643,-0.10858192841471245,0.0006397932129319927,0.9940872977190619
0.44,0.9927038062280759,0.053998997384981456,0.1078112303134867,-0.05360915940827457,0.9985407542202959,-0.006513078281507153,-0.10800560692773832,0.0006858881684356531,0.9941500482470397
0.444,0.9928038662822266,0.05339632956887187,0.10718822269090493,-0.05300831452837256,0.9985731246037011,-0.0064678752355468066,-0.10738063925086186,0.0007394645183452069,0.9942177083045254
0.448,0.9929116221248474,0.0527625099175175,0.10650177555612883,-0.052376520495606496,0.9986067711659337,-0.006420021987655839,-0.10669213068533914,0.0007963220156064811,0.9942917857053181
0.452,0.9930281943111339,0.05210356425785673,0.10573657784700836,-0.051720229281753745,0.9986413225175033,-0.006366069708610759,-0.10592461086174396,0.0008529666578852722,0.9943737975538518
0.456,0.9931538198008389,0.05141837078143611,0.10488870940757006,-0.05103857442757802,0.9986767887218159,-0.006303617111014024,-0.10507404120620609,0.0009070912106546398,0.9944639878095798
0.46,0.9932861812594157,0.05070574922838676,0.10397831078775523,-0.05033029258174997,0.9987131765864864,-0.0062331822663224306,-0.10416056723982692,0.0009580750063054677,0.9945600325392931
0.464,0.9934198485325283,0.04997718252993227,0.10304991881597172,-0.0496064330814749,0.9987498525848356,-0.006159038780718605,-0.10322890263168394,0.0010065724708515217,0.994657117037484
0.468,0.9935474444419515,0.049256737968682206,0.1021628572796978,-0.04889048522967755,0.9987855947669414,-0.006087375465174233,-0.10233863442939818,0.0010533046719277738,0.994749061046249
0.472,0.9936619045447515,0.048573829463331,0.10137357914054426,-0.0482113330291753,0.998818990585429,-0.006024235507900549,-0.10154647617739823,0.0010986979439023402,0.9948301895493427
0.476,0.9937591115304436,0.04794502357407843,0.10071793765116716,-0.04758527877108621,0.9988493224984321,-0.005972619919402245,-0.10088840118914237,0.001142654324234536,0.9948970925912861
0.48,0.9938376766315319,0.04737911174228136,0.10020924247868178,-0.04702106598418545,0.9988762767335061,-0.005933222793660065,-0.1003777458471234,0.00118471495337303,0.9949486944506886
0.484,0.9938973363678827,0.04688591786836974,0.09984886312056054,-0.046528489500326724,0.9988994996797154,-0.0059067084262233015,-0.1000159208608606,0.0012248449922005068,0.9949850829681313
0.488,0.9939380547258115,0.04647446179666018,0.09963567518002912,-0.046116467616193355,0.9989186789061532,-0.005894433559746491,-0.09980187765004268,0.0012638564382275942,0.9950065265536852
0.4920000000000001,0.9939604969763539,0.04614426296267398,0.09956524215885226,-0.04578439545995151,0.998933935845302,-0.005897537535361487,-0.09973123674599686,0.0013033849185178762,0.9950135585030327
0.496,0.9939669803803424,0.04587959613593431,0.09962281150413091,-0.04551649427953756,0.998946070570126,-0.0059158127933420564,-0.09978923119297423,0.0013456414487543794,0.9950076877024652
0.5,0.9939611133919297,0.04565171103572363,0.09978590253230148,-0.04528398664614709,0.9989564450720986,-0.0059482268237578545,-0.09995331719411195,0.0013936026787036242,0.9949911518468229
0.504,0.9939467049665767,0.04543400275641029,0.10002849133929718,-0.04506025822201954,0.9989662899933547,-0.0059937121951182,-0.10019740922324422,0.0014501208375479458,0.994966520207844
0.508,0.9939263380372552,0.0452118795225545,0.10033105454389409,-0.04483075451775328,0.9989762689738465,-0.006051237597560544,-0.10050193035569407,0.0015165675491720788,0.9949357074794573
0.512,0.9939009106883518,0.044985040654495316,0.1006842880005523,-0.04459533239107273,0.9989863924816698,-0.006119147439719757,-0.10085750374560387,0.0015917769230306372,0.994899608093416
0.516,0.9938700571018024,0.04476124435787581,0.10108778660151985,-0.04436197251696386,0.9989963123517179,-0.006195425899247088,-0.10126364101129304,0.0016729946812373583,0.9948582190935211
0.52,0.9938315695241328,0.04455753071496051,0.10155509772425979,-0.044147897193802625,0.9990052757926,-0.00627870304414206,-0.1017338419139081,0.0017565292870984552,0.9948101024890628
0.524,0.9937817853131274,0.044384690949676245,0.10211641586520216,-0.04396401255893886,0.9990128221264217,-0.006367639022431492,-0.10229823448902063,0.0018385962863699352,0.9947520750338373
0.528,0.9937173562825059,0.044242532017339964,0.10280279268386498,-0.043810378498926945,0.9990189852907944,-0.0064589290391237055,-0.10298770100690587,0.0019145206309474719,0.9946807870126304
0.532,0.9936351295777626,0.04412713641381181,0.10364374125290826,-0.043683395217859744,0.9990239627672926,-0.00654849593231414,-0.10383154747581884,0.0019793050932360263,0.9945929278353656
0.536,0.9935313569203135,0.04404766777504872,0.10466730998578179,-0.04359242246559312,0.9990273708393026,-0.006634230738518437,-0.10485772989943111,0.002028614672525285,0.9944851638927794
0.54,0.9934036708634738,0.04402396520675399,0.10588218548202186,-0.04355742037164919,0.9990283522423217,-0.006715842952237791,-0.10607496333038352,0.0020595881787862525,0.9943560027731474
0.544,0.9932543725287449,0.044073071910866325,0.10725351176007679,-0.043595577226627116,0.9990261610851469,-0.006793755496886928,-0.1074484857911293,0.00207214859841075,0.9942084937785332
0.5479999999999999,0.993090792461033,0.04419899523353673,0.10870660858228846,-0.04371109535099448,0.9990206042594933,-0.006868217251449517,-0.10890371009443778,0.0020690783800128925,0.9940501500640317
0.552,0.9929210456541434,0.044400786917718586,0.11016518151471304,-0.04390318977368435,0.9990116874536208,-0.006939615174125033,-0.11036442825828521,0.002053887084636758,0.9938890655013091
0.556,0.9927501517277382,0.04467800369580268,0.11158410384239643,-0.044171330694512775,0.9989993762236292,-0.007009982130922665,-0.11178564214257958,0.002030342473008862,0.9937302691979416
0.56,0.9925803209363946,0.04503041113273753,0.1129449802471116,-0.044514945721136484,0.9989836091958406,-0.007082948926570994,-0.11314913211000814,0.0020026560535369234,0.9935759977331795
0.564,0.9924125320864333,0.04545703964398428,0.11424107713340007,-0.044932624757294676,0.9989643419877803,-0.007162588173370778,-0.11444835250109268,0.001975090814723013,0.9934272362010513
0.568,0.9922471912375768,0.045968296140475116,0.1154661302334214,-0.0454343551353755,0.9989409941556443,-0.007253245395401282,-0.11567727025899438,0.0019508832038110245,0.993284935554825
0.5720000000000001,0.992085625781187,0.04656724791562856,0.11660875841854595,-0.04602292144550789,0.9989132875327741,-0.007357628156279968,-0.11682466272140929,0.0019327214051333462,0.9931506747558495
0.5760000000000001,0.9919302810718379,0.04723783557815148,0.11765587270780965,-0.046682169686188296,0.9988818194699638,-0.007475678281247139,-0.11787744706318805,0.001922920244397567,0.9930262886004574
0.58,0.9917843855886332,0.047943132983546695,0.11859674743558289,-0.047375349843269084,0.998848216264709,-0.007603755127382226,-0.11882469747407456,0.0019227232071426339,0.9929133871620743
0.584,0.9916509449864143,0.04864775038574049,0.11942277709866796,-0.04806744832515384,0.9988141293359576,-0.007736630426862283,-0.11965752679652089,0.0019316887067720408,0.9928133484495865
0.588,0.9915317349719958,0.04932731359503997,0.12013173884082685,-0.048734568325294256,0.9987807681016817,-0.007868870335830048,-0.12037342062752585,0.0019476662217805566,0.9927267731872236
0.5920000000000001,0.9914278377457367,0.04996656597129877,0.12072358853119457,-0.04936187955482542,0.9987489513216867,-0.007996066573394132,-0.12097209343327177,0.0019683797568279763,0.9926539568709253
0.596,0.9913401856102656,0.050546427995208885,0.12120105202154617,-0.04993062906456751,0.9987197247272256,-0.008114414457714788,-0.12145603597771887,0.001992500363906429,0.9925948122304886
0.6,0.9912686397605089,0.05105371467544614,0.12157303173479045,-0.050427808937515396,0.9986938676070103,-0.008221611150676982,-0.12183398504978682,0.002019163685694896,0.9925484386491668
0.604,0.9912112261439358,0.051487732353341864,0.12185778015106866,-0.05085276062992496,0.9986715287497279,-0.008317114944325299,-0.12212412498172137,0.0020472131770284153,0.9925127238557986
0.608,0.9911646777498612,0.05185927193507177,0.12207865290614174,-0.051216374792076094,0.9986522493888609,-0.008400460923436636,-0.12234976311448888,0.00207381410277565,0.992484878857555
0.612,0.991123216482344,0.05220012889553961,0.12226985030244274,-0.051550574476408005,0.9986344489908782,-0.008472045788210057,-0.12254512646713052,0.002093760247561115,0.99246073380622
0.616,0.9910802132046188,0.052544876128333355,0.12247059641785653,-0.05188983579269502,0.9986163493391151,-0.008534153386576005,-0.12274956592874181,0.0021030514203326666,0.9924354494066749
0.62,0.991030181304371,0.05291747369420075,0.12271479422485757,-0.05225756919974465,0.9985966759712859,-0.008592159241583883,-0.12299726096608599,0.0021023122799449846,0.992404783381216
0.624,0.9909696769616121,0.053331158624529744,0.12302392800737269,-0.05266622610796606,0.9985746823526184,-0.008652883444956686,-0.12331004813129615,0.0020955391031087793,0.992365981251738
0.628,0.9908953496679124,0.053802317186179935,0.12341684111944962,-0.053131554080231874,0.9985494287374606,-0.008722174563184719,-0.12370708939881003,0.002085433645302069,0.9923165860747193
0.632,0.9908053645996456,0.0543392616640572,0.12390308358700548,-0.053661699984851985,0.9985203812179065,-0.008801718422125505,-0.12419803313780407,0.0020719397316935517,0.9922552875296
0.636,0.9907011526707176,0.05492323054741123,0.12447756763026709,-0.05423819972861552,0.9984884675872637,-0.008888069837521686,-0.12477757726094303,0.0020539818581878973,0.9921826129152916
0.64,0.9905866828996189,0.055511117386929355,0.12512609443431297,-0.05481852331387754,0.9984560044631363,-0.008974221592744842,-0.12543106937125237,0.0020305166742414183,0.9921002589649999
0.644,0.9904663155682172,0.056056923667665105,0.1258336164688853,-0.055357253306593794,0.9984255694701103,-0.009052995892828531,-0.12614298328115822,0.0020008841054712226,0.9920100524852185
0.648,0.9903439474110538,0.05651705681014478,0.12658865713724385,-0.05581113305580231,0.998399697797043,-0.0091192579632825,-0.12690147065073495,0.0019661455419748212,0.99191337878788
0.652,0.9902238952862557,0.05684985252504402,0.1273763379595889,-0.05613864751327355,0.9983808756249939,-0.00916948426308161,-0.1276913836540864,0.0019291070865097289,0.9918120734727691
0.6559999999999999,0.9901118446363703,0.05702204724547716,0.1281679415403823,-0.05630664366053219,0.9983711238755157,-0.00920113532264163,-0.12848383941356253,0.0018934464540313399,0.991709795187118
0.66,0.9900141333828555,0.05701603194526658,0.1289231856704219,-0.056297561800038365,0.9983715243614157,-0.009213244793987082,-0.1292385400628025,0.0018631815476248253,0.991611783066819
0.664,0.989935728798782,0.056836700896935384,0.12960263222163612,-0.0561162678183208,0.9983817901315979,-0.009206824630065752,-0.12991619350091374,0.0018413486303780534,0.9915232685627982
0.6679999999999999,0.9898787606089733,0.05650057059585885,0.13018342758425633,-0.055779158132750084,0.998400890445833,-0.009184088140333564,-0.13049415624174365,0.0018296117921913037,0.9914473902872735
0.672,0.9898424820877173,0.05603303623388378,0.13066047414899154,-0.055311544056211845,0.9984272429870847,-0.00914732503667687,-0.13096752936718611,0.0018273783464698768,0.9913849741345861
0.6759999999999999,0.9898234736473736,0.05548394109162078,0.13103825127644522,-0.05476301778463043,0.998457897276243,-0.009101606991280308,-0.13134116985837874,0.0018329341627634518,0.9913355322253851
0.68,0.9898175869446071,0.05492291668896463,0.1313187640725126,-0.054202724310686276,0.9984888926502693,-0.009055160481128149,-0.13161766314767528,0.0018451223309839781,0.9912988380257131
0.684,0.989821077063946,0.054416833682261995,0.1315030175013749,-0.05369696127865301,0.9985165672662678,-0.009016720258924433,-0.13179860298731821,0.0018636273194755242,0.9912747626888346
0.688,0.9898316563250894,0.05400984026579826,0.13159114442542427,-0.05328943324072073,0.9985386171295513,-0.008992575042015085,-0.13188452692265565,0.0018887179425367657,0.9912632870750943
0.6920000000000001,0.9898489833077948,0.05372403581555746,0.13157780291604623,-0.05300202598061587,0.9985539737248768,-0.008985922334870984,-0.13187029796916103,0.0019208159586262127,0.9912651184116074
0.696,0.9898741006191583,0.05355681106242523,0.13145696220526462,-0.05283198421752015,0.9985628773766902,-0.008997853567655277,-0.13174993877437813,0.001961610055273968,0.9912810427517207
0.7,0.9899075988825597,0.05347734332774505,0.13123688286900045,-0.0527482497138533,0.9985670311475205,-0.00902809267519356,-0.1315316229151387,0.00201446167334833,0.9913099283864135
0.7040000000000001,0.9899505256014822,0.05343758101921151,0.13092891886884436,-0.052702536856342797,0.998569017641634,-0.009075219839105883,-0.13122651969116247,0.0020837324774254803,0.99135021994687
0.708,0.9900048678018788,0.05339975376049761,0.13053286186590174,-0.05265713064243188,0.99857085365242,-0.009136565458798351,-0.13083420164884346,0.00217175831879757,0.9914018837710137
0.7120000000000001,0.9900726120775402,0.053347931101982785,0.1300393058313325,-0.05259650278860138,0.998573388067907,-0.00920850351523104,-0.13034504481707532,0.002277474416864537,0.9914660772824833
0.716,0.9901541743621792,0.053283535134834116,0.1294433307539863,-0.05252250948123319,0.9985765437805284,-0.009288283432816442,-0.1297539864163902,0.002398144046853623,0.9915433182237605
0.72,0.990247095017854,0.05322292367638797,0.12875562591218623,-0.052451788109816065,0.9985794504448566,-0.00937502391097019,-0.12907168834715232,0.0025301273852684153,0.9916320374628029
0.7240000000000001,0.990346620346535,0.053195714905730766,0.12799916985615306,-0.052414095898542706,0.9985805385121642,-0.009469459113097304,-0.1283212146113591,0.002669086065391346,0.9917290667618052
0.728,0.9904468809666588,0.05323015559481799,0.1272066292249292,-0.05243771101120066,0.9985783142819193,-0.009572706502659744,-0.12753533803351505,0.0028108328359628064,0.9918300442976334
0.732,0.990541867483957,0.053354030952402015,0.12641264233661612,-0.052550474498164884,0.9985712995924231,-0.00968541482420624,-0.12674879246530446,0.002950764549970065,0.991930459557099
