Time,LegRFlex,LegRAdd,LegRRot,LegRKnee,LegLFlex,LegLAdd,LegLRot,LegLKnee
0.524,42.939095861775535,25.41701831524516,4.98748096540602,39.57531044820941,49.3968049606024,38.86577165367213,-13.539140719534336,43.6032124673247
0.528,43.4862483003346,24.987596931716844,5.005099199505502,40.0844386136447,49.79608969139135,38.47251753026437,-13.476685444707218,43.848255219723555
0.532,44.042891832400514,24.574068569724336,5.03490484436388,40.58564656206523,50.222209965469396,38.051445107576946,-13.382941043246007,44.13364134278518
0.536,44.60873176070477,24.1733550244326,5.075823495842885,41.078732682011854,50.68184493002665,37.60772343744705,-13.260957927705958,44.46908579789533
0.54,45.18311465806214,23.783412903509088,5.126000165524621,41.565935119110215,51.178553309840474,37.14768194517405,-13.115481575643424,44.859977574763555
0.544,45.76519091418937,23.405566994335235,5.183066631027677,42.050040657143484,51.70947738018868,36.67441785828602,-12.95088225730893,45.306776970204496
0.5479999999999999,46.354749996517164,23.04386211580279,5.245807414080231,42.534197959583416,52.2676011680801,36.18973656241978,-12.771974126843501,45.80458552250421
0.552,46.952692704442924,22.70076257830366,5.312456733429762,43.021072615915685,52.847112626914324,35.69639138792414,-12.585928291008283,46.34495613067413
0.556,47.56156075595091,22.379160105519393,5.383386697475713,43.51272736651881,53.444420695206574,35.198743524426824,-12.40024957230265,46.91785121849106
0.56,48.1827286256989,22.078000977740167,5.457757458028388,44.009643211830785,54.05596480175876,34.70106422692606,-12.2199699103047,47.51288246121619
0.564,48.81624686147655,21.79581827917379,5.53471809344699,44.51079879445852,54.67985056879163,34.20934758432729,-12.050465620808321,48.12086891671629
0.568,49.45998062816618,21.527029131009513,5.611142031694657,45.01430837075331,55.313390816415186,33.727396986647996,-11.893481605598899,48.734923629010325
0.5720000000000001,50.10984718230603,21.26580593189086,5.683153222447068,45.51733141320519,55.95496029845698,33.261228089859515,-11.751711026328325,49.34959317453814
0.5760000000000001,50.760481101983316,21.00633230892547,5.7464983416473245,46.01870434508064,56.597249489505806,32.81001990543545,-11.61955254110613,49.96136730123099
0.58,51.40660701847426,20.744473953092932,5.797643727206596,46.518324642403385,57.235497096755005,32.377606611257264,-11.497080134468957,50.56462851525068
0.584,52.04582334687552,20.477727654439608,5.834010300984915,47.017699185003096,57.865446956925744,31.9645642436993,-11.381923240789098,51.155853584033906
0.588,52.67745600693003,20.20605073871918,5.85515700932803,47.518618733140976,58.48503191072574,31.571370709148297,-11.273198702009571,51.73151522064661
0.5920000000000001,53.30243928143423,19.928342138257715,5.860327772242539,48.0232758252256,59.09348464455323,31.19737224840694,-11.170264456983794,52.289568877354824
0.596,53.92305654744395,19.644953516127828,5.8501758736161005,48.53426767046238,59.69073655032498,30.84124375923295,-11.072323428097837,52.82889018585364
0.6,54.54210814811386,19.35598212706569,5.825807751261,49.05552473519417,60.2767497362034,30.50096764418019,-10.977779213073546,53.35050973285868
0.604,55.16435005682842,19.06205010188606,5.789349994425096,49.59134365922485,60.852623802747075,30.175415161012488,-10.885676065696547,53.85593838244298
0.608,55.79355465737833,18.76314107668528,5.742192917712749,50.14593083003503,61.42051309683097,29.863114536625513,-10.794853806705344,54.34931269785062
0.612,56.432405653967564,18.459049325818075,5.684058098489373,50.72302425258705,61.98355319851638,29.563818162878952,-10.70475204156883,54.8348404368089
0.616,57.08109466899422,18.149160007137258,5.616442692294354,51.32185923752502,62.54630545028448,29.276100396257092,-10.61439708307195,55.31941485849281
0.62,57.736496242016266,17.831923091750152,5.539513661794497,51.9379420367021,63.111196485019654,28.997427375673748,-10.522615135849355,55.80624145459827
0.624,58.39466543879637,17.508051775243707,5.455322458899534,52.56413643266965,63.679097119163444,28.72583414275566,-10.429352954732552,56.295735148530326
0.628,59.05215368133183,17.178453074628624,5.365856510149663,53.1943740796019,64.2499373976027,28.460914160731413,-10.335561146409566,56.78728663938211
0.632,59.70638258322067,16.844421761718262,5.273078397735008,53.824274245553866,64.82282993277981,28.20368416214762,-10.242729436836997,57.28001427428865
0.636,60.35571395928216,16.50779904354373,5.178850105105384,54.45254686703783,65.39459483019071,27.953845133159245,-10.150400279192839,57.770979819404644
0.64,61.00042611181248,16.17075526844283,5.0851106126894505,55.08068180014481,65.96381765504368,27.71414281080079,-10.0599582443268,58.260172013708186
0.644,61.64170913545525,15.834974781546483,4.994594315352201,55.71069808670893,66.53085309870526,27.486376295522795,-9.97088923312201,58.74885231751784
0.648,62.28211182675825,15.501337325912404,4.909927717394052,56.345111147541886,67.09740521596976,27.272708962918106,-9.882191244381211,59.23859023092553
0.652,62.92448207117718,15.171991610249655,4.834453557142844,56.984686925970095,67.66459567634638,27.072482250712007,-9.792301207275186,59.73029611312874
0.6559999999999999,63.570431237426895,14.849976786552645,4.77002083863641,57.629236373436186,68.23263375336067,26.88246381465098,-9.700087338808245,60.22374598394635
0.66,64.21991929169339,14.53906950441418,4.717637076603634,58.27514181812829,68.80111087885682,26.698348794357475,-9.604656344157354,60.71861220079576
0.664,64.87048215522353,14.2408505892592,4.67627105807674,58.918077346620464,69.36942474806042,26.515873123657627,-9.504033870850664,61.21528285784568
0.6679999999999999,65.51864218356464,13.9572627039256,4.645775000025956,59.55237175168471,69.93710170506515,26.33287123543295,-9.396996830728115,61.714745280724635
0.672,66.1584538129249,13.686225490264052,4.623630129925282,60.17070602494491,70.50345960206447,26.148531645068573,-9.281713185615118,62.217881106017465
0.6759999999999999,66.7845384246323,13.426566167586381,4.608467148521559,60.765538005137884,71.06762927345223,25.962974978943482,-9.157289704538078,62.72418627864941
0.68,67.39166325822538,13.176391852005484,4.59817588455335,61.32959264977171,71.6292871547607,25.775894705574757,-9.023083628756208,63.23419119817827
0.684,67.97665600114848,12.93454324334735,4.59079103374159,61.8590613372673,72.18777693056816,25.58623419965379,-8.878107578509088,63.747817935263
0.688,68.53889604649375,12.70056796211164,4.584163890615967,62.3535733347796,72.74413061729216,25.3946562282269,-8.723363676571818,64.26630315868893
0.6920000000000001,69.08193514878747,12.47446608123363,4.5767133368528725,62.81839779242494,73.29966454707916,25.202337024633643,-8.560182865891434,64.79016116113976
0.696,69.61472943089043,12.257507050144115,4.567795171241687,63.265734766856006,73.85550675229634,25.010872926474857,-8.390550765171609,65.31856929891148
0.7,70.15170293815707,12.051946208037762,4.558128147718977,63.71446409858914,74.41246359902107,24.822241177261716,-8.217296389714498,65.84963143042042
0.7040000000000001,70.70881409400434,11.860814766230732,4.549746905825007,64.18489454210244,74.97021528102142,24.635354259667405,-8.04097695908407,66.381789162998
0.708,71.29715748804185,11.686744534115656,4.543613421312813,64.69238462847031,75.5281711767407,24.450106328152966,-7.864661114854078,66.91198685250284
0.7120000000000001,71.92009677356705,11.531258596032593,4.539464014031838,65.24403875840429,76.08393900255699,24.263744675156747,-7.689133581687239,67.43840539841388
0.716,72.57484950814957,11.39446308404349,4.535879267383971,65.83997732096927,76.63398040627398,24.074298613843297,-7.5154101461936476,67.95780888433845
0.72,73.25535647754432,11.275624031726709,4.531958594096641,66.47487073611062,77.17433855845503,23.87992321586469,-7.343338860004894,68.46732414801023
0.7240000000000001,73.95345911285366,11.172071929915917,4.525585766464213,67.14103704624759,77.70237840196991,23.680574167295116,-7.17271604093331,68.9649587148626
0.728,74.66245387601263,11.082425614262602,4.516553349356382,67.82940997966735,78.21775327253195,23.47723646637591,-7.003401166690868,69.4503046745906
0.732,75.37578042958245,11.002313471920669,4.503624980676522,68.530908758327,78.72289626865496,23.272797670648274,-6.835975605832628,69.92532170612411
0.736,76.0875803754357,10.92895536142403,4.485720915831613,69.23677666757014,79.22286270259389,23.070866042012454,-6.671633322958849,70.3945318057065
0.74,76.7910196330587,10.858789992385642,4.46128550663958,69.93626907177662,79.7234279493349,22.87508324262118,-6.511892725127983,70.86330839844082
0.7440000000000001,77.4791821836323,10.789456814284597,4.429278246177578,70.61984737154499,80.23047761102139,22.688017390354176,-6.357660551213889,71.33892792159406
0.748,78.14691850516716,10.720496550444514,4.390377302079725,71.27958493658348,80.74815910084193,22.511409179982625,-6.209712616091881,71.825896572219
0.752,78.79182585290953,10.651505082497009,4.345908343657815,71.9109364232518,81.27860954864674,22.3450194111706,-6.067947421951708,72.32701998828028
0.7559999999999999,79.41452720324247,10.582671088599815,4.299067088655208,72.51146587668403,81.82229454329251,22.18881718100159,-5.932349312503109,72.84206513039379
0.76,80.01942356631393,10.513541099832333,4.252437335368934,73.0849974587121,82.37905901933448,22.042893326469017,-5.802704070927273,73.36991330486326
0.764,80.61404225797469,10.444218160729466,4.209267605689243,73.63877442224354,82.94867299452555,21.907494272730734,-5.678701743627764,73.90950475411353
0.768,81.2083026877537,10.374395266205944,4.171656648195734,74.1838792946659,83.5300477117848,21.78322271596766,-5.559756066090992,74.45858614519506
0.772,81.81009336375554,10.304038495533767,4.1399672526920455,74.72971684424697,84.12379600529503,21.67009220432852,-5.445392451425273,75.01808263028224
0.7759999999999999,82.42462638195661,10.233083557467964,4.113680834031027,75.28284445747043,84.7297911881403,21.567467600149154,-5.3351897474940815,75.58712878225859
0.78,83.0540618021246,10.162144119312266,4.0912973714504774,75.84674889777745,85.34732177224896,21.473482621477775,-5.228105635421145,76.16492775205889
0.784,83.69938005780821,10.093609151102184,4.071593229240644,76.42454347301977,85.97420203176969,21.384947668266896,-5.123669160825019,76.74979233790653
0.7879999999999999,84.36039269435899,10.031720563196604,4.054415308944332,77.01781158499121,86.60674841206205,21.297688206788994,-5.02043624582298,77.33847035193686
0.792,85.03639986922643,9.980877835471958,4.040149858593478,77.62682838782776,87.24121354372447,21.208118268559357,-4.918224938429483,77.92733166456335
0.7959999999999999,85.7253740292567,9.943741486605589,4.028876114318749,78.25009251355519,87.87465674218404,21.114957260364797,-4.816167638946517,78.5136619551224
0.8,86.42430242415197,9.920387798946905,4.0217120840090965,78.8845051790122,88.50458005876904,21.019069064342798,-4.7151730774157885,79.09424916894855
0.804,87.12866372671186,9.910245066540591,4.018310262164614,79.52578606373643,89.12934145442931,20.92182270019579,-4.613787773181156,79.668066398271
0.8079999999999999,87.83446227195233,9.912730463960546,4.018663219895415,80.16921192246926,89.74885421341163,20.823891862795307,-4.512405106354739,80.2344379209555
0.812,88.53996052170525,9.927873595701891,4.022745797908772,80.81226766193542,90.36522935112991,20.725759373966863,-4.411886795031952,80.79505036556135
0.816,89.24483941489389,9.954834399171736,4.029864780493602,81.45410974570444,90.98120668092187,20.628689516078918,-4.313943477333878,81.35106267519613
