Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.0,-0.04423818199648174,1.9647264189309763,-0.2588314807551663,0.003679846698934279,0.9999932293412154,-2.137564835668275e-17,-0.8971052051369053,1.1010295620514252,-0.4223481382243508,-1.017759593273592,0.10839632858537884,-0.41131262998489543,-1.2202203934707505,-0.434581444784193,0.4036626837578879,0.9159295659691855,1.263169815293124,-0.3139084807679545,1.1680961617244665,0.2963598331601832,-0.2727931985325778,1.2943492182908347,-0.12946025110117415,0.6231629508114066,-0.9999932293412108,-0.003679846700055871,-1.972632408489824e-18,-0.7414168366286451,-0.9373150759978263,0.24791834894952086,-0.8628007627540134,-1.9164621197550231,0.08501650985636283,0.9999932293412108,0.003679846700055871,1.972632408489824e-18,0.7255082005443425,-0.9197876407314673,0.2680779152099104,0.8964268685786014,-1.9028031630434676,0.20124011294906802,0.0,0.0,0.0
0.004,-0.04458912968565026,1.964250752878927,-0.26051747065792175,0.0037586764733393476,0.9999929361506354,-2.961202505513926e-17,-0.897294024433074,1.099618909107402,-0.42211218378729026,-1.019351677782124,0.10715327083603077,-0.41144044027824567,-1.220203886559721,-0.4344130872579368,0.4048709402684163,0.9159074466809036,1.2619708037644262,-0.3152018684737757,1.1678311854315586,0.2951032064587997,-0.27395287897904297,1.2966924925615766,-0.1337054492732498,0.6202047694778808,-0.9999929361506358,-0.003758676473244339,-6.480764627044405e-18,-0.7409321668190894,-0.93769057079959,0.24628994001654064,-0.8610475120381227,-1.9174516349032271,0.08616323671749199,0.9999929361506358,0.003758676473244339,6.480764627044405e-18,0.725584955114671,-0.9195927830421384,0.2685560316853414,0.8973077369085668,-1.9024139615528712,0.20092602884828725,0.0,0.0,0.0
0.008,-0.04484054512366153,1.9637718348651734,-0.26221497297299884,0.0038700632967940633,0.9999925112769992,1.4669497785118885e-17,-0.8974627537193424,1.0982493022602207,-0.42183498668962416,-1.0209317593860654,0.10595576383150007,-0.41139763873720453,-1.2202015937624617,-0.4341795504008856,0.4062486022660093,0.9159085260193425,1.2607668266583936,-0.31651634863314065,1.167537529254513,0.29382534176539077,-0.2752003768572086,1.2990409918413226,-0.1377538159145258,0.6172380075615551,-0.9999925112769972,-0.0038700632972305275,-2.0920967163607957e-18,-0.7404589085084805,-0.9380749688292761,0.2447519223905201,-0.8593318759316793,-1.918420875379773,0.08729995788804817,0.9999925112769972,0.0038700632972305275,2.0920967163607957e-18,0.725647463985639,-0.9193487716315979,0.26907578460232884,0.898136104045579,-1.9019819425701887,0.20066730251536474,0.0,0.0,0.0
0.012,-0.044921761206993316,1.96328924685874,-0.26393252617588436,0.0040444638526385855,0.9999918211226252,4.119823118769869e-17,-0.8975963553855862,1.0969447868727384,-0.42147829779916324,-1.0225100690910074,0.1048317254460952,-0.4110745737075844,-1.2201895950671462,-0.43386183104893994,0.40790775650508837,0.9159536840720234,1.2595569147333332,-0.31787975125468076,1.1672052065246772,0.29251554533047797,-0.27660430663352475,1.30139256096175,-0.14146747205133475,0.6142674543586827,-0.9999918211226358,-0.004044463850040597,2.3708074789179927e-18,-0.740001370857864,-0.9384801801536706,0.24338212314638696,-0.8576847706674827,-1.919365523352489,0.08841580129874846,0.9999918211226358,0.004044463850040597,-2.3708074789179927e-18,0.725688952129571,-0.9190123703760502,0.2696739083609685,0.8988753547943491,-1.9014699614150468,0.20051068300322708,0.0,0.0,0.0
0.016,-0.0448012880001114,1.96280269050738,-0.2656719842847806,0.004305981949278464,0.9999907292167524,-2.626803613985529e-17,-0.8976807583963448,1.0957151170796995,-0.4210187190718979,-1.0241294836258734,0.10379831317950472,-0.4104463953798492,-1.220114823141699,-0.4334794437553017,0.40987205412495725,0.9160559427873168,1.258362277051269,-0.3193057346516525,1.1668432717478896,0.29119329203519817,-0.2781977055599408,1.3037377482883339,-0.14474679939894608,0.611305604705461,-0.999990729216737,-0.004305981952871752,-2.558679985383954e-18,-0.7395529414687617,-0.9389143639126066,0.24223817016223395,-0.856123552548621,-1.9202824345521967,0.0895030970401878,0.999990729216737,0.004305981952871752,2.558679985383954e-18,0.7257154075054788,-0.918553235459595,0.2703773524854385,0.8995170386595653,-1.9008510087547883,0.2004911765456704,0.0,0.0,0.0
0.02,-0.044506065956377384,1.9623164584859993,-0.26741259302538445,0.00465384155283279,0.9999891708207652,1.822389066814374e-17,-0.8977177940915152,1.094570661525497,-0.42045186740055607,-1.0258443238400936,0.1028727048172301,-0.40955438901173735,-1.219918369400601,-0.4330497886798359,0.4121039011573969,0.9162103601935616,1.257234536073153,-0.3207639870368246,1.166472370940363,0.2899161322578787,-0.27997144338926516,1.3060592029105762,-0.1475158252073961,0.6083802881498914,-0.9999891708207479,-0.004653841556476242,3.2584918528373137e-18,-0.7390918296357345,-0.9393654511018434,0.24134370582988066,-0.8546278663698934,-1.9211534887208082,0.0905336484594744,0.9999891708207479,0.004653841556476242,-3.2584918528373137e-18,0.725751388695971,-0.9179778411504258,0.2711907390024846,0.900097981454282,-1.9001297370487227,0.20061511306159013,0.0,0.0,0.0
0.024,-0.044147858157486404,1.9618425578869148,-0.26910160754252244,0.005033897882888716,0.9999873298557859,3.2036221221015045e-17,-0.8977462537918302,1.093539697208077,-0.41980465969895303,-1.0276631094361373,0.10207962964567507,-0.4084668888133915,-1.2195858396121042,-0.43256346642585586,0.41452911692712896,0.9163694946080578,1.2562545833767897,-0.3221715768257366,1.1661144978697617,0.28878189766890916,-0.2818722498463405,1.3083192423787775,-0.14974623346078703,0.6055233151904821,-0.9999873298557694,-0.005033897886175172,4.5955715650406145e-18,-0.738576697617898,-0.9397772451404619,0.2406644055876315,-0.8531120835653401,-1.9219223462479098,0.09142417730949096,0.9999873298557694,0.005033897886175172,-4.5955715650406145e-18,0.7258448633152068,-0.9173635978508473,0.2720822814832423,0.9007212935766762,-1.8993730261036657,0.20083821533329538,0.0,0.0,0.0
0.028,-0.04392283752259852,1.9613974588797123,-0.27066786061400616,0.005336257852353596,0.9999857620747074,-3.1011922724420657e-17,-0.8978439872046882,1.0926563708739838,-0.41913912153779376,-1.0294917326567037,0.10143142720065146,-0.40722349494075744,-1.2191705934330426,-0.43200810446916593,0.41707268716035845,0.9164427469144883,1.2555008973039907,-0.32341456562379933,1.1657895777074747,0.2878969575365121,-0.28380681739258595,1.310464127652766,-0.15148075797016436,0.6027688972050232,-0.9999857620747116,-0.005336257851573117,5.022844403129928e-18,-0.7379517410900422,-0.9400487211790155,0.24010577408082165,-0.8514289061020521,-1.9224931198809188,0.09203168289639865,0.9999857620747116,0.005336257851573117,-5.022844403129928e-18,0.7260664183612603,-0.916860557589058,0.2729857628718953,0.9015564429083103,-1.8987111065748032,0.2010639251529731,0.0,0.0,0.0
0.032,-0.04404561236879079,1.9609943779138432,-0.2720526113915878,0.005439238834060718,0.99998520723104,-4.385735016113557e-19,-0.8980962029636761,1.0919345871371837,-0.4185319784081546,-1.0311472752425126,0.10090745865527373,-0.405778830626079,-1.2187733767699207,-0.431385596968065,0.41972740736415926,0.9163324560962115,1.2550183325483923,-0.32439428437731765,1.165513128753904,0.2873359205963981,-0.28566778217751904,1.312462779430857,-0.1528079012885637,0.6001534278995599,-0.9999852072310336,-0.005439238835271102,-8.078250725117312e-18,-0.7371618770645827,-0.9400725872031183,0.2395504148168467,-0.8494251145081233,-1.9227675929161148,0.09221579137269717,0.9999852072310336,0.005439238835271102,8.078250725117312e-18,0.7264942926974993,-0.9166350296192471,0.2738279808961753,0.902793488080556,-1.8982876937339777,0.20118749119697857,0.0,0.0,0.0
0.036000000000000004,-0.04462923022102383,1.9606343733573108,-0.27324639834363745,0.0052826728169709705,0.9999860465866056,-2.7219780489891174e-17,-0.8985438045965659,1.0913454874590631,-0.4180324763576501,-1.0324397044090596,0.10044970055819136,-0.40398158615436386,-1.2185008978841243,-0.4306974364353934,0.4226162308922047,0.9159901667022982,1.2547907574105956,-0.3250944784566624,1.1652855036753473,0.2870972702055664,-0.28739633812502385,1.3143375501801449,-0.15382860950875138,0.5976843678170312,-0.9999860465866082,-0.005282672816489483,-7.395739741430445e-19,-0.7361903106565701,-0.939801591443484,0.2389271864676821,-0.8470487007125345,-1.9227080435646746,0.09193969130998861,0.9999860465866082,0.005282672816489483,7.395739741430445e-19,0.7271754177619404,-0.9167719517794038,0.27457172116154904,0.904539610463432,-1.898175575573425,0.2011627956053777,0.0,0.0,0.0
