Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.04,0.004915452651483956,0.9999879190896412,-2.5458538848729258e-17,-0.05051503815419075,0.9603147379408228,-0.2743060972963042,-0.9040639733376052,0.0908410855595279,-0.41763169095195385,-0.1341078472248469,-0.9908373979388733,0.016010501504945696,-0.18518611719756264,-0.5299013574175564,0.8275932898497436,0.9105345112839882,0.2547548812329172,-0.32561765039510876,0.24963797513873764,-0.9676477529506666,0.03658835303968702,0.15106183684067445,-0.4417209205436519,0.8843432307675511,-0.9999879190896274,-0.004915452654343107,-7.452277655658474e-18,0.26490083867287395,-0.9343784764849945,0.23825282443653908,-0.10933408547282132,-0.98308653193261,-0.1469249076451484,0.9999879190896274,0.004915452654343107,7.452277655658474e-18,-0.2718989475132002,-0.9221245540535384,0.27524038430574976,0.17864044269587398,-0.9811125457759853,-0.07420084065822428
0.044000000000000004,0.0044605721882104155,0.9999900515983915,-3.02546178970946e-17,-0.05121084387836668,0.9599859323033878,-0.2753260962002342,-0.9042776251681672,0.09034287341408934,-0.4172770564547081,-0.13378459799347464,-0.990833398542703,0.018731195157854506,-0.18505011236784769,-0.5284635087010061,0.8285425612990974,0.9103469749362282,0.2547804263730685,-0.3261216330782366,0.2500899744142018,-0.9675726350325677,0.035471123940996364,0.1530626672929151,-0.4424610620115853,0.8836288974930361,-0.9999900515983928,-0.00446057218793115,-3.862288613634233e-18,0.2660373735030892,-0.934221454562063,0.23760132519731667,-0.10783015355535029,-0.9832414115457897,-0.14699994763833382,0.9999900515983928,0.00446057218793115,3.862288613634233e-18,-0.27083671478398036,-0.9222407366752663,0.27589762148609237,0.1800035195033571,-0.9808046190642913,-0.07497354325730507
0.048,0.004039116587879715,0.9999918427353243,5.522850060795248e-17,-0.05191615112128918,0.9596430893965656,-0.2763871455516092,-0.9044980401301389,0.08985239118348509,-0.41690507696518603,-0.1331280143186754,-0.9908517738291002,0.02212903304015376,-0.18553080989571427,-0.5268212689872821,0.8294803609019745,0.9101248187587079,0.2548094564412167,-0.3267184647178073,0.2505369187082904,-0.9674955899521779,0.03440255495224991,0.15510071172620532,-0.4430730400846109,0.8829666190588437,-0.9999918427353176,-0.004039116589550433,5.744267094270539e-18,0.2671135577070291,-0.9340581758735563,0.23703516906328131,-0.10647235764681831,-0.9833771970200855,-0.14708135652776683,0.9999918427353176,0.004039116589550433,-5.744267094270539e-18,-0.2697166673849413,-0.9223579037894623,0.27660227159564343,0.181326516643326,-0.9805053643315965,-0.07569626727230973
0.052000000000000005,0.0037255245775400713,0.9999930602092306,-1.3822792738465141e-18,-0.05258335083669244,0.9592770069374533,-0.27752948523698584,-0.9047443132847325,0.0894007837911657,-0.41646755868430246,-0.132360337117512,-0.9908623389997033,0.025933883437992925,-0.1863723250518969,-0.5250419803159011,0.830419337058517,0.9098641886767475,0.2548177976541822,-0.32743709038878993,0.2509122217097727,-0.967433728039733,0.033392197409119063,0.15716778386015295,-0.4434934207652765,0.8823898647731635,-0.9999930602092393,-0.003725524575228141,-1.5011907561561073e-17,0.2680837568091256,-0.9338982940271223,0.23656938886579543,-0.10532403735971137,-0.9835000874713045,-0.14708645450273988,0.9999930602092393,0.003725524575228141,1.5011907561561073e-17,-0.2686037967613871,-0.9224485559794412,0.27738179813537006,0.18253536354656164,-0.9802292438554231,-0.07636406580028497
0.055999999999999994,0.003551342146088326,0.9999936939645977,-4.9447546307002373e-17,-0.05320031906315898,0.9588883929363528,-0.2787521765718013,-0.9050312013651732,0.08905844326791704,-0.4159172011809639,-0.13166309603982562,-0.9908469655730542,0.02978455901769846,-0.18727471231919687,-0.5232244914572304,0.8313629253611714,0.909568753833701,0.25481171681526565,-0.3282615893202632,0.25119504683680255,-0.9673937859270114,0.03240850805668405,0.15921782073641286,-0.4436558483159197,0.8819405727230316,-0.9999936939646009,-0.003551342145183294,-1.2791283052315913e-17,0.2689471486241707,-0.9337474364602067,0.23618458067985817,-0.1043906961697678,-0.9836152683392586,-0.14698158538769263,0.9999936939646009,0.003551342145183294,1.2791283052315913e-17,-0.2675260912380522,-0.9225054409596255,0.27823281960756535,0.18360924763002634,-0.9799796828861914,-0.07699003386812772
0.06,0.003518632532213557,0.999993809593391,-4.9705145056603097e-17,-0.053776761900629376,0.9584825229489091,-0.28003448552093885,-0.905377705001436,0.08891122079047888,-0.4151939379421136,-0.1311427734402933,-0.9908013060673261,0.03338180446993161,-0.1880031059415774,-0.5214532786602484,0.8323108255518471,0.909243532381678,0.2547990104735653,-0.32917117596135326,0.2513921481633902,-0.9673752868089086,0.03141722955923389,0.1612087565915566,-0.4434997298049382,0.8816573747557217,-0.9999938095934005,-0.0035186325295299813,-3.546512121683086e-18,0.2697309762616713,-0.9336021683085056,0.23586477434026165,-0.10364391623251566,-0.9837274129669697,-0.1467593799567862,0.9999938095934005,0.0035186325295299813,3.546512121683086e-18,-0.26648321579991524,-0.922532084566174,0.2791437777256113,0.18455796468067545,-0.9797546149154318,-0.07758383997225407
0.064,0.0036067678352489168,0.9999934955917376,7.418227383900064e-17,-0.05432462472076402,0.9580668151580233,-0.28134820568453994,-0.9058083927398592,0.08902863472462018,-0.41422826779579297,-0.13083493676084282,-0.9907297078687751,0.03656316820295701,-0.18843071123585853,-0.5197783370333136,0.8332612719993842,0.9088980248500036,0.25478048007106957,-0.33013828526621625,0.25151888369651004,-0.9673748792870427,0.030398915580019104,0.1631312026026145,-0.443006153929252,0.8815519033603392,-0.9999934955917452,-0.0036067678331308363,-2.1023021779005604e-18,0.27047129734883474,-0.9334513730239248,0.23561369126217618,-0.10304575675793577,-0.9838398922229035,-0.14642622198571567,0.9999934955917452,0.0036067678331308363,2.1023021779005604e-18,-0.26546580202217646,-0.9225330158465721,0.28010844797997586,0.18540277330684246,-0.979550701726002,-0.07814239821139916
0.068,0.0037867405978420617,0.9999928302721198,1.1606469180270362e-17,-0.05484912024875257,0.957647710595008,-0.2826701901511332,-0.9063416545885733,0.08943069206084453,-0.41297331206164606,-0.13072536912272634,-0.9906396295102154,0.039293794822974404,-0.18852828792165122,-0.5182112317266715,0.8342147229374802,0.9085478368307734,0.2547462456151947,-0.33112713349268913,0.2515864105775125,-0.9673899425320563,0.02934241129402882,0.16500887644500078,-0.4422070529487214,0.881603648481995,-0.9999928302721222,-0.0037867405972447513,7.213905960451732e-19,0.27119539491810557,-0.9332814373034469,0.23545448936052427,-0.10256446193965892,-0.9839544767765088,-0.14599355731844788,0.9999928302721222,0.0037867405972447513,-7.213905960451732e-19,-0.2644687735471785,-0.9225088072222387,0.28112945134911377,0.18616146665597447,-0.9793662632405205,-0.07864878103820787
0.07200000000000001,0.004030394008701584,0.9999918779290834,1.3119221439613969e-17,-0.05535481363324187,0.9572260340318495,-0.2839967682550025,-0.9069807569226044,0.0900612949463356,-0.41143027322340864,-0.13076040998551122,-0.9905395871374166,0.04162981496544839,-0.18833277458767714,-0.5167465795338857,0.8351668926365177,0.9082053077756637,0.25467629932024327,-0.33211910738868633,0.25160418712430643,-0.9674176355063475,0.028256884697802135,0.1668893178668202,-0.4411720491015735,0.8817682114214973,-0.9999918779290718,-0.0040303940115569,5.2981387431648765e-18,0.27191978553874613,-0.9330793040576313,0.23542014054003219,-0.10217631836895298,-0.9840721601225868,-0.14547159047811412,0.9999918779290718,0.0040303940115569,-5.2981387431648765e-18,-0.26349143656698915,-0.9224566492840776,0.28221621683995535,0.18684786068611414,-0.9792011006850446,-0.07907642742448494
0.076,0.004312155899099216,0.9999907026125302,-1.4580406297586532e-17,-0.05585285361980617,0.9567934217888275,-0.2853538273164586,-0.9077088884508606,0.09079930220138899,-0.4096584681744585,-0.1308759583492343,-0.9904351078646192,0.04370103700565878,-0.1878958492828662,-0.5153775825167487,0.8361106967749319,0.9078690719308689,0.25454766584983196,-0.33313545899796543,0.251582160368208,-0.9674540815741561,0.027184860308107132,0.16883655339496595,-0.4399839090241195,0.8819911439677636,-0.9999907026125258,-0.004312155900137402,-9.59423424656041e-19,0.2726550764272977,-0.932833486106744,0.2355438313697976,-0.1018586720825619,-0.9841950758892485,-0.1448615322193355,0.9999907026125258,0.004312155900137402,9.59423424656041e-19,-0.2625286846652564,-0.9223736980838666,0.2833821638900771,0.18747867394657305,-0.9790548972492701,-0.07939304117777243
0.08,0.004610615970526322,0.9999893710536989,4.136202777993518e-17,-0.05635019217173725,0.9563383318559734,-0.28677805157498104,-0.9084985124933583,0.09150663655069827,-0.40774623022725004,-0.13103165657069757,-0.9903251361877942,0.04568183020595504,-0.1872355799525079,-0.5140830887089959,0.8370552045733105,0.907525462270441,0.2543522633374471,-0.33421918177438614,0.2515244802304841,-0.9674966402916236,0.026185623330474198,0.17091548922073188,-0.43871835313794133,0.8822211186343084,-0.999989371053684,-0.004610615973748151,8.456779429848832e-18,0.2734068830815691,-0.9325365443557011,0.23584798011589783,-0.10158772772385512,-0.9843265026396896,-0.1441571010287769,0.999989371053684,0.004610615973748151,-8.456779429848832e-18,-0.26156933888137135,-0.9222597491461433,0.28463737643193493,0.1880744205028006,-0.9789261491774122,-0.07957139441544733
0.084,0.004908988813158173,0.999987950841825,-3.1518798001628286e-17,-0.056842147306888684,0.955851736168371,-0.2882992000569071,-0.909321600882292,0.09207377138675063,-0.40577906154887544,-0.13123057901715524,-0.9902019505633345,0.047735021015917506,-0.18632943959373244,-0.5128028137932417,0.8380421314626249,0.907157603794602,0.2540947465767641,-0.3354116003356561,0.2514263673718345,-0.96754530248175,0.025315399181178255,0.1731627294150326,-0.4374348441150626,0.8824202095915341,-0.9999879508418336,-0.0049089888114225225,-4.465891407588491e-18,0.27416932627319224,-0.9321875002107872,0.23634222005741498,-0.1013366758707358,-0.9844703799019988,-0.14334904680214494,0.9999879508418336,0.0049089888114225225,4.465891407588491e-18,-0.26060464057332405,-0.9221151264877935,0.28598761304302883,0.18865664601400775,-0.9788121612583975,-0.0795953697611261
0.08800000000000001,0.00520078703589116,0.9999864758156518,4.48717999434515e-17,-0.05731656639870301,0.9553293476582966,-0.2899321450254118,-0.9101545993393985,0.09244112869579013,-0.40382328192761147,-0.1314967294989579,-0.9900565855081785,0.049965664440339765,-0.18515849712276428,-0.5114495098021334,0.8391279579816159,0.9067526409346741,0.25377536731347516,-0.33674576627317043,0.2512834731784962,-0.9676001946736605,0.0246268019613979,0.17556025709227502,-0.43617944689646126,0.8825678932721218,-0.9999864758156588,-0.005200787034557201,-3.8978918326365455e-19,0.2749244033460535,-0.9317906316773613,0.23702909349512438,-0.10108210012982224,-0.9846297769708792,-0.1424310757370774,0.9999864758156588,0.005200787034557201,3.8978918326365455e-19,-0.2596382964395393,-0.9219382038382171,0.2874333023947227,0.189242386037162,-0.9787099161626216,-0.07946206221786507
0.092,0.005485163188214229,0.9999849563792441,9.40059079069079e-18,-0.05775799191493973,0.9547730448720858,-0.29167181412615006,-0.9109781550564219,0.09260078155368703,-0.40192523715940515,-0.13186782126561988,-0.9898805159182433,0.05241604639889401,-0.1837119194652712,-0.5099480127986838,0.8403588250795365,0.906306710989048,0.25338885241394715,-0.33823399457854214,0.2510947944815882,-0.9676609267561347,0.024160608719726702,0.17804586083846385,-0.4349725713047511,0.8826655842678038,-0.9999849563792322,-0.005485163190392659,-7.942736847160379e-18,0.27565053303568365,-0.9313534122913923,0.23790251165198592,-0.10081469540627941,-0.9848051571757975,-0.14140438320678728,0.9999849563792322,0.005485163190392659,7.942736847160379e-18,-0.2586888417420806,-0.92172751993272,0.28896100456085394,0.18984357325903684,-0.9786164664098138,-0.07917846527819443
0.096,0.005761759777463199,0.9999834009243688,3.149621387820906e-17,-0.05814907505910843,0.9541935671140259,-0.29348478929576743,-0.9117752988349471,0.09259589163464223,-0.40011474015190773,-0.13240608114260533,-0.9896628598989038,0.05510039394759651,-0.18195601778599643,-0.5082650757271703,0.8417592413436968,0.905823584174576,0.252953062830651,-0.33985052943568816,0.2508632487324752,-0.9677269981682896,0.02391834968344942,0.1805470583336488,-0.4337984399366812,0.8827353358938157,-0.9999834009243525,-0.0057617597803030695,5.673402096904437e-18,0.27633245160009223,-0.9308861487654695,0.23893797150991936,-0.10053347116448921,-0.9849947969632912,-0.14027926122867682,0.9999834009243525,0.0057617597803030695,-5.673402096904437e-18,-0.2577783630570126,-0.9214874209722262,0.2905361397995131,0.19047171943333233,-0.9785282389529533,-0.07875918783064025
0.1,0.006023342434926287,0.9999818595084171,2.6704076205900827e-17,-0.05848334868010708,0.9536056798232942,-0.2953233911086521,-0.9125301223229316,0.09250361313348238,-0.3984116682660617,-0.13318481897152226,-0.9893908572860859,0.05803047056699597,-0.17983256814106263,-0.5064026251643642,0.8433366046024747,0.9053143552827354,0.25251888217991764,-0.34152618093143283,0.25060195146946873,-0.9677961341946955,0.023860103886969554,0.18300687729459003,-0.4326163428025843,0.8828089163590271,-0.9999818595084217,-0.006023342434144517,5.730593488455116e-18,0.2769670290385284,-0.9304006211135846,0.24009154307685837,-0.10023165199283451,-0.9851963587110842,-0.13907462285121558,0.9999818595084217,0.006023342434144517,-5.730593488455116e-18,-0.2569187817129454,-0.9212292264486144,0.2921120537396969,0.1911429358420948,-0.9784404393773427,-0.07822202163545229
0.10400000000000001,0.00625208168842216,0.9999804555462878,1.8237557065247746e-18,-0.05877027098488219,0.9530222548121554,-0.29714413519556215,-0.9132251853910568,0.09242353276409328,-0.3968345390195698,-0.13425558615540767,-0.9890546587065244,0.0612071864815591,-0.17729272160853868,-0.5043754683578618,0.8450873787860192,0.9047942828554408,0.2521577084309547,-0.34316730000243056,0.25034238050364205,-0.9678612943390027,0.023941751067961748,0.18537953963140683,-0.4313854704557678,0.8829161920395976,-0.9999804555462942,-0.006252081687386533,-7.604062160046929e-18,0.2775670337494447,-0.9299064537215207,0.2413100269416916,-0.09988913152559008,-0.9854083360090735,-0.1378135433362495,0.9999804555462942,0.006252081687386533,7.604062160046929e-18,-0.25610898012967676,-0.9209664060591425,0.29364786600185533,0.19187609511024595,-0.9783476360412371,-0.07758522525434114
0.10800000000000001,0.006423067489984097,0.99997937188925,8.11112962864519e-18,-0.059032347166186105,0.9524524260200733,-0.2989139644722669,-0.9138445264360183,0.09245074972834241,-0.3953998487323898,-0.13563304815378627,-0.9886509430209378,0.06459867732642119,-0.17432536780163937,-0.5021970831235647,0.8469998558695313,0.9042826559749182,0.2519322748572505,-0.3446781208434884,0.25013460822000405,-0.9679104096033789,0.024127095806260806,0.18762523435824488,-0.4300873547181536,0.8830751036823283,-0.9999793718892479,-0.006423067490322794,4.2568171953623836e-18,0.27815536004244323,-0.929410633391059,0.24253962608054175,-0.09947310448443077,-0.9856299275879288,-0.13652379765902953,0.9999793718892479,0.006423067490322794,-4.2568171953623836e-18,-0.255333589479581,-0.9207120235454869,0.2951171424743875,0.19268896016069406,-0.978244077751578,-0.076873200636861
0.11199999999999999,0.0065141739297951765,0.999978782543916,2.8719271813742842e-18,-0.059290928134793676,0.9519021780619215,-0.30061076035611994,-0.9143766988360521,0.09265912244597542,-0.39411868726720567,-0.1373058046861468,-0.9881820653334702,0.06814192360630107,-0.17097269898320658,-0.49988090262584617,0.8490508932875386,0.9038018616958878,0.2518787600632156,-0.34597584456731123,0.250025171950943,-0.967932591908373,0.024370287491953458,0.1897098861484054,-0.4287193979383687,0.8832948754118989,-0.9999787825439221,-0.006514173928836202,5.960882680865643e-18,0.278749387984109,-0.9289207356286187,0.24373150312930533,-0.09894684745729584,-0.9858603937876418,-0.1352361095977646,0.9999787825439221,0.006514173928836202,-5.960882680865643e-18,-0.25456951835156677,-0.9204774663885266,0.2965056394020359,0.19358961538418468,-0.9781255264240557,-0.07611514549068092
0.11599999999999999,0.00652240350729794,0.9999787289000143,-3.9056067632735067e-17,-0.05955473713740063,0.9513714361656478,-0.3022343854239748,-0.9148174930136044,0.0930711625008958,-0.3929970905579781,-0.13925200737456153,-0.9876530717270284,0.07176550947579327,-0.1673340006958842,-0.49747098557843633,0.8511885518019665,0.9033720727582327,0.2519957014697568,-0.34701162026834165,0.2500327155232713,-0.9679245308369168,0.024611862428381166,0.19160600237960163,-0.42726678022457953,0.8835894059848324,-0.9999787289000225,-0.006522403506013098,-3.1686020690223248e-18,0.2793470733004036,-0.9284467749673202,0.24485056400033248,-0.09828865037453445,-0.9860984839386934,-0.1339743303075737,0.9999787289000225,0.006522403506013098,3.1686020690223248e-18,-0.2537984077210931,-0.9202695286536122,0.29780927263921125,0.19456471988108098,-0.977992579785731,-0.07533315114640665
0.12,0.006464519525396534,0.9999791047753477,-2.9237541429810435e-17,-0.059819255787887264,0.9508501544033918,-0.3038184334566111,-0.9151650720667103,0.09363928249622201,-0.39205175123027536,-0.1414440168761878,-0.9870699691582131,0.07540866048361548,-0.16354274535474228,-0.4950342935516979,0.8533433181607536,0.9030073228312273,0.25223774131966964,-0.3477842675670236,0.2501536181985956,-0.9678882835890579,0.02480801872739507,0.19328565422798327,-0.42569447345976025,0.8839823930008323,-0.999979104775357,-0.006464519523951333,-4.77704263112366e-18,0.27993392411651546,-0.9279977589049282,0.24588037253135894,-0.09750136869730358,-0.9863436262634141,-0.1327393462078639,0.999979104775357,0.006464519523951333,4.77704263112366e-18,-0.2530131299121596,-0.9200870703623346,0.2990386915502889,0.19558189875751666,-0.9778513586203738,-0.07452812437391354
0.124,0.006363716288935722,0.9999797513524931,3.4038290315627785e-17,-0.06007400901468808,0.9503191697284161,-0.30542525941316145,-0.9154171752113047,0.09427146884636292,-0.391310983093632,-0.14382634113773826,-0.9864431048783813,0.07901888655777134,-0.15973664923861328,-0.49259773263110196,0.8554716106901021,0.9027139695897429,0.25253489018359715,-0.3483297551853521,0.2503822900824669,-0.9678253341727049,0.024956589241150337,0.19471935865857112,-0.42396148164427727,0.8845004428747244,-0.9999797513524977,-0.0063637162882110585,-1.9205605705985994e-19,0.280499271603827,-0.927577789596121,0.2468189678239834,-0.09660722468595365,-0.9865970163396941,-0.13150426414413724,0.9999797513524977,0.0063637162882110585,1.9205605705985994e-19,-0.2522138014183574,-0.9199222928810028,0.30021854278951493,0.1966062175818856,-0.9777102714609643,-0.07367917132997391
0.128,0.006239796328692153,0.999980532281392,2.7493024920027157e-17,-0.060315587325706625,0.9497585959713212,-0.3071166542279004,-0.9155758866709895,0.09487524198150224,-0.39079340348268765,-0.146292796018955,-0.9857901784942672,0.08255992864093992,-0.15605084384840012,-0.49010478079823794,0.8575811553275371,0.9024905765869874,0.2528241259683455,-0.34869860983380646,0.2507258687118893,-0.9677331827078648,0.025080387652005532,0.195877490864941,-0.4220199711238177,0.8851729506402164,-0.9999805322814039,-0.006239796326799579,4.63835155873182e-18,0.28104457842860714,-0.9271857021501287,0.24767038309870434,-0.09563141434655684,-0.9868616161930946,-0.13022589249005198,0.9999805322814039,0.006239796326799579,-4.63835155873182e-18,-0.25140481116957925,-0.9197641169814906,0.3013794784553973,0.19761848673980228,-0.9775752413468577,-0.07275700106727377
