time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
0,338.509,67.0568,337.253,108.831,299.384,108.871,249.789,99.7184,202.735,94.4876,371.186,108.822,422.106,100.976,475.606,98.4054,338.473,206.724,316.339,206.741,320.312,286.347,328.054,365.929,359.412,206.722,352.89,286.376,349.007,363.352,329.442,59.2351,345.069,59.2158,320.261,67.0695,351.646,67.0529,350.255,382.889,359.383,380.351,345.045,371.144,335.933,381.587,325.479,381.58,328.074,371.176
1,338.527,67.0467,337.253,108.834,299.372,108.827,248.482,99.6925,201.467,94.489,371.209,108.856,422.08,100.994,475.604,98.4078,338.492,208.036,317.594,209.324,319.02,287.596,326.788,364.635,359.398,208.032,352.919,287.599,349.015,363.37,329.457,59.229,345.083,59.2234,320.275,67.0619,351.615,67.0736,350.293,382.915,359.42,381.561,345.043,371.145,333.346,381.587,322.86,381.572,328.05,371.128
2,338.509,67.0578,337.228,108.835,298.118,108.833,247.204,99.6938,201.492,94.4645,371.187,108.86,423.377,100.982,475.586,98.404,338.502,208.03,317.595,209.334,320.277,286.37,326.815,363.347,359.414,208.03,351.584,287.597,348.994,362.077,329.443,59.2152,345.064,58.0001,320.274,67.0183,351.645,67.0093,350.285,382.959,359.411,381.587,343.762,369.907,332,381.562,320.301,380.329,328.07,369.92
3,338.54,67.0658,337.217,108.854,298.115,108.852,248.51,99.7205,201.501,94.4657,371.178,108.871,422.11,100.983,475.572,98.4146,338.525,209.311,317.622,209.332,320.259,286.323,326.81,364.665,359.428,209.316,352.912,286.367,349.014,363.346,329.462,59.224,346.368,59.2195,320.254,67.048,351.641,67.0767,350.286,382.939,359.409,381.568,345.052,371.13,333.326,381.61,321.593,381.589,328.043,371.16
4,338.514,67.0606,337.25,108.839,298.118,108.83,247.159,99.6673,201.46,94.4493,371.233,108.857,423.421,99.7538,475.547,98.4107,338.511,209.321,317.629,210.614,324.185,287.603,326.813,365.961,359.395,209.316,354.186,287.615,348.972,364.649,329.454,59.2208,345.073,59.2161,320.264,67.0148,351.614,67.0417,350.349,382.956,359.456,381.571,342.484,371.177,337.209,381.62,325.506,381.603,325.485,371.217
5,338.523,67.055,337.239,108.83,298.131,108.845,249.786,99.7097,201.499,94.4482,371.205,108.847,423.427,99.7576,475.569,98.4019,338.509,208.022,317.615,209.328,320.285,287.602,326.813,365.961,359.402,208.009,352.912,287.595,349.019,363.364,329.465,59.2264,345.083,59.2228,320.279,67.0273,351.616,67.062,350.309,382.924,359.42,381.556,345.06,371.15,335.928,381.631,324.197,381.622,326.78,371.201
6,338.535,67.064,337.217,108.824,298.098,108.84,248.474,99.6943,201.469,94.4642,371.221,108.835,423.35,99.7673,475.557,98.439,338.474,211.908,316.363,211.932,319.028,288.946,326.805,365.964,359.388,211.922,351.586,287.694,348.999,364.662,329.463,59.2358,345.085,59.2309,320.244,67.0375,351.622,67.0536,350.29,382.972,359.423,381.607,343.773,371.169,333.31,381.596,321.575,381.569,326.809,371.195
7,338.498,67.0424,337.252,108.801,298.126,108.819,248.506,99.7358,201.495,95.7451,371.217,108.804,423.364,100.973,475.59,98.4243,338.505,210.627,317.625,211.904,320.308,287.658,328.036,365.963,359.396,210.629,354.182,287.659,349.006,364.665,329.441,59.2263,345.049,59.2188,320.286,67.0531,351.609,67.0717,350.322,382.969,359.445,381.589,343.771,371.176,333.335,381.607,322.87,381.585,328.057,371.179
8,338.521,67.0686,337.195,108.83,298.114,108.832,249.782,99.715,201.504,95.7528,371.144,108.845,420.751,100.979,474.323,98.4299,337.257,209.307,316.349,209.331,319.021,286.348,326.797,367.245,359.372,209.319,351.637,286.348,348.976,364.627,329.445,59.2267,345.079,59.2206,320.26,67.0296,351.624,67.0448,350.286,382.964,359.399,381.589,342.476,371.151,335.914,381.638,324.202,381.627,326.775,371.206
9,338.514,67.0752,337.223,108.819,299.363,108.83,249.809,99.7484,201.488,95.7618,371.158,108.819,422.097,100.982,475.553,98.4298,338.508,209.329,317.611,210.609,319.025,287.593,328.064,364.655,359.402,209.344,351.621,287.597,349.004,363.35,329.449,59.2372,345.074,59.2319,320.269,67.0443,351.618,67.0552,350.273,384.222,359.404,381.607,343.773,371.135,333.327,381.622,322.866,381.588,328.092,371.138
10,338.533,67.0888,337.205,108.853,298.108,108.849,249.794,99.7426,201.497,94.495,371.188,108.865,422.081,100.983,475.532,98.4245,338.499,210.62,317.593,210.65,320.276,286.351,326.817,363.352,359.397,210.622,351.632,287.629,349.013,364.641,329.461,59.2571,346.336,59.2378,320.276,67.0458,351.628,67.0453,350.303,382.952,359.425,381.588,345.046,371.17,333.344,381.593,322.86,381.572,326.809,371.137
11,338.541,67.0856,337.184,108.837,298.085,108.866,249.772,99.7415,201.465,95.79,371.152,108.818,422.103,100.993,475.547,98.4486,338.481,210.631,316.376,211.899,319.018,287.636,326.814,365.945,359.386,210.636,351.612,287.66,348.989,364.653,329.447,59.2591,346.344,59.2205,320.244,67.1077,351.636,67.0459,350.268,382.96,359.383,381.595,343.779,371.163,334.642,381.613,324.175,381.596,326.797,371.179
12,338.527,67.0889,337.204,108.836,298.128,108.841,251.073,99.7457,201.454,95.7889,371.158,108.848,422.028,100.986,474.317,99.6421,338.472,209.334,316.343,210.617,320.305,287.596,326.812,367.231,359.389,209.34,351.611,287.603,348.949,364.641,329.458,59.2495,346.339,59.2495,320.271,67.0602,351.608,67.0795,350.331,384.208,359.448,381.591,342.45,371.185,332.043,381.602,321.582,381.575,326.778,371.212
13,338.536,67.0858,337.231,108.815,298.138,108.827,247.216,99.7173,200.194,95.7897,371.196,108.828,422.099,100.984,475.547,98.4402,338.465,210.618,316.354,210.634,319.005,286.368,326.792,363.329,359.359,210.63,351.615,286.372,349.005,362.056,329.477,59.2567,346.356,59.251,320.294,67.0534,351.624,67.0833,350.293,382.927,359.416,381.558,343.761,369.894,334.635,381.579,322.884,380.357,326.792,371.128
14,338.552,67.0575,335.951,108.755,298.114,107.538,248.497,99.6945,201.459,94.4661,369.896,108.779,420.763,99.7408,474.324,98.4095,338.466,205.422,316.335,206.698,319.017,286.379,326.808,363.342,359.401,205.421,351.608,286.339,349.004,362.054,330.697,59.2233,346.37,59.2257,320.286,67.016,351.629,67.0775,350.285,381.665,359.402,380.312,343.763,369.884,332.037,380.331,321.59,380.3,328.068,369.907
15,338.519,65.7635,335.946,107.536,298.084,107.53,248.479,99.6576,198.905,91.8874,371.159,107.538,418.154,99.6838,474.215,98.3322,338.495,205.431,316.376,206.701,320.257,286.297,326.798,360.757,359.423,205.421,351.62,286.299,349.024,360.77,329.457,57.9392,345.071,57.955,319.044,65.7663,351.62,67.0138,351.576,381.559,359.439,378.994,343.768,369.823,332.034,380.274,321.566,378.997,328.067,368.554
16,338.546,63.1457,337.21,106.217,298.111,103.634,251.069,98.4046,201.495,90.5431,371.212,106.216,422.099,98.4479,474.318,94.4747,338.472,204.105,316.365,204.126,318.992,282.438,326.787,359.469,359.387,204.104,351.576,282.433,348.985,359.437,329.474,56.6637,345.069,56.6686,320.255,64.4562,351.611,64.4233,350.294,380.24,359.404,376.373,343.742,367.228,334.611,377.69,321.599,376.387,326.805,365.973
17,338.531,59.2589,337.235,102.333,298.122,101.034,248.468,97.0366,198.907,89.2556,371.217,103.587,422.032,98.3576,474.271,91.8682,338.467,202.83,316.365,204.094,319.026,283.704,326.791,359.435,359.376,202.821,350.355,282.41,348.943,359.419,329.459,55.3251,345.077,56.5577,320.259,60.5288,351.642,60.5343,350.318,377.701,359.429,372.513,342.449,365.943,335.945,376.367,325.474,375.114,326.755,365.944
18,338.546,59.2208,335.917,101.025,298.049,100.99,247.195,97.066,200.209,89.2276,371.183,101.016,423.408,97.089,474.311,90.5805,337.257,202.813,316.363,202.843,319.02,279.789,328.043,358.129,359.367,202.812,351.591,279.806,348.986,359.376,329.462,55.2747,345.084,55.2949,319.028,58.002,351.63,57.9926,350.298,377.697,359.433,372.509,343.758,363.362,334.641,375.08,322.874,373.785,328.083,362.053
19,338.541,59.25,337.199,102.328,298.064,101.024,249.766,97.0614,201.482,89.2715,371.236,102.336,423.417,98.3502,474.322,91.86,337.21,204.097,316.308,204.125,319.002,282.435,328.047,359.469,359.359,204.098,350.305,283.708,348.962,359.432,329.473,55.312,345.074,55.3388,320.273,59.2759,351.635,59.2554,350.305,379.002,359.415,373.813,342.486,365.952,334.635,377.71,324.164,377.679,328.074,365.969
20,338.566,63.1317,337.196,107.474,298.105,104.92,248.493,98.4109,202.743,90.5869,371.196,107.494,420.77,99.6498,474.238,95.7899,337.259,205.411,316.344,205.42,318.977,286.296,325.51,362.049,359.395,205.414,351.577,286.273,348.987,362.014,330.69,56.6203,346.361,56.665,320.245,63.1621,351.645,64.4301,350.286,381.555,359.39,379.023,343.761,369.863,334.609,380.271,322.866,380.25,326.761,369.865
21,338.544,67.0415,337.215,108.862,298.13,108.842,248.501,99.7503,201.473,97.1009,371.188,108.876,422.054,101.013,472.987,98.4243,338.476,209.325,316.37,210.604,320.25,286.38,326.812,365.932,359.381,209.335,351.59,287.603,348.989,367.231,329.474,57.9833,346.348,57.9897,320.25,65.7792,352.876,67.0259,350.297,384.235,359.426,381.626,343.775,371.216,330.746,381.61,320.296,381.569,328.094,371.15
22,338.542,68.4413,337.195,111.447,298.11,110.206,247.21,104.934,198.868,99.6466,371.157,111.42,422.071,107.477,474.302,101.005,338.498,213.263,317.621,214.512,319.003,292.873,326.771,371.133,359.381,213.265,350.344,292.845,348.97,369.88,329.457,64.4425,345.081,64.461,320.265,68.3903,351.639,68.3734,350.329,388.142,359.45,382.955,342.471,377.674,333.333,386.821,321.579,385.524,326.779,377.674
23,338.584,72.2706,337.199,117.922,298.105,116.632,247.213,108.805,201.449,100.972,371.18,116.683,422.05,110.084,474.268,106.208,337.255,214.562,316.359,214.587,318.958,295.457,326.767,371.214,359.381,214.559,350.31,295.428,348.961,371.156,330.71,67.0338,346.355,67.0552,320.249,72.2658,351.64,70.9754,348.988,390.795,358.119,389.441,343.743,378.991,329.414,390.707,318.997,389.42,328.093,379.027
24,338.569,77.4953,337.189,119.212,298.101,119.205,249.771,110.151,201.485,106.203,371.146,119.235,422.102,111.428,474.255,108.84,338.495,217.177,317.603,218.452,319.015,296.764,326.806,375.086,359.4,217.178,350.31,296.731,348.929,372.517,330.704,69.6486,346.392,69.6664,320.27,77.4399,352.879,77.4875,350.277,393.378,359.393,390.799,342.437,381.564,332.039,392.049,321.583,392.028,328.061,381.593
25,338.549,78.8317,337.185,120.607,298.083,120.598,247.204,111.461,201.518,108.832,371.186,120.6,422.1,115.358,474.295,110.202,337.227,222.346,316.339,222.363,318.989,298.063,326.763,378.968,358.139,222.363,350.28,298.13,348.974,379.015,330.685,72.3109,346.341,73.6126,320.305,77.5542,351.627,78.778,350.267,395.996,359.412,392.124,343.751,384.241,333.332,393.362,321.577,393.338,326.791,382.929
26,338.551,80.1424,337.207,121.9,298.088,120.635,248.498,117.937,202.789,110.119,371.201,121.901,422.076,119.214,474.249,112.734,338.472,223.662,316.341,223.695,320.266,301.986,326.773,380.317,359.401,223.67,350.332,300.715,348.946,380.287,330.683,76.1911,346.337,76.2268,320.291,80.1343,351.647,80.1246,350.285,398.578,359.414,393.388,342.451,386.822,334.616,395.984,321.596,394.684,326.768,385.549
27,338.553,80.1496,335.941,121.913,296.815,121.875,247.197,116.679,202.748,110.116,371.208,121.889,423.347,119.203,474.222,112.731,338.475,223.71,316.351,224.968,320.258,300.676,326.804,379.011,359.403,223.711,350.335,300.683,348.973,379.02,330.685,76.2001,346.339,77.4366,320.256,80.1299,351.644,80.1242,350.284,397.275,359.422,393.34,343.76,384.221,335.93,394.651,324.179,393.401,326.791,382.962
28,338.557,78.8847,337.198,121.884,298.107,120.626,247.196,111.482,201.493,108.837,371.187,121.866,422.07,116.628,474.266,111.428,337.261,219.782,317.589,221.066,318.989,298.076,326.779,376.384,359.355,219.785,350.338,298.047,348.976,373.808,330.684,74.8772,346.365,76.1495,320.269,78.8212,351.652,78.8527,350.262,393.384,359.397,392.02,342.452,381.594,329.443,392.006,319.021,390.77,328.093,381.607
29,338.56,78.7511,337.215,119.254,298.134,119.252,249.79,110.198,201.521,106.236,371.179,119.268,423.419,111.438,474.307,110.09,337.241,218.467,316.349,218.478,318.99,298.057,326.756,373.778,359.354,218.481,350.33,296.801,348.978,373.774,330.687,70.9636,346.389,70.9669,320.261,77.5121,351.634,77.5543,350.272,392.059,359.389,390.715,342.479,381.568,330.71,390.771,320.274,390.729,328.048,380.357
30,338.538,77.4428,337.214,117.975,298.113,117.954,248.497,108.887,200.185,102.332,371.193,117.983,422.018,110.113,474.272,108.755,337.246,214.595,316.346,215.834,318.978,295.466,326.789,371.135,359.366,215.835,350.288,295.432,348.971,369.854,329.477,68.3988,346.342,68.4127,320.268,76.1836,352.885,76.2226,349.025,389.47,359.392,385.541,343.764,376.379,332.025,389.437,320.298,388.132,328.068,376.413
31,338.544,72.2625,337.203,115.346,298.112,112.747,247.185,107.534,201.495,99.6953,371.183,115.376,420.772,108.833,474.276,102.33,338.494,214.528,317.625,214.549,318.981,290.26,328.022,368.555,359.377,214.523,350.301,291.538,348.995,368.572,330.684,67.0194,345.078,67.0466,320.282,72.2694,352.876,70.969,350.256,386.818,359.41,382.91,345.07,372.521,334.617,382.953,321.604,382.921,328.075,372.466
32,338.539,68.4285,335.941,110.173,298.105,110.176,248.489,103.59,201.45,98.4269,369.914,110.134,422.033,104.929,474.261,99.7574,337.24,210.642,316.357,211.908,318.989,287.619,326.791,365.938,359.351,210.651,350.32,287.638,348.967,367.223,330.688,63.1411,346.369,64.4627,320.295,67.1215,352.886,68.3982,351.595,384.212,359.473,381.584,342.48,371.215,333.306,381.595,322.864,381.576,326.807,371.163
33,338.523,67.0777,337.212,108.786,299.367,108.792,249.777,99.7529,201.457,97.0289,371.138,108.787,422.048,99.768,474.255,98.4104,337.232,209.324,316.345,209.343,318.982,286.345,326.792,362.023,358.143,209.332,351.572,286.323,348.986,360.79,329.477,59.2317,346.337,59.25,320.265,66.9971,351.629,67.0708,350.323,381.59,359.422,380.236,342.461,369.854,330.738,380.286,320.293,379.022,328.084,369.821
34,338.514,66.9877,335.936,107.527,298.085,107.53,247.182,98.438,200.209,93.1541,371.159,107.487,422.049,99.6523,474.286,97.0684,337.236,206.706,316.339,206.733,318.992,286.287,328.028,360.741,359.356,205.449,350.294,286.302,348.963,360.741,329.456,57.9375,345.073,57.9544,320.245,65.7249,351.625,65.7581,350.289,380.323,359.38,377.716,343.744,368.575,334.611,379.005,322.865,377.709,328.064,368.552
35,338.53,64.4581,335.928,106.229,298.043,104.917,249.768,98.3679,201.447,90.5786,371.208,106.235,422.036,98.4239,474.328,94.4903,337.213,204.147,316.303,205.404,318.992,285.015,328.042,360.695,359.349,204.14,351.573,283.716,349.007,359.459,329.463,56.6777,345.081,57.8799,320.251,64.4351,352.885,64.4391,350.327,380.312,359.421,377.692,343.78,367.26,334.615,379.009,322.871,377.711,328.082,367.248
36,338.514,65.7386,335.939,106.233,298.046,106.194,245.91,98.3781,200.172,90.5969,371.213,106.199,422.049,99.6446,474.248,95.785,338.48,204.12,316.364,204.161,319.012,285.032,326.774,360.685,359.408,204.102,350.352,284.997,348.959,360.711,329.457,57.8861,345.069,57.9165,319.034,63.1383,351.636,64.4486,350.309,380.327,359.407,378.955,342.46,368.548,332.024,378.985,320.292,377.674,326.807,367.238
37,338.536,67.0171,337.199,107.515,298.111,107.492,248.508,99.653,201.456,93.1846,371.185,107.514,419.441,99.6555,474.3,98.3149,338.47,206.727,316.371,208.006,318.965,286.342,326.783,362.061,359.39,206.73,351.574,286.322,349.023,362.049,329.469,57.9675,346.336,57.9628,319.042,65.7362,352.876,65.7354,350.27,381.584,359.39,380.252,345.065,369.878,330.728,380.293,320.273,379.029,328.097,369.855
38,338.552,67.1165,337.187,108.843,298.109,108.844,248.5,99.7588,201.48,97.0892,371.168,108.846,422.038,100.983,474.297,98.4385,338.467,209.305,316.345,209.323,318.997,286.364,328.034,364.633,359.391,209.321,350.347,286.37,348.956,365.927,330.69,59.2682,346.371,59.2844,320.272,67.0183,351.618,67.0704,350.334,384.198,359.442,381.585,342.467,371.186,330.731,381.584,320.281,380.353,328.09,371.147
39,338.554,69.6499,337.208,111.414,298.089,111.421,249.797,104.907,201.488,99.6438,371.183,110.166,422.029,104.918,474.324,99.7178,337.263,213.257,316.377,213.283,318.987,290.268,326.767,368.52,359.374,213.263,350.332,291.539,348.981,369.803,329.46,64.447,346.344,64.4639,320.246,68.3873,351.641,68.3701,350.308,385.527,359.421,381.67,342.488,373.783,332.037,382.91,320.309,381.682,328.049,371.231
40,338.541,70.9977,337.194,115.35,298.109,112.756,248.466,108.773,201.514,99.7242,371.171,115.346,420.762,108.805,474.223,102.291,337.232,214.553,316.37,214.576,318.987,292.858,328.052,371.121,358.131,214.547,350.296,291.577,349.006,369.879,329.464,67.0006,345.08,67.0219,320.26,70.971,351.641,69.7062,350.28,389.469,359.412,385.54,345.054,376.41,334.611,389.394,322.873,386.852,328.104,376.4
41,338.523,76.1933,337.207,117.918,298.112,116.655,248.481,108.849,198.867,101.041,371.193,116.666,420.765,110.135,474.251,106.232,337.258,215.868,317.59,215.886,319.005,295.492,326.775,371.168,359.361,215.864,350.285,295.489,348.938,371.169,329.456,68.3475,345.07,68.3606,319.038,74.8963,352.879,74.8989,350.257,392.009,358.145,389.455,341.2,378.999,329.417,390.716,318.995,389.421,328.075,378.983
42,338.527,77.5283,337.228,119.236,298.125,119.248,249.793,110.179,201.508,107.491,371.163,119.234,420.788,110.212,474.313,108.84,338.468,217.171,316.353,217.175,318.987,296.788,326.777,375.071,359.384,218.46,350.269,296.807,348.938,373.803,329.459,69.6912,345.077,69.6713,320.289,77.4716,351.627,77.4671,350.245,393.38,359.375,392.01,342.457,381.594,333.325,392.046,321.585,392.025,326.797,381.575
43,338.558,78.8116,335.944,120.608,298.081,120.613,249.78,111.473,201.508,108.811,371.149,120.585,423.353,111.495,475.534,110.126,337.258,221.094,316.345,222.357,318.997,298.069,326.755,376.397,359.38,222.36,350.298,298.109,348.928,375.088,329.478,72.2775,346.38,72.2952,320.262,77.5595,351.647,78.7951,348.995,394.69,359.362,392.082,342.446,381.607,330.738,392.095,320.272,392.065,326.806,381.629
44,338.523,80.1139,337.191,121.878,298.069,120.638,249.768,116.654,201.507,110.084,371.186,121.856,422.041,116.673,474.301,111.414,337.262,222.361,316.357,222.374,318.997,298.074,326.786,377.665,359.373,222.385,350.324,298.113,348.963,378.962,329.44,74.9131,345.065,76.1595,320.263,78.8532,351.648,78.83,349.009,395.98,359.378,392.117,345.055,382.918,333.322,393.347,321.562,392.109,328.038,381.663
45,338.526,80.1304,337.195,121.888,298.058,121.871,247.199,117.928,201.495,110.108,371.203,120.644,422.038,116.669,474.303,111.436,337.249,223.651,316.357,223.683,320.245,299.365,326.769,377.692,359.366,223.649,350.305,299.381,348.948,377.689,329.438,76.1677,345.075,76.1916,320.254,80.091,351.648,78.8719,350.258,395.967,359.381,392.098,342.471,382.894,334.611,393.371,321.603,393.348,326.781,381.651
46,338.525,78.8571,335.947,120.633,298.076,120.622,248.486,112.775,201.471,108.878,371.165,120.615,422.051,114.056,474.298,110.154,338.487,222.373,317.593,222.4,319.023,298.05,326.785,373.764,359.394,222.386,350.319,298.056,348.967,373.803,329.465,73.5845,346.344,74.8772,320.268,78.7628,352.886,78.8223,350.272,394.645,359.397,392.036,343.736,381.596,330.71,392.019,320.247,390.789,328.075,381.558
47,338.547,78.7647,337.194,119.274,298.135,119.261,248.488,110.194,201.512,107.55,371.139,119.3,420.76,111.425,474.273,110.088,337.22,218.459,316.339,218.476,318.949,296.781,326.749,371.212,358.124,218.473,350.274,296.817,348.934,371.219,329.467,70.9927,346.352,70.9708,320.25,77.5182,351.629,77.527,348.987,392.093,358.124,390.747,342.442,380.254,329.436,390.765,319.009,390.704,328.042,380.248
48,338.542,77.488,337.188,119.197,298.095,119.201,248.511,110.131,200.211,106.208,371.161,117.971,420.785,110.171,474.294,108.813,338.471,215.869,316.365,215.881,318.963,296.716,326.804,371.177,359.389,215.879,350.336,295.46,348.964,371.178,329.477,68.4433,345.083,68.4388,320.256,77.443,351.626,77.4494,350.253,391.992,359.369,389.437,342.471,379.013,329.449,390.725,319.017,389.432,328.095,378.998
49,338.524,76.1514,337.182,117.911,298.085,115.35,249.806,108.821,201.465,102.285,371.208,117.928,422.06,110.087,474.321,104.903,337.26,214.563,316.347,214.59,319.008,294.143,326.808,371.123,359.385,214.559,350.343,292.863,348.951,369.849,329.461,68.3265,345.049,68.343,319.042,74.8626,351.613,74.8756,350.316,389.453,359.417,384.256,342.451,375.098,335.902,388.114,324.163,386.825,326.796,377.677
50,338.546,70.958,337.18,114.028,298.1,111.467,248.473,107.519,201.482,99.7092,371.159,112.779,422.032,108.797,474.272,101.048,337.234,213.251,316.34,213.273,319.016,290.23,326.787,368.56,359.36,213.262,350.353,290.264,349.025,368.56,329.466,66.9885,345.061,66.9981,320.257,69.711,351.614,69.6623,350.286,385.535,359.426,381.676,345.084,372.522,335.938,382.959,324.18,382.964,326.81,372.494
51,338.54,68.4211,335.943,110.178,298.102,110.178,251.11,103.617,200.211,99.6505,371.152,110.162,422.029,103.627,475.562,99.7482,337.233,211.954,316.324,213.194,318.962,287.643,326.816,363.35,359.365,213.21,350.308,287.697,348.931,364.643,329.427,63.1725,345.072,63.1687,319.019,68.3928,351.632,68.3641,350.278,382.928,359.384,381.561,342.459,371.169,332.02,381.58,321.559,380.349,328.075,371.125
52,338.504,67.0793,337.185,108.801,298.117,108.807,252.399,100.977,201.47,98.3252,371.153,108.813,422.017,99.7647,474.301,98.4333,337.244,210.614,316.365,210.639,319.024,287.613,326.791,363.33,358.137,210.627,350.35,287.607,348.998,363.33,329.436,59.2401,345.055,59.2213,320.253,67.0383,351.624,67.039,350.323,381.641,359.41,380.289,343.752,371.122,332.037,380.317,321.581,380.282,328.051,369.907
53,338.502,66.998,337.2,107.53,298.114,107.546,249.805,99.6813,198.896,97.0278,371.172,107.481,422.109,99.6627,475.579,98.32,338.484,206.733,316.375,208.016,319.008,286.291,326.807,360.731,359.393,206.733,350.314,286.313,349.035,362.012,329.427,57.97,343.784,57.9529,319.032,65.78,351.618,65.758,350.261,381.615,359.387,380.274,345.079,369.844,330.716,380.273,320.257,378.973,328.108,368.544
54,338.491,65.7198,335.953,107.508,298.078,107.481,249.784,99.6425,200.193,94.4901,371.179,107.486,419.475,99.6609,475.542,97.0796,338.476,205.41,316.366,205.45,318.995,286.282,326.813,360.728,359.394,204.159,350.31,285.038,349.005,360.743,329.431,57.906,343.78,57.913,319.043,65.7129,351.612,65.7289,350.26,380.35,359.379,378.987,343.785,368.573,330.716,380.246,320.273,377.721,328.099,368.529
55,338.484,65.7397,337.216,107.529,298.101,107.514,251.089,99.6543,200.186,94.4822,371.226,107.498,420.781,99.696,475.567,97.0933,338.472,205.433,316.371,206.704,319.005,285.048,326.794,362.037,359.384,205.43,350.358,286.292,348.971,362.025,329.427,57.9126,343.78,57.924,319.044,64.4665,351.621,65.7255,350.29,381.581,359.377,380.24,343.747,369.863,334.624,380.288,324.161,380.259,326.809,369.847
56,338.5,67.0447,337.221,108.777,298.128,108.789,248.491,99.6975,201.454,97.0629,371.185,108.783,420.766,99.7646,474.318,98.4086,338.488,210.635,316.369,211.916,319.009,288.935,326.808,365.929,359.402,210.639,351.632,287.633,349.003,364.625,329.435,57.9947,345.045,57.9919,320.244,65.7696,351.613,65.779,350.317,382.971,359.441,381.585,343.757,371.157,334.634,381.592,324.177,381.574,326.804,371.169
57,338.539,68.3094,337.205,110.09,298.122,110.09,249.81,101.011,200.2,98.4088,371.174,110.103,422.077,101.052,475.554,99.6951,338.471,211.95,316.359,213.194,319.017,288.927,326.771,364.649,359.378,213.2,350.345,288.921,348.983,365.945,329.448,60.539,345.09,59.2823,319.036,67.1006,351.626,67.0944,350.265,384.22,359.399,381.619,343.766,371.197,334.622,381.675,321.581,381.659,326.806,371.149
58,338.513,69.654,337.199,111.489,298.069,111.436,248.468,106.216,198.896,99.6684,371.213,111.455,422.058,106.214,475.546,100.994,338.517,213.206,317.608,213.225,319.001,288.966,326.794,368.526,359.425,213.23,350.321,290.251,348.973,368.561,329.436,64.4464,345.062,64.4764,320.245,68.3684,351.64,68.3935,350.284,386.814,359.423,382.896,343.747,372.517,332.033,382.958,321.558,382.931,328.072,371.226
59,338.512,69.7266,337.199,112.774,298.092,111.461,247.208,107.508,200.211,99.7525,371.192,112.761,422.051,108.795,474.264,102.299,337.256,213.26,316.359,214.511,319.006,292.871,326.784,369.876,359.376,213.262,350.304,292.843,348.98,369.842,329.434,65.7818,345.044,66.9943,320.257,69.7119,351.628,69.6822,350.293,389.415,359.438,384.223,343.748,375.092,333.315,386.838,321.577,385.539,326.803,376.375
60,338.523,73.5713,335.928,116.633,298.075,114.048,247.174,108.77,197.605,101.051,371.136,115.374,422.103,108.876,475.593,103.634,337.234,214.545,316.345,214.568,319.003,295.431,326.816,371.195,359.36,214.551,350.274,294.179,349.002,371.171,329.451,67.078,345.057,67.0877,319.037,73.5872,351.634,72.3088,350.278,390.792,359.403,389.418,345.055,378.995,332.023,390.687,321.552,389.414,328.088,379.014
61,338.498,76.1993,337.201,117.955,298.108,117.919,252.384,110.136,201.518,104.935,371.188,117.947,419.437,110.121,474.226,108.789,337.239,215.845,316.363,215.862,318.993,295.476,326.753,371.212,359.35,215.849,350.277,295.483,348.962,371.232,329.43,68.3765,343.77,68.3588,319.042,76.1731,351.632,74.8619,348.999,392.009,358.144,390.679,342.483,380.296,329.423,390.712,319.007,389.427,328.066,379.025
62,338.527,77.4907,335.949,119.207,298.089,119.207,247.195,110.121,201.486,106.23,369.908,119.215,419.456,110.2,474.239,108.857,338.466,217.146,316.365,217.176,319.004,296.776,326.806,372.478,359.384,217.153,350.349,296.775,348.949,372.489,329.465,69.6554,345.078,68.4416,320.277,77.4485,351.639,77.4443,350.278,392.112,359.382,390.747,342.478,380.319,330.744,390.779,320.294,390.731,328.074,380.314
63,338.518,77.563,337.201,119.27,298.123,119.262,249.774,110.208,202.785,107.542,371.156,119.287,424.672,111.423,475.565,110.1,338.471,219.756,316.364,219.773,319.014,296.772,326.757,372.514,359.383,219.774,350.329,296.819,348.926,373.768,329.437,69.7293,345.066,69.7018,320.254,77.4994,351.636,77.4756,350.261,393.382,359.383,392.008,341.19,381.573,330.727,392.007,320.26,390.78,326.788,380.337
64,338.528,78.7864,337.186,120.53,298.108,119.321,248.495,110.208,202.747,108.825,371.186,120.547,422.107,112.736,475.565,110.138,337.209,221.089,316.31,222.343,318.956,298.046,326.771,373.795,358.138,222.362,350.267,298.106,348.966,373.804,329.469,71.0041,346.338,70.9933,320.264,77.4928,351.634,77.5231,349.005,394.665,359.362,392.066,343.739,381.576,329.458,392.052,319.02,392.012,328.072,381.564
