,RSholderX,RSholderY,RSholderZ,LSholderX,LSholderY,LSholderZ,MidHipX,MidHipY,MidHipZ,RHipX,RHipY,RHipZ,LHipX,LHipY,LHipZ,RWristX,RWristY,RWristZ,RElbowX,RElbowY,RElbowZ,LElbowX,LElbowY,LElbowZ,LWristX,LWristY,LWristZ
0,-0.20107858229999998,0.271969918,0.41806315150000006,-0.21609462575000002,0.5652708939000002,0.4351238419,-0.06502918780000001,0.4382591027000001,0.11470771120000003,-0.06526717795,0.33553101365000004,0.1122165445,-0.08584099704999999,0.5169662877000001,0.1007273246,-0.051064189650000015,0.15254733385,0.1764978042,-0.19071141930000002,0.1519723354,0.24525544695,-0.21851192945000003,0.6500820451500002,0.22447451804999996,-0.065305251,0.6058876633000001,0.1267886622
1,-0.2001135365797609,0.2720895703181302,0.41843177384632846,-0.2153064194073942,0.5652594393497297,0.4353935512869863,-0.06503513784712765,0.4382182913202471,0.11452262866284568,-0.06486158900329908,0.3356480170947532,0.11262539686911921,-0.08592922120008802,0.5167282799393184,0.10065317934020791,-0.05097968613350064,0.15230403159297068,0.17692882816620623,-0.19069564060136093,0.15119541423903476,0.2454894673316224,-0.2183448528349351,0.650125823412327,0.22511616565917203,-0.06544365194430983,0.6063539263009826,0.12655070074846228
2,-0.199145117606647,0.27217232633453986,0.4187872742184416,-0.21446917029284718,0.5652399193379888,0.43565198710189185,-0.06502583771659184,0.43819694199867787,0.11436083441300605,-0.06447359359332187,0.3357698281855014,0.112966020665382,-0.08600633326541433,0.5165262231817672,0.10056520656738441,-0.05090769195027917,0.15207489089731513,0.17733670420248987,-0.19065201657788142,0.1504528310819971,0.24570980120123495,-0.21815419968907332,0.6501752376445874,0.22572092334373034,-0.06554938776046862,0.6068226619249377,0.12629099163280666
3,-0.19817412171855062,0.27221927835494975,0.41912964956599125,-0.21358631813880496,0.5652129929335756,0.43590037270251625,-0.0650018166153224,0.43819363980057235,0.11422094372616978,-0.06410212371749796,0.33589591644460115,0.11324314764700821,-0.08607258435287167,0.5163576222755208,0.10046477956460409,-0.05084726104219148,0.15185903783673194,0.17772324841125364,-0.190581243454429,0.14974341098103214,0.24591793839302975,-0.21794061453220132,0.6502300879392087,0.22629158348304973,-0.0656245289068679,0.6072928466588907,0.12601141515867778
4,-0.1972013452533643,0.27223151868508066,0.4194588968386297,-0.21266130267771377,0.5651793192052894,0.4361399314466595,-0.0649636037502492,0.43820696979121043,0.11410157187802553,-0.06374611137325698,0.33602575139440954,0.11346150957221796,-0.08612822556935276,0.5162199820687545,0.10035327161494165,-0.050797447351093455,0.1516555984849196,0.17809027689490056,-0.19048401745587154,0.14906597898828494,0.24611536874119938,-0.2177047418841061,0.6502901743886187,0.22683093845650504,-0.06567114584189927,0.6077634569898677,0.12571385163172055
5,-0.19622758454898043,0.27221013963065344,0.41977501298600906,-0.21169756364201978,0.5651395572219294,0.43637188669212157,-0.06491172832830212,0.43823551703587205,0.114001334144262,-0.06340448855802855,0.3361588025572835,0.11362583819923117,-0.08617350802175033,0.5161108074096432,0.10023205600147177,-0.05075730481884094,0.15146369891557682,0.17843960575583362,-0.1903610348070767,0.1484193601559008,0.2463035820799363,-0.21744722626457458,0.6503552970852451,0.22734178064347121,-0.06569130902395438,0.6082334694048948,0.12540018135757974
6,-0.19525363594329131,0.27215623349738866,0.42007799495778164,-0.210698540764169,0.5650943660522941,0.43659746179670234,-0.06484671955641098,0.4382778665998369,0.11391884580056791,-0.06307618726924227,0.33629453945557986,0.11374086528626776,-0.08620868281695715,0.5160276031463616,0.10010250600726903,-0.05072588738728986,0.15128246520240213,0.17877305109645547,-0.19021299173291206,0.14780237953602465,0.24648406824343272,-0.21716871219339356,0.6504252561215157,0.22782690242332299,-0.06568708891142479,0.6087018603909973,0.12507228464190004
7,-0.19428029577418957,0.2720708925910071,0.4203678397035995,-0.20966767377660753,0.5650444047651827,0.4368178801182012,-0.06476910664150562,0.4383326035483852,0.11385272212263184,-0.06276013950432774,0.3364324316116555,0.11381132259154775,-0.08623400106186593,0.5159678741270848,0.09996599491540815,-0.050702248998296034,0.1511110234190941,0.1790924290191692,-0.1900405844582454,0.1472138621808017,0.2466583170658812,-0.2168698441903498,0.6504998515898579,0.22828909617543522,-0.06566055596270214,0.609167606435201,0.12473204179032628
8,-0.19330836037956756,0.2719552092172298,0.4206445441731149,-0.20860840241178166,0.5649903324293942,0.4370343650144187,-0.06467941879051592,0.43839831294679676,0.11380157838614255,-0.06245527726071464,0.33657194854786743,0.11384194187329116,-0.08624971386336941,0.5159291251999878,0.09982389600896377,-0.050685443593715365,0.15094849963935142,0.17939955562637766,-0.18984450920794438,0.14665263314237714,0.246827818381474,-0.21655126677523034,0.6505788835826996,0.2287311542791829,-0.06561378063617794,0.6096296840245323,0.12438133310850322
9,-0.19233862609731767,0.2718102756817774,0.4209081053159799,-0.20752416640213733,0.5649328081137274,0.4372481398431543,-0.06457818521037173,0.4384735798603514,0.11376402986678871,-0.06216053253583253,0.33671255978657266,0.11383745488971789,-0.08625607232836029,0.5159088612132456,0.0996775825710105,-0.050674525115403705,0.15079401993687264,0.17969624702048378,-0.1896254622068767,0.14611751747289609,0.2469940620244037,-0.21621362446782205,0.6506621521924687,0.2291558691139406,-0.06554883339024385,0.610087069646017,0.12402203890207562
10,-0.19137188926533227,0.27163718429037054,0.4211585200818466,-0.2064184054801208,0.5648724908869811,0.43746042796220785,-0.06446593510800286,0.43855698935432913,0.11373869184025895,-0.06187483732711103,0.33685373485012776,0.11380259339904794,-0.08625332756373139,0.5159045870150328,0.09952842788462307,-0.05066854750521696,0.15064671038535632,0.17998431930389047,-0.18938413967991005,0.1456073402245036,0.24715853782886238,-0.21585756178791163,0.6507494575115922,0.22956603305908335,-0.06546778468329145,0.6105387397866804,0.12365603947668821
11,-0.19040894622150395,0.27143702734873026,0.4213957854203674,-0.20529455937817803,0.5648100398179547,0.43767245272937944,-0.0643431976903392,0.4386471264940097,0.11372417958224199,-0.061597123631979785,0.3369949432608899,0.11374208915950126,-0.08624173067637536,0.5159138074535247,0.09937780523287608,-0.05066656470501096,0.1505056970585011,0.1802655885790006,-0.1891212378519121,0.14512092644934485,0.24732273562904278,-0.21548372325528603,0.6508405996324984,0.22996443849398604,-0.06537270497371234,0.610983670933549,0.12328521513798585
12,-0.18945059330372505,0.27121089716257696,0.4216198982811942,-0.20415606782875528,0.5647461139754468,0.4378854375024687,-0.0642105021643106,0.4387425763446731,0.11371910836842641,-0.06132632344786838,0.33713565454121586,0.11366067392929789,-0.08622153277318499,0.5159340273768958,0.09922708789884419,-0.050667630656641614,0.15037010603000547,0.18054187094821703,-0.1888374529477505,0.14465710119956499,0.24748814525913704,-0.2150927533897321,0.6509353786476146,0.23035387779802338,-0.06526566471989817,0.6114208395736479,0.12291144619161326
13,-0.1884976268498879,0.27095988603763166,0.42183085561397937,-0.2030063705642986,0.5646813724282563,0.4381006056392758,-0.06406837773684687,0.43884192397159927,0.11372209347450106,-0.061061368772206435,0.33727533821346267,0.11356307946665777,-0.08619298496105299,0.5159627516333216,0.09907764916560206,-0.05067079930196475,0.15023906337356813,0.18081498251394276,-0.18853348119229296,0.14421468952730915,0.24765625655333764,-0.2146852967110368,0.6510335946493685,0.23073714335057033,-0.0651487343802404,0.6118492221940035,0.1225366129432152
14,-0.18755084319788512,0.2706850862796152,0.42202865436837506,-0.20184890731725413,0.5646164742451824,0.4383191804976001,-0.06391735361487791,0.43894375444006795,0.11373175017615447,-0.06080119160242358,0.33741346379998705,0.11345403752980085,-0.0861563383468721,0.5159974850709765,0.09893086231622432,-0.050675124582836295,0.15011169516288758,0.18108673937858058,-0.18821001881040714,0.14379251648472235,0.24782855934583697,-0.21426199773898688,0.6511350477301878,0.23111702753100155,-0.06502398441313073,0.6122677952816415,0.12216259569843643
15,-0.18661103868560897,0.27038759019424813,0.4222132914940332,-0.20068711782006798,0.5645520784950239,0.43854238543524204,-0.06375795900533354,0.43904665281535926,0.1137466937490754,-0.06054472393594941,0.33754950082314605,0.11333827987694717,-0.08611184403753505,0.5160357325380358,0.09878810063378568,-0.05067966044111207,0.14998712747166254,0.18135895764453358,-0.18786776202696084,0.14338940712394987,0.2480065434708275,-0.21382350099336933,0.6512395379825007,0.23149632271869214,-0.06489348527696072,0.6126755353235878,0.12179127476292176
16,-0.1856790096509519,0.27006849008725137,0.4223847639406062,-0.19952444180518633,0.5644888442465799,0.43877144381000105,-0.06359072311514363,0.43914920416275316,0.1137655394689525,-0.06029089777021357,0.3376829188052966,0.11322053826631662,-0.08605975313993458,0.5160749988826744,0.09865073740136072,-0.05068346081864797,0.1498644863735915,0.18163345341420445,-0.18750740706682167,0.1430041864971368,0.24819169876250163,-0.21337045099397084,0.6513468654987341,0.23187782129301676,-0.064759307430122,0.6130714188068682,0.12142453044231594
17,-0.1847555524318064,0.26972887826434566,0.4225430686577462,-0.1983643190050552,0.5644274305686491,0.43900757897967724,-0.06341617515123804,0.43924999354752925,0.11378690261147442,-0.060038645102645644,0.33781318726879545,0.11310554445612922,-0.08600031676096345,0.5161127889530668,0.09852014590202418,-0.05068557965729991,0.14974289794237308,0.18191204278999626,-0.18712965015485722,0.14263567965642826,0.24838551505505155,-0.21290349226057845,0.651456830371316,0.23226431563335032,-0.06462352133100617,0.6134544222185085,0.12106424304226375
18,-0.18384146336606494,0.2693698470312518,0.4226882025951053,-0.19721018915212074,0.5643684965300306,0.43925201430207034,-0.06323484432054657,0.4393476060349676,0.11380939845232987,-0.05978689793067527,0.33793977573599965,0.11299803020460494,-0.08593378600751436,0.5161466075973886,0.09839769941885064,-0.050685070898923684,0.14962148825170588,0.18219654187431183,-0.18673518751593535,0.14228271165396938,0.24858948218266985,-0.21242326931297895,0.6515692326926741,0.23265859811906767,-0.06448819743800475,0.6138235220455346,0.12071229286840993
19,-0.1829375387916198,0.26899248869369047,0.4228201627023357,-0.19606549197882917,0.5643127011995233,0.4395059731349804,-0.06304725982999912,0.4394406266903481,0.11383164226720752,-0.059534588251732044,0.33806215372926607,0.11290272726996378,-0.08586041198648006,0.5161739596638143,0.09828477123491478,-0.05068098848537524,0.14949938337528848,0.182488766769554,-0.1863247153749236,0.14194410754190523,0.24880508997954884,-0.2119304266709592,0.6516838725552363,0.23306346112954363,-0.06435540620950944,0.6141776947749723,0.12037056022639928
20,-0.18204457504636345,0.26859789555738245,0.42293894592908954,-0.19493366721762645,0.5642607036459262,0.4397706788362071,-0.06285395088652551,0.4395276405789507,0.11385224933179605,-0.059280648063245595,0.3381797907709516,0.11282436741042565,-0.08578044580475327,0.5161923500005189,0.09818273463329127,-0.05067238635851038,0.14937570938681943,0.1827905335781258,-0.18589892995668977,0.14161869237238106,0.24903382827988096,-0.211425608854306,0.6518005500514297,0.2334816970441531,-0.06422721810391177,0.6145159168938474,0.12004092542187657
21,-0.18116336846818845,0.2681871599280487,0.42304454922501894,-0.1938181546009588,0.5642131629380381,0.4400473547635504,-0.06265544669705563,0.4396072327660553,0.11386983492178412,-0.05902400936264551,0.33829215638341303,0.11276768238421059,-0.08569413856922677,0.5161992834556772,0.09809296289705474,-0.05065831846018504,0.14924959235999746,0.1831036584024301,-0.1854585274861015,0.14130529119754195,0.2492771869178585,-0.2109094603828064,0.6519190652736823,0.23391609824227083,-0.06410570357960335,0.6148371648891859,0.11972526876048656
22,-0.18029471539498707,0.2677613741114098,0.42313696953977614,-0.19272239386127232,0.5641707381446583,0.44033722427481004,-0.06245227646851927,0.43967798831694177,0.11388301431286041,-0.05876360414736146,0.3383987200890075,0.11273740394953854,-0.08560174138679325,0.5161922648774645,0.09801682930927985,-0.050637838732255025,0.149120158368521,0.18342995734486978,-0.1850042041880264,0.14100272906953298,0.24953665572767397,-0.2103826257762471,0.6520392183144219,0.23436945710327173,-0.06399293309497578,0.6151404152480133,0.119425470547874
23,-0.1794393950284346,0.2673216589422891,0.4232162161809307,-0.19164976914453902,0.5641340790452862,0.44064148541902737,-0.062244982387603225,0.4397384968586506,0.11389041728284637,-0.05849837444813468,0.3384989501212805,0.11273822546378516,-0.08550351341874304,0.5161688225307133,0.0979556911950755,-0.05061000142540019,0.14898654359378852,0.18377121427374843,-0.18453664734812486,0.14070983539985027,0.24981370724667679,-0.20984575123458218,0.652160815595392,0.2348445268731921,-0.06389094677954343,0.6154246647602024,0.11914339520829545
