Frame,NoseX,NoseY,NoseZ,NeckX,NeckY,NeckZ,RSholderX,RSholderY,RSholderZ,RElbowX,RElbowY,RElbowZ,RWristX,RWristY,RWristZ,LSholderX,LSholderY,LSholderZ,LElbowX,LElbowY,LElbowZ,LWristX,LWristY,LWristZ,MidHipX,MidHipY,MidHipZ,RHipX,RHipY,RHipZ,RKneeX,RKneeY,RKneeZ,RAnkleX,RAnkleY,RAnkleZ,LHipX,LHipY,LHipZ,LKneeX,LKneeY,LKneeZ,LAnkleX,LAnkleY,LAnkleZ,REyeX,REyeY,REyeZ,LEyeX,LEyeY,LEyeZ,REarX,REarY,REarZ,LEarX,LEarY,LEarZ,LBigToeX,LBigToeY,LBigToeZ,LSmallToeX,LSmallToeY,LSmallToeZ,LHeelX,LHeelY,LHeelZ,RBigToeX,RBigToeY,RBigToeZ,RSmallToeX,RSmallToeY,RSmallToeZ,RHeelX,RHeelY,RHeelZ
1.0,-1.5163139623386812,0.5165801469390635,1.6380595397894373,-1.6214689743936879,0.44754756577296617,1.4713174449925392,-1.618983184917788,0.2833155022346934,1.457655448189646,-1.6379387159323024,0.18407569441293006,1.231498095031591,-1.6317440762591375,0.11270931393093431,0.98871122105316,-1.68023034514986,0.6007486389548126,1.4632222314199308,-1.6534425207088417,0.6957801469707166,1.2375135143841451,-1.629948342488944,0.7926101383377256,1.0235486192222598,-1.5857124151519137,0.4608511391885027,1.0319241321103714,-1.6049123240470924,0.372245928547441,1.0246111200312111,-1.649094250217298,0.3516854512360056,0.6286120996124519,-1.765317340725396,0.3483793929736756,0.1843911374646572,-1.620360826316952,0.5580959114603887,1.0231524806394408,-1.6762663699959233,0.5271699695034722,0.5803227658505209,-1.7973760868832653,0.5481859414436504,0.13935137743753404,-1.5068507245599305,0.4709487748407268,1.6580901416567289,-1.5153551655977722,0.5257526163441893,1.6585521363506748,-1.577111045269632,0.40839875910731605,1.6460908556146383,,,,-1.730290330560646,0.543195900491236,0.0874033188605726,-1.821883027551242,0.584404495056405,0.054212513025937006,-1.7625973243432975,0.4928410013676922,0.1282890411482548,-1.7747545460540233,0.4318736369537858,0.09334362032236973,-1.808787184012085,0.3447777553517591,0.07550862770725408,-1.8548179920311973,0.36147940204883805,0.095464070842239
1.0,-1.5163139623386812,0.5165801469390635,1.6380595397894373,-1.6134964880475033,0.44588791051198057,1.4729560437459204,-1.6358521592529385,0.2842849275721905,1.46503771880207,-1.6037009165094775,0.1926557916724684,1.229227627745047,-1.5885855959607857,0.12189157351901002,0.9796540864514236,-1.6751818495736719,0.5878516972414883,1.4756392192535526,-1.6493723661410375,0.6940117274774839,1.2494845851086096,-1.6370315559208974,0.8062278869103341,1.0223717541957535,-1.583911426296501,0.44864264085022365,1.0327661579216856,-1.582970661249192,0.3582914939016684,1.0318800393030214,-1.6535780198333712,0.35210279294709895,0.6264391670488043,-1.768759199098888,0.3481848607728436,0.1960580037174117,-1.565519203230385,0.5142447043017894,1.0396287668703987,-1.6662100611645758,0.5242865664186358,0.6096409622367063,-1.7653704118019258,0.5540824488649515,0.18489111791569526,-1.5212546541134702,0.48450196515996946,1.6466955005659774,-1.5197800135987347,0.5164736823331827,1.6474922039915798,-1.570035312846662,0.4068225721885491,1.64729486785529,,,,-1.7942032490214213,0.5651729105252522,0.08314305081840062,-1.7890547046228746,0.589221026359519,0.10014836220625456,-1.7619325495608238,0.5173064589130523,0.1431214199724611,-1.82430974083118,0.4249767042968183,0.08152351074067542,-1.808787184012085,0.3447777553517591,0.07550862770725408,-1.7655652231834869,0.3625623411378503,0.15541213583141794
2.0,-1.5358217578373488,0.5201452632349584,1.6352781982823696,-1.6196754665472588,0.4473806290885288,1.4721866180179983,-1.6517502735886884,0.28616739234343747,1.4728930537377958,-1.6087025537290462,0.20411588763506855,1.2279431723539131,-1.595388222035768,0.14556016781988923,0.9775276052489751,-1.6824601335146157,0.6009132760128837,1.4632528661634132,-1.651212732344086,0.6956155099126454,1.2374828796406627,-1.6763609355872504,0.8141761924618238,1.0222157608623563,-1.5624302369034888,0.434773974173036,1.038700682911825,-1.5874544308652652,0.35870883561276184,1.0297071067393737,-1.6388086385615768,0.3748527224056495,0.6325470379118256,-1.7595790689199446,0.3614473575462466,0.17275926149313853,-1.5623926609424144,0.5139965989014995,1.0400327186396465,-1.6555231201621858,0.522288438536043,0.614817522578888,-1.8512046402328994,0.5713004182550093,0.11219980646967344,-1.5068507245599305,0.4709487748407268,1.6580901416567289,-1.5170670863590316,0.5148744991507537,1.6576942939216437,-1.577111045269632,0.40839875910731605,1.6460908556146383,,,,-1.7165553795224497,0.5545161422078704,0.07964424369304672,-1.8111294614816498,0.5954444366036225,0.059454698392836444,-1.7869220663210006,0.5362876384175492,0.11549464171818605,-1.8080296853427062,0.43657494655650336,0.06166298280766526,-1.808787184012085,0.3447777553517591,0.07550862770725408,-1.7621594648815175,0.3894494853629605,0.12823710527381435
3.0,-1.51888325967552,0.516390213990964,1.6479267905043096,-1.6286188128928436,0.44812724491576444,1.4700749549413155,-1.628702320753783,0.2837052484293922,1.4662802088532942,-1.6122079823367357,0.19340470712607027,1.226216156899423,-1.6070143491420141,0.13451562701993938,0.9740850354199584,-1.6921051632744242,0.6022995299835511,1.471916104637634,-1.6543392746320567,0.6958636153129352,1.2370789278714156,-1.6348017675561415,0.806063249852263,1.0223411194522711,-1.5452564823248054,0.4437673269688584,1.0326029981740714,-1.5914777270764509,0.3590404093552704,1.0288685684573968,-1.6646762399072987,0.35559806994386056,0.5832811718462174,-1.765172183406029,0.34785098740396886,0.19779634976833002,-1.5749773623464602,0.5285554955021756,1.0250773242837028,-1.6853049604712504,0.5295295662713343,0.5626101662301258,-1.7576732780765074,0.5293964814356962,0.1596649976334409,-1.5153410785096113,0.4836511843532192,1.6573400200758617,-1.5136357638275286,0.5245891718837834,1.659382831565561,-1.580237587557603,0.40864686450760584,1.6456869038453912,,,,-1.699256456778092,0.5137302674477,0.08903890664242482,-1.814783102241711,0.582740240542687,0.057650727317200404,-1.7625973243432975,0.4928410013676922,0.1282890411482548,-1.8105140667913118,0.35798276146600666,0.07470507970651281,-1.8028676548157458,0.33062470233034524,0.09279012834425665,-1.751158016353834,0.38630647874600327,0.16245829227395306
4.0,-1.5296427793375929,0.5186525446584102,1.6360476240102912,-1.616623030335474,0.44613601591227037,1.4725520919766732,-1.6534228170023122,0.28589399105311925,1.4831948909653976,-1.6027647852386269,0.2031770392333672,1.2408218939144093,-1.5757572158315178,0.1424886183353964,1.0192671450065358,-1.6824601335146157,0.6009132760128837,1.4632528661634132,-1.6561327824784857,0.6960305519973725,1.2362097548459565,-1.6224121366610869,0.7909481834503737,1.0260870257445815,-1.5945816554213135,0.462594262791707,1.029850946844261,-1.612756364951489,0.36142368417982945,1.0341163843167456,-1.6405385761738085,0.3855363073982532,0.6450717465936113,-1.7730970028353672,0.3496613132497166,0.16617483877747755,-1.5789612812100093,0.5394917851478016,1.0353984656583584,-1.6788825256893807,0.5284168823060967,0.5790574841229055,-1.7567765241532933,0.5293130130934774,0.1600995841461702,-1.5104951344513968,0.4822396344925234,1.658574667059995,-1.5123027293859876,0.5245080031679309,1.6589176103093497,-1.573161855134633,0.40707067758883897,1.6468909160860428,,,,-1.7111387559116396,0.5273227201302801,0.09775992707427274,-1.7923431161077892,0.578044043270625,0.0840778488685778,-1.765354211180144,0.48005333696453806,0.12691965658534832,-1.7449751744608462,0.3889226976265852,0.10878401663938865,-1.8044131241305532,0.3349538053085591,0.08760646245986509,-1.8029589028130981,0.36920820542370286,0.10729202349102426
5.0,-1.538948300125319,0.5203933686352481,1.6348742465131223,-1.638045298113375,0.45030840686735807,1.4577305671910858,-1.631013696203708,0.29491493936533636,1.466299513000348,-1.6037825035946462,0.20370084555034138,1.2292162971486194,-1.6088153379974268,0.14672412535821835,0.9732430096086441,-1.6537510697834508,0.608001167773797,1.4582979241793466,-1.6482071544889205,0.6958077424871112,1.2267158211568496,-1.6348017675561415,0.806063249852263,1.0223411194522711,-1.579888130085316,0.4483110671077152,1.033604696203662,-1.5847641690956211,0.35845843058610577,1.0310108662775623,-1.6317087132520447,0.3731884678919314,0.6359852522030894,-1.7595512584176327,0.34520879084032363,0.2294100176920918,-1.576852457278059,0.539767486064486,1.0241968206618155,-1.6865638888366052,0.5306072427631552,0.5631138652969108,-1.753488112668378,0.5404899961823715,0.17617009748384738,-1.5104951344513968,0.4822396344925234,1.658574667059995,-1.5145325177507432,0.524672640226002,1.6589482450528314,-1.5882841799799734,0.40931001199262285,1.6440098272814372,,,,-1.7271276882011535,0.516255183066668,0.10331543493466881,-1.787933452567902,0.576630193783563,0.08621230362165244,-1.7581801797944268,0.4793855902267886,0.13039634868718458,-1.7498166923430816,0.3757712647117955,0.1208504791236374,-1.8054482068508486,0.34028171568910787,0.08156146661710473,-1.74254822538785,0.3719030206979333,0.18104355244914455
6.0,-1.5274129909728371,0.518487907600339,1.636016989266809,-1.6228020088352288,0.44762873448881857,1.4717826662487514,-1.6455712950889327,0.28467467376688926,1.4736624794657174,-1.6153345246247064,0.1936528125263601,1.2258122051301756,-1.6064964815385177,0.12347287276843254,0.9731965582474452,-1.6514396943335254,0.5967914768378529,1.4582786200322924,-1.6485965766506279,0.6943685971100207,1.2387481613682785,-1.6339791197091125,0.8049832737340756,1.0227372281544278,-1.583911426296501,0.44864264085022365,1.0327661579216856,-1.599984792903709,0.3597893248088722,1.0258570976117727,-1.6473007423708683,0.3515185145515682,0.6294812726379113,-1.7541985453806574,0.36094654749293453,0.17536678056951543,-1.5779829402016257,0.5283632629277099,1.0358443827675157,-1.666139009921395,0.5227616530729604,0.6230076967298063,-1.749070968119508,0.5270345850414679,0.1782774050227769,-1.5079258371145587,0.48242956744062293,1.6487074163451232,-1.5322120766744316,0.5184626117103106,1.6459148747251633,-1.5710136538550457,0.4179510944086408,1.6468489507461324,,,,-1.7832918098872736,0.5506674184089221,0.07394896606325055,-1.7905496082613601,0.5778771065861876,0.08494702189403677,-1.7893473037113865,0.48277508441070427,0.12862951085589655,-1.768551374667707,0.4302928507822864,0.09634724810090345,-1.8069936761656558,0.34461081866732174,0.07637780073271305,-1.744734773011738,0.38678131111625214,0.13779016548677325
7.0,-1.5309410850505845,0.5091255052471138,1.6253916434204434,-1.6460177844595596,0.4519680621283437,1.4560919684377047,-1.6239032350521885,0.28373054431942063,1.45638232339494,-1.6095993076522612,0.20419935597728728,1.2275085858411834,-1.6070218301509978,0.146557188673781,0.974112182634103,-1.6465937502753114,0.5953799269771571,1.4595132670164253,-1.6591852186902707,0.697275165173631,1.2358442808872823,-1.623308890584301,0.7910316517925923,1.0256524392318522,-1.6021919673253573,0.46325970990309023,1.0272740625113659,-1.606245358488634,0.3723270972632935,1.0250763412874226,-1.63903794138595,0.3488020481511691,0.6579302959986377,-1.7548601989605472,0.35543330341701873,0.18947941158926518,-1.6176705645473082,0.5578455064337327,1.0244562401776294,-1.6626230454717168,0.523952693049761,0.6113793082876247,-1.7981987347302943,0.5492659175618376,0.13895526873537722,-1.5222536367622426,0.4631372635162401,1.656158669028066,-1.5197800135987347,0.5164736823331827,1.6474922039915798,-1.5833641298455736,0.4088949699078957,1.6452829520761438,,,,-1.7200361851999892,0.49218338917570426,0.06334970806707109,-1.777121683739474,0.5783006653833449,0.048116172854408466,-1.7626639494104999,0.47980293193788204,0.12822341612353697,-1.7022994029938523,0.3480059984108022,0.07269243514200838,-1.8394386865983272,0.3361905904980105,0.04506612470602015,-1.7487747811005006,0.3751593907998701,0.13469027794003952
8.0,-1.535045968346939,0.5205021328674952,1.6245417745420387,-1.6500410806707455,0.4522996358708522,1.4552534301557283,-1.6230064811289735,0.2836470759772019,1.4568169099076698,-1.5958643566140647,0.2155195976939216,1.2197495106736576,-1.5847723322765588,0.14508695328297175,0.9693374310980569,-1.6474089171133568,0.5844183414415027,1.4590900111001237,-1.6600819726134857,0.6973586335158497,1.2354096943745525,-1.6515150487299368,0.7969841290878555,1.0297731984716956,-1.5865275819899591,0.44988955365284833,1.0315008761940698,-1.59819128505728,0.35962238812443487,1.0267262706372315,-1.674090099086594,0.3308478816914628,0.6186620626889204,-1.756344500387465,0.3510000354592901,0.2031959339068584,-1.5683379104418174,0.5269770089570425,1.027181144293295,-1.6817179447783914,0.5291956929024595,0.5643485122810442,-1.8062695200392263,0.5500171326418059,0.13504399012081128,-1.53153851590958,0.4973713113568993,1.6450762059596507,-1.5199357067600896,0.5265222284350871,1.6474423955845792,-1.567547602594993,0.41805755901452174,1.63741628654399,,,,-1.7360286023660974,0.530127935918665,0.09903519483209129,-1.7959301318006473,0.5783779166394997,0.08233950281765985,-1.7635607033337148,0.4798864002801007,0.1277888296108073,-1.822462990992062,0.35853714471877657,0.08336047511364301,-1.8727284475653398,0.3115271963700438,0.07220482041616319,-1.8305103919746597,0.3576127758683072,0.12279884322964851
9.0,-1.53325246050051,0.5203351961830579,1.6254109475674976,-1.637148544190161,0.45022493852513945,1.4581651537038152,-1.630495828600212,0.28387218511382956,1.4654110358278352,-1.6202545747591062,0.19406785461108728,1.224539080335469,-1.5705218496115965,0.14251621385179103,1.0084694517792403,-1.6592837352379217,0.5859692324702414,1.4677838843178264,-1.6552360285552716,0.6959470836551539,1.2366443413586858,-1.6281623156514986,0.8044847633071298,1.0244449394618635,-1.5682470409611038,0.4352724845999819,1.036992971604389,-1.604460206580994,0.3661834135494109,1.024814839680503,-1.678719026022034,0.33179362897226294,0.6030839178216,-1.7564957673728427,0.3464855987857091,0.21644723496823934,-1.573952162981457,0.5159901275313598,1.0366557738353475,-1.6824695413822395,0.5287507556749714,0.5773191380719871,-1.8026825043463675,0.549683259272931,0.1367823361717296,-1.5151572626988838,0.49405430046129434,1.647453595697471,-1.5283444736246012,0.5281795840697066,1.646703604600139,-1.5710136538550457,0.4179510944086408,1.6468489507461324,,,,-1.7121382349735796,0.5410607310669668,0.08175155123197612,-1.817473364011355,0.582990645569343,0.056346967779011756,-1.768867120796817,0.48138371810938135,0.12521978834500286,-1.741679281966948,0.38805811906163756,0.12482738276292067,-1.808248178355034,0.33112551238365734,0.09018260926787935,-1.7772230241852771,0.3636474295866931,0.14976251116593406
