time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
102,61.885861885993,114.40072128904491,75.9750310765339,124.81556323177401,61.43625932726702,125.64044611959791,65.99765708783615,146.73548370608407,68.20102879994437,161.95540084702424,89.31713339211218,124.22775772164614,108.11843371861359,146.94555831348652,113.48024398888063,170.39366108603042,80.49461879930243,170.30851186194295,85.5356728017981,197.73554941004073,96.47618078814698,219.22798026565926,98.77548285094204,167.63134373739385,105.5785535807898,197.1282388673564,114.2350894706734,223.10747635859647,59.274660279556734,110.27633656317889,66.27099607562889,108.99836682931402,26.071404196801534,53.70272244760872,76.86225557714239,106.06350572070431
103,62.07439944404354,114.58140375846571,75.82862859469728,124.96932857474575,61.0670528351462,125.7327054643953,65.44842184628622,146.95719879703174,68.2867360813056,163.36798365569237,89.19427435700102,124.50584085903813,107.87257764190849,147.64397247840023,113.3663340173788,170.70763458202345,79.96668796258437,170.49471732401452,84.81124545680558,197.84987142331255,96.1209070872301,219.19464524687152,98.32608988039705,168.1361991839762,105.08153825394537,197.47992454994977,112.92336160917691,223.79763707518163,59.31299880984763,110.65187986915085,66.47853554295212,109.33821164649197,27.310116855791613,55.77387602999469,76.98942529848772,106.27972140797142
104,62.3361646186804,114.76785756714384,75.80595579313648,125.12532702569736,60.82067338827267,125.83412735169307,64.98175890295782,147.16469728270673,68.3031734569179,164.45669077096454,89.2154098415872,124.77919707313627,107.72637973945763,148.3478504312811,113.25653424516716,171.08776157286064,79.5196937720207,170.6728158069097,83.9415642673277,197.95249766791505,95.63482038220091,219.2830590576708,97.97991818779168,168.6345190014501,104.67186969074656,197.83153127183266,111.78855580028875,224.44674191037493,59.41287447875321,111.00193177211735,66.72567907536832,109.67911798760255,27.88304316899607,56.385803101758164,77.18823558435973,106.5091367007041
105,62.62432627431159,114.96866714477878,75.86168932973737,125.28729166180086,60.6582678710959,125.95267654295748,64.57201221898215,147.34120474156094,68.23022927302797,165.21888907164967,89.34252266515702,125.04120429672754,107.66254380506265,149.02157034353925,113.14165596465905,171.53373814620994,79.13447887163301,170.83866468604754,82.92574420125239,198.0546938374195,94.99388196794067,219.53409868501632,97.71766162197656,169.10255455082873,104.33609352803519,198.1801380338528,110.85338009999033,225.03511308683406,59.5306373467876,111.33874258443079,66.9674012001721,110.03421716113314,27.873248046138706,55.76046566190265,77.40963128815102,106.75177262842521
106,62.8827333252599,115.19116827206413,75.93977150154794,125.45786359742725,60.534999855194776,126.09586600036337,64.184091723672,147.47595065428538,68.04450532339793,165.66347531092546,89.52936938750946,125.28609767161394,107.6579109623638,149.6406208231581,113.00633831800373,172.04289553920637,78.78701211237174,170.99405230166303,81.78000281335274,198.17316502645352,94.17863959395909,219.98797125235515,97.51486343840675,169.52411719075243,104.05752513031896,198.52942306535166,110.11880379316422,225.5574508872474,59.619344719445586,111.67360773374062,67.15148435512134,110.41579514186697,27.328529884895662,54.063341505251906,77.59758057434144,107.00793477996392
107,63.04564038487691,115.44041232917611,75.9802076247722,125.63798260278301,60.40357643316088,126.27193936780414,63.776149500018256,147.56460229647965,67.71835526207379,165.80995639020855,89.7229074883915,125.50810322030605,107.68299076602507,150.19148482580584,112.83318582975546,172.61117987080547,78.45080376461885,171.1476905924947,80.53935822383026,198.33183513196087,93.17852775461897,220.67845860691537,97.3439241959507,169.8930787816695,103.81570826112905,198.89029454714682,109.57052827788542,226.0188960503699,59.630221582267765,112.01536342222235,67.21962899969861,110.83253252848849,26.215211758773943,51.302772887664716,77.69301962756307,107.27686334599277
108,63.04463498913374,115.71959996519927,75.92517469321511,125.82777667291967,60.21651845106612,126.48928306293084,63.300493935228495,147.60236412088966,67.21977387614224,165.68182001134898,89.86587706467046,125.70187025618462,107.70108123344687,150.66706790578647,112.60276145651984,173.23308567735253,78.09797195939794,171.31185487722098,79.25048946608467,198.5580598139202,91.99590081124022,221.62292733715162,97.17563343488965,170.20976034007612,103.58915009638703,199.27818806471495,109.18617473416937,226.43108604780616,59.51501734882305,112.37211903566705,67.11388728769413,111.29033662892186,24.459992171157577,47.39452965179491,77.6407848563703,107.55639840386716
109,62.82057805602479,116.02765145974398,75.7237983022989,126.02789288373023,59.92902119087936,126.75456912540754,62.70951548688592,147.58225166376207,66.51444416932657,165.30591303013222,89.90096207295798,125.86412806467654,107.67038183176437,151.06420424672007,112.29171209983987,173.89958618715124,77.70022132007226,171.4990172678096,77.96140779086572,198.87650303333137,90.6503386630416,222.81264711009663,96.98048486435788,170.47770982209317,103.35878607862782,199.7097358179756,108.94057699840157,226.80813424770062,59.22953424691198,112.74647138185271,66.78503154436272,111.78596196713895,22.07351582180377,42.39021925537786,77.39411191230107,107.84205631405054
110,62.33241439847996,116.35710644333925,75.33598476761901,126.23866362284488,59.50162579701319,127.06957637734946,61.963724455251985,147.49699835924216,65.56963902059204,164.7165283319068,89.77748359460436,125.99441085653044,107.54937987160946,151.38331559292052,111.87619040408877,174.59459814878946,77.23049015354972,171.71999793128643,76.71572970778782,199.30471311379384,89.18204394349904,224.20821845796058,96.73004477840223,170.70241309220302,103.10863164159042,200.1987070938622,108.80716325629272,227.1618394512783,58.736914260677416,113.12959496218284,66.19786732694459,112.30037129372015,19.1904426373296,36.55893283996018,76.91644300334987,108.1250117265817
111,61.560583657881324,116.69728624120897,74.73462942835481,126.45815463000032,58.90141151721347,127.4287582893688,61.03472635889357,147.34137796848705,64.35968490008206,163.9564634445603,89.45778041925415,126.09437167667602,107.30314013343954,151.62764264408722,111.3407274856989,175.29271621032046,76.66443428337055,171.98298703697108,75.5485860498432,199.85012498671495,87.6482999953073,225.74527702525108,96.3985529745637,170.89029423859958,102.82164262368514,200.75059079889388,108.75668746946985,227.49819411639285,58.01041675359844,113.50502525934492,65.33336120778274,112.80428277863452,16.02791012458938,30.321946495306136,76.18344485811932,108.3927020222118
112,60.507507362051946,117.04007560028232,73.90757385263238,126.68222347890108,58.10365566985583,127.82069357958622,59.90664636768452,147.11985356225873,62.87377997580379,163.08182175598466,88.91991499262556,126.16681867749173,106.9080885314217,151.8020783096084,110.68462657855194,175.96106761485612,75.9823715348768,172.293943196619,74.4801475840273,200.50741039932282,86.11435412600284,227.34595502008784,95.96435835666311,171.04857912504548,102.47468868192239,201.35840869206427,108.75620645057823,227.81794013572528,57.03707295066975,113.85836772702363,64.19152693640802,113.27168113216267,12.848470267688452,24.192524936586967,75.18612688614795,108.63316377353564
