,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
35,391.832,309.427,385.865,382.971,321.24,383.036,291.852,489.057,271.169,594.989,439.04,377.14,480.245,486.027,500.818,594.946,338.991,603.83,335.902,786.298,315.313,965.693,415.541,600.924,459.497,765.717,503.692,915.685,377.22,291.947,406.525,291.759,347.692,294.92,415.37,288.936
36,386.122,297.795,368.439,380.134,312.376,385.892,274.146,489.042,268.19,580.281,435.987,368.457,477.119,483.068,491.953,580.289,335.907,603.799,333.047,789.195,315.379,962.732,412.565,600.864,453.699,768.536,483.198,909.808,368.365,288.912,394.778,285.976,341.768,294.737,407.35,289.023
37,385.962,294.891,365.309,368.443,303.559,374.22,271.118,483.023,247.831,574.395,430.139,365.535,462.527,477.217,483.268,574.394,327.1,597.942,333.074,786.213,315.436,959.812,409.567,597.818,439.065,765.671,474.284,915.672,365.456,283.059,389.099,282.956,338.802,291.819,398.63,287.021
38,383.056,294.774,359.548,368.294,294.741,368.45,256.559,480.096,244.772,568.476,418.383,365.378,456.598,468.357,480.175,562.538,321.253,594.949,332.962,786.141,315.392,959.889,406.606,592.019,435.947,762.624,456.47,921.611,365.265,280.104,388.871,277.172,332.969,291.664,390.265,285.156
39,380.161,291.877,350.664,365.53,288.886,368.465,247.802,480.074,241.812,562.541,412.619,365.303,450.742,459.612,477.152,550.649,318.314,603.791,324.273,789.142,315.362,959.837,394.816,600.773,430.031,765.563,433.142,927.497,362.503,274.208,386.071,274.142,321.335,285.974,382.253,283.427
40,377.168,291.782,341.992,365.492,280.093,371.256,244.779,477.202,230.102,559.59,409.665,362.543,436.174,456.522,462.611,533.107,315.482,600.761,321.253,786.252,315.337,962.829,389.072,594.883,412.611,765.558,412.343,927.448,362.359,274.15,385.881,271.263,321.222,283.046,374.595,281.834
41,374.172,291.76,339.036,365.376,274.179,368.35,241.75,477.141,224.305,553.871,406.539,362.442,433.15,450.697,459.638,527.145,315.349,597.786,318.458,786.153,315.262,962.752,388.837,589.01,409.541,762.646,389.058,927.445,359.532,274.121,383.057,271.306,318.337,277.137,367.291,280.379
42,371.345,288.948,335.957,362.553,274.127,365.476,227.193,471.292,227.047,553.686,391.828,362.292,427.246,439.063,456.623,512.583,315.317,600.765,318.366,786.297,315.201,962.785,385.985,594.864,403.625,762.656,368.464,924.469,359.542,271.293,380.136,271.204,318.183,274.243,360.341,279.06
43,371.317,288.855,327.18,362.384,271.293,365.344,227.122,465.463,224.216,550.79,385.933,356.586,415.406,435.91,450.688,503.552,315.307,597.902,318.37,789.055,312.445,959.89,385.836,591.981,391.848,762.622,356.514,918.677,362.285,271.22,374.279,268.42,318.178,274.197,353.745,277.877
44,368.316,288.864,321.297,362.323,271.162,362.575,224.291,462.602,224.234,547.887,380.107,353.595,409.671,430.153,439.033,483.031,315.206,600.836,318.375,786.268,312.401,959.871,377.195,597.81,385.837,765.49,338.799,921.565,359.476,271.225,368.374,271.138,315.335,274.125,347.503,276.831
45,365.454,282.967,318.424,359.412,268.368,362.444,224.234,459.686,224.149,536.104,371.302,344.877,406.579,418.426,433.123,465.482,309.51,594.972,318.471,786.181,309.471,959.879,368.394,589.02,365.549,765.588,324.152,921.585,356.58,268.227,365.497,265.352,315.258,271.153,341.615,275.922
46,365.347,282.978,315.493,356.595,268.189,362.526,224.045,465.413,224.299,562.529,365.441,341.979,400.767,412.521,432.922,456.646,312.329,597.847,324.215,783.252,297.756,959.872,368.354,589.05,362.425,768.615,312.411,924.442,356.556,268.166,365.435,265.348,315.241,268.422,336.081,275.149
47,365.279,282.956,315.296,356.51,265.293,362.528,221.286,477.212,224.266,580.191,362.512,341.901,397.781,409.638,424.268,444.901,306.535,591.94,330.102,774.458,291.911,956.896,365.413,580.229,359.487,765.681,294.78,921.546,353.61,268.178,365.361,265.293,312.453,271.106,330.901,274.513
48,362.463,285.881,312.452,356.565,262.413,362.574,221.242,465.446,218.201,556.748,362.369,341.934,389.083,403.641,412.637,433.066,303.638,591.933,327.189,780.363,280.112,968.614,362.542,580.197,347.759,768.549,291.805,936.306,347.79,268.218,362.516,268.116,309.504,271.131,326.075,274.013
49,362.338,288.836,312.32,362.302,262.369,365.466,221.279,471.331,218.242,530.116,359.427,344.891,388.928,392.005,409.65,415.502,300.705,592.011,327.194,786.303,271.262,974.527,356.517,583.204,338.977,783.174,288.908,945.163,347.71,271.124,362.346,268.317,309.439,271.332,321.603,273.65
50,359.487,288.912,309.47,365.289,256.537,371.334,221.165,494.902,203.654,465.429,359.504,359.408,409.521,436.144,412.472,412.428,306.519,597.865,330.062,794.994,268.33,974.614,350.694,591.98,335.909,789.184,285.942,948.013,344.796,271.214,359.516,271.13,306.486,274.206,317.485,273.424
51,350.751,291.851,303.603,371.234,250.67,383.08,224.102,503.624,197.761,462.539,359.442,365.311,406.616,439.005,406.619,409.6,300.653,600.803,335.886,803.811,268.326,977.438,347.791,597.781,338.79,798.0,283.059,950.945,341.816,274.267,353.574,277.089,300.711,288.786,313.721,273.334
52,350.699,297.78,306.506,380.093,253.622,385.962,221.268,503.638,194.729,456.506,359.426,371.253,409.514,436.15,394.813,394.884,297.756,600.852,338.779,806.795,268.349,977.456,344.895,597.832,338.904,803.823,285.876,950.925,341.798,288.796,350.077,282.177,297.776,291.907,310.31,273.381
53,344.91,309.425,297.663,388.83,247.638,397.715,215.279,506.573,182.941,433.179,347.804,382.945,409.392,436.077,388.912,388.94,294.82,609.67,339.002,809.726,268.327,977.525,344.795,600.898,341.925,806.785,288.865,951.078,338.941,291.931,347.096,287.566,297.712,297.71,307.254,273.565
54,342.011,315.241,294.749,388.892,247.634,394.814,206.49,503.703,180.045,435.935,341.83,385.884,403.603,433.054,380.152,386.042,294.884,618.479,341.922,809.838,268.334,977.426,344.812,606.731,344.902,809.64,288.873,951.029,338.819,294.905,344.631,293.256,294.931,306.583,304.552,273.885
55,341.75,318.432,291.82,394.83,244.705,406.521,200.638,506.547,177.176,438.93,338.937,389.021,397.757,433.121,365.428,382.973,294.792,624.324,344.81,812.8,268.261,977.496,341.877,618.471,350.724,809.767,288.909,951.043,335.905,306.584,342.683,299.247,294.883,315.217,302.203,274.341
56,338.895,333.06,291.73,403.631,241.851,409.441,197.759,503.788,177.038,433.175,338.9,394.817,394.82,435.973,359.564,374.225,294.712,627.375,350.693,818.606,268.261,977.518,341.782,621.477,356.534,812.698,288.934,951.058,330.042,318.222,341.25,305.538,291.913,318.28,300.209,274.935
57,335.987,338.793,291.761,406.615,244.597,409.603,197.631,506.66,174.224,430.197,338.888,397.812,391.929,438.914,356.561,374.239,294.766,633.213,356.543,824.429,268.291,977.469,341.829,624.397,356.585,812.645,291.715,951.027,321.345,321.208,340.334,312.131,291.727,321.341,298.569,275.665
58,338.846,338.878,291.842,409.493,244.655,412.447,197.598,506.707,174.175,415.461,338.973,403.621,391.892,444.896,353.664,374.217,294.672,636.138,359.496,824.465,268.227,977.486,341.829,624.422,362.367,812.791,291.749,951.093,321.337,321.345,338.991,321.268,288.892,327.193,297.282,276.531
