time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
16,330.139,220.651,346.299,205.656,330.144,188.373,327.831,173.408,307.093,191.812,369.325,216.043,386.624,216.056,383.156,241.384,345.155,225.23,335.853,218.354,322.066,244.824,325.546,280.519,357.81,227.59,345.149,254.121,338.244,290.955,329.02,217.147,335.941,220.636,0,0,346.323,216.036,333.619,301.345,340.523,302.473,337.091,293.249,318.593,290.987,315.131,288.649,327.83,281.727
17,330.142,221.804,345.166,204.507,327.855,188.399,327.807,173.39,307.054,191.837,367.037,216.02,384.333,216.009,383.191,240.243,345.082,225.244,333.604,220.64,320.942,245.993,326.673,280.517,355.539,227.573,345.132,254.04,338.212,290.982,327.895,217.15,335.914,221.784,0,0,346.323,212.578,334.709,301.361,340.519,302.485,337.072,294.402,318.633,290.958,316.313,288.616,327.874,281.705
18,331.304,217.207,349.722,199.879,334.721,188.326,327.852,171.075,305.945,191.841,371.605,211.412,385.491,217.157,383.124,242.527,343.976,225.256,331.31,221.785,319.808,244.902,325.525,279.441,355.5,227.565,345.151,255.231,338.208,290.946,329.023,215.986,337.019,217.216,337.052,199.897,347.422,211.444,334.74,302.483,341.666,302.498,337.027,292.138,318.575,290.986,314.008,288.645,327.788,281.714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,335.896,218.351,346.315,201.033,332.454,184.931,326.72,171.11,308.187,190.707,365.863,216.017,384.301,216.021,383.158,241.37,345.073,224.085,333.58,217.219,320.938,246.043,326.638,279.429,355.491,227.544,345.109,256.379,338.188,292.095,331.293,210.262,0,0,334.702,199.918,347.422,209.146,332.464,301.355,339.35,302.49,337.06,295.573,318.615,290.972,316.269,288.63,327.845,280.621
21,333.587,222.931,346.323,199.878,331.309,187.184,326.703,171.086,307.105,190.721,367.04,212.579,384.358,215.982,383.178,241.382,343.977,224.098,332.459,218.324,322.091,244.878,326.657,279.411,355.49,226.429,345.153,255.207,338.218,290.985,331.306,217.168,337.052,221.776,333.592,201.065,350.885,213.729,333.581,301.349,339.358,302.491,337.075,294.396,318.635,290.93,316.287,287.493,327.866,280.607
22,332.464,219.48,346.306,198.791,331.313,187.186,326.701,171.086,307.046,191.834,367.026,214.85,384.298,218.343,383.193,241.406,342.823,225.233,331.308,219.497,319.796,247.149,326.641,279.389,354.305,227.583,345.122,257.545,338.209,290.984,329.019,213.742,337.062,218.332,335.9,198.776,350.871,206.848,334.752,302.505,340.533,303.634,337.041,293.266,318.626,290.93,316.309,287.492,327.852,280.569
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,330.155,217.239,346.313,197.598,329.03,182.625,325.536,171.099,307.053,192.964,370.471,207.984,384.298,217.19,383.18,243.662,345.109,220.634,333.593,216.068,320.946,244.907,325.553,279.408,355.513,225.229,345.11,254.088,338.184,292.131,328.994,211.418,337.037,217.177,327.819,202.193,353.19,207.96,334.724,304.788,340.497,305.919,337.04,295.573,318.623,290.931,315.176,287.51,327.837,280.61
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
