,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
38,0.0,0.0,226.38099999999997,133.086,237.947,135.35299999999998,235.687,171.101,237.96,201.046,214.855,131.872,206.803,158.386,216.051,172.237,235.61,191.85,243.697,235.615,240.237,272.476,218.334,188.41099999999997,232.18200000000002,225.227,241.361,263.29200000000003,0.0,0.0,0.0,0.0,241.36700000000002,111.148,224.122,110.014
39,0.0,0.0,225.27599999999998,133.092,236.81799999999998,134.245,235.649,171.046,239.08,198.80200000000002,211.435,133.0,206.771,159.531,218.365,177.97299999999998,234.502,191.82,243.703,234.43599999999998,241.394,271.33299999999997,217.231,188.398,226.417,219.489,221.791,249.449,0.0,0.0,0.0,0.0,241.40900000000002,113.476,225.234,111.13799999999999
40,0.0,0.0,225.29,133.03,235.673,134.203,235.632,169.918,236.78900000000002,198.753,214.873,131.851,205.648,153.839,217.213,171.06799999999998,234.428,189.55900000000003,243.672,232.172,241.40900000000002,271.32599999999996,217.19799999999998,187.21400000000003,226.37400000000002,218.365,221.81,252.899,0.0,0.0,0.0,0.0,243.657,109.995,225.273,107.67399999999999
41,0.0,0.0,225.28900000000002,133.016,235.665,134.171,234.523,167.614,235.66400000000002,195.30700000000002,215.981,131.861,205.668,154.937,216.075,172.237,234.5,189.524,243.64700000000002,231.03400000000002,242.507,271.314,217.227,188.38299999999998,225.287,225.25099999999998,220.65900000000002,260.953,0.0,0.0,0.0,0.0,242.562,113.43,226.361,108.86200000000001
42,0.0,0.0,225.303,131.906,235.6,134.17,233.291,169.888,235.58,196.449,216.03799999999998,129.57299999999998,206.77599999999998,152.632,216.00099999999998,171.07299999999998,233.33599999999998,188.364,243.635,229.886,241.39,271.357,217.187,184.93099999999998,224.09,217.183,218.328,247.14700000000002,0.0,0.0,0.0,0.0,243.74,113.41,226.42,106.574
43,0.0,0.0,225.294,130.717,234.495,133.05200000000002,228.72,164.167,234.424,194.15200000000002,216.06799999999998,126.139,206.77900000000002,151.511,216.016,168.77599999999998,227.602,187.18400000000003,242.53599999999997,226.438,240.233,271.324,215.99900000000002,181.47299999999998,224.109,218.331,216.05200000000002,254.063,0.0,0.0,0.0,0.0,243.72099999999998,110.02,227.545,106.54299999999999
44,247.185,115.72200000000001,226.395,127.287,234.47400000000002,131.89600000000002,227.585,161.826,233.303,190.675,218.33599999999998,124.96600000000001,206.81400000000002,150.346,212.59099999999998,169.886,227.593,184.933,241.373,226.43900000000002,240.22799999999998,270.20599999999996,216.03,180.347,225.271,218.335,224.104,248.329,250.58599999999998,111.145,0.0,0.0,243.69799999999998,109.985,228.708,106.54299999999999
45,247.187,115.751,226.393,125.03,234.43599999999998,131.856,226.416,161.882,227.55,195.273,218.37599999999998,123.77799999999999,206.855,151.439,212.59099999999998,169.886,226.446,182.623,239.06599999999997,226.37400000000002,240.227,265.616,215.99200000000002,180.27200000000002,213.709,214.868,195.304,242.53099999999998,250.58599999999998,111.145,0.0,0.0,244.842,108.863,233.31,105.40700000000001
46,246.03099999999998,115.789,225.283,124.93299999999999,233.30200000000002,127.318,224.055,160.68200000000002,222.925,190.674,217.24599999999998,121.50399999999999,207.94099999999997,150.312,208.011,176.824,227.554,181.449,237.937,224.07299999999998,239.105,263.334,216.074,180.28099999999998,228.72299999999998,218.324,214.88,259.819,250.58599999999998,111.145,0.0,0.0,243.729,111.14,229.87099999999998,105.35799999999999
47,249.46099999999998,114.611,226.417,123.79700000000001,232.18099999999998,125.037,218.361,158.38,216.081,187.183,224.076,116.955,208.023,145.717,206.831,169.94099999999997,225.24,177.998,235.68099999999998,217.206,241.37400000000002,260.964,216.062,175.675,228.733,213.734,231.02700000000002,252.90599999999998,249.44400000000002,110.00399999999999,0.0,0.0,241.40599999999998,107.71700000000001,229.87099999999998,105.35799999999999
48,251.72,112.31299999999999,226.43599999999998,123.78,228.732,125.015,217.167,153.786,214.851,181.47299999999998,225.273,116.931,207.937,144.592,206.831,169.94099999999997,224.084,177.99,235.65099999999998,214.898,243.642,256.39599999999996,220.65200000000002,175.699,232.155,214.87099999999998,233.321,252.926,250.59900000000002,106.565,0.0,0.0,242.54,106.516,229.87099999999998,105.35799999999999
49,249.47799999999998,113.46799999999999,226.37099999999998,121.52600000000001,226.44299999999998,123.87299999999999,214.843,151.52700000000002,207.968,180.34,225.202,115.791,205.62900000000002,142.265,204.481,172.218,217.236,173.40099999999998,235.618,209.15900000000002,242.518,252.945,220.65200000000002,175.699,232.155,214.87099999999998,233.321,252.926,249.479,107.68799999999999,0.0,0.0,242.547,105.436,229.87099999999998,105.35799999999999
50,248.293,113.417,226.422,121.538,225.226,123.786,207.979,150.322,205.62,175.68400000000003,231.011,118.083,219.475,148.012,204.481,172.218,214.90200000000002,172.26,234.452,206.842,241.37099999999998,251.745,224.088,171.09799999999998,236.77700000000002,206.835,234.447,243.68599999999998,247.16099999999997,106.565,0.0,0.0,240.22299999999998,105.416,229.87099999999998,105.35799999999999
51,248.321,113.456,225.25599999999997,119.229,225.19299999999998,122.63600000000001,206.81099999999998,148.02,199.938,175.71099999999998,226.393,116.935,210.275,143.441,204.481,172.218,214.852,171.135,234.43400000000003,205.653,239.088,244.83599999999998,218.335,171.06900000000002,232.148,204.5,229.878,241.375,248.32,106.588,0.0,0.0,241.40599999999998,105.355,229.87099999999998,105.35799999999999
52,244.87099999999998,109.991,224.077,119.234,218.37599999999998,122.641,201.058,148.01,198.753,175.672,226.377,116.936,219.488,144.566,226.362,160.725,209.122,169.92700000000002,232.172,199.94099999999997,236.774,240.238,216.076,168.76,227.576,201.035,228.729,237.915,244.893,105.429,0.0,0.0,239.075,105.344,229.87099999999998,105.35799999999999
53,243.709,113.459,219.502,116.93700000000001,217.218,119.209,201.06,143.44899999999998,197.588,171.14,224.06900000000002,115.77600000000001,209.123,144.582,226.362,160.725,207.97,169.885,228.731,198.805,234.512,237.929,216.028,167.63,231.03400000000002,199.878,232.18,235.666,244.81,107.68799999999999,0.0,0.0,237.95,105.37299999999999,229.87099999999998,105.35799999999999
