0,NoseX,NoseY,NoseZ,NeckX,NeckY,NeckZ,RSholderX,RSholderY,RSholderZ,RElbowX,RElbowY,RElbowZ,RWristX,RWristY,RWristZ,LSholderX,LSholderY,LSholderZ,LElbowX,LElbowY,LElbowZ,LWristX,LWristY,LWristZ,MidHipX,MidHipY,MidHipZ,RHipX,RHipY,RHipZ,RKneeX,RKneeY,RKneeZ,RAnkleX,RAnkleY,RAnkleZ,LHipX,LHipY,LHipZ,LKneeX,LKneeY,LKneeZ,LAnkleX,LAnkleY,LAnkleZ,REyeX,REyeY,REyeZ,LEyeX,LEyeY,LEyeZ,REarX,REarY,REarZ,LEarX,LEarY,LEarZ,LBigToeX,LBigToeY,LBigToeZ,LSmallToeX,LSmallToeY,LSmallToeZ,LHeelX,LHeelY,LHeelZ,RBigToeX,RBigToeY,RBigToeZ,RSmallToeX,RSmallToeY,RSmallToeZ,RHeelX,RHeelY,RHeelZ
164,-0.05874368693945735,0.33371513755778065,0.2995343120872913,0.01383270699309924,0.32189476785827753,0.4287928898985905,-0.16579769941954403,0.19574327372266062,0.3368168745784218,-0.24817532972651563,0.0758009545548395,0.12259474671228746,0.0,0.0,0.0,-0.10806362802381143,0.5065830273121946,0.439518062412235,-0.1668569825122088,0.6348202705741012,0.2839764482236836,-0.25114626061806067,0.7142879753771656,0.056121282379225854,-0.09677709079782994,0.4796277049657552,0.02125128921863845,-0.1675214472703449,0.39231240018178937,-0.024201893935779824,-0.32750614074451667,0.4163674329669601,-0.447472569190689,-0.4235868713825009,0.41091261598384454,-0.8999192285785096,-0.15494896533215347,0.5889573875878994,0.004242110515230435,-0.2754135591105526,0.6332739959596597,-0.4276428827775926,-0.24534564602232414,0.6389814081678789,-0.8240048778361349,-0.0877059976127188,0.30924040736191155,0.33553213333409837,0.06320618251282507,0.3498999269644037,0.3927653456311318,-0.10444992939403502,0.2598224472790337,0.36093655883320347,0.11205350740015838,0.3806571170671049,0.4315834922741195,-0.27507896698948286,0.6062772991241834,-0.9563825852936699,-0.18108056232309613,0.633028593395201,-0.8993309814437719,-0.24495316983398535,0.6364362937236444,-0.8410746001825729,-0.30924836277231355,0.3960397119263064,-0.9298744118961854,-0.42569862448281354,0.38585312441792724,-0.9662235656018006,-0.32244898099300057,0.4536185497606871,-0.858279080312331
165,-0.06075913150526077,0.33274784822773085,0.29951903675903363,0.013269383373005615,0.32092325366725766,0.4293665189447023,-0.16655784830714768,0.19522550124444024,0.33694582125351025,-0.24757705685849313,0.07538086627956772,0.12298373456440984,0.0,0.0,0.0,-0.10919092201653093,0.5064404919564709,0.43934841447211403,-0.1686531910089289,0.6347136617893511,0.2829668942766429,-0.252335202177259,0.7137106132111978,0.055950569615558096,-0.09696017008992813,0.47938136183055835,0.02128665533899768,-0.16738704780678634,0.3921098777953069,-0.024139721406796204,-0.3280719346418277,0.41618960992943144,-0.44770413236708306,-0.42306840632290643,0.41090320523363005,-0.8991194933155323,-0.15619220269006587,0.5884317518940798,0.003828633839897062,-0.2760470462533799,0.6328291671046578,-0.42781524603665144,-0.24577262019948862,0.6391190573290957,-0.8238946086661652,-0.08866752084920955,0.308901253651467,0.3356962309814377,0.06506761843774415,0.3498231716070804,0.39405402534108713,-0.10542285915082135,0.2589408432193884,0.3611959771102837,0.11118562750973263,0.3805586789629243,0.43175163050973037,-0.27534501953720586,0.6064353226847777,-0.9564918846411389,-0.1814214061835851,0.633092990470665,-0.8993693564616834,-0.24495220842050935,0.6366163489874594,-0.8410360064146157,-0.309054640594175,0.39606434042181776,-0.9298175252276112,-0.42369296107779025,0.3860811792679211,-0.9656193885450753,-0.3228582032234854,0.4539306543562712,-0.8585418946987259
166,-0.06279925791198959,0.3316478328284555,0.2997077469115505,0.012232493846201429,0.3199016648452079,0.4298702761023238,-0.16729996927218518,0.19469478986272523,0.3371516495251158,-0.24700274368937636,0.07514786780417526,0.12338050696561483,0.0,0.0,0.0,-0.11047122783065794,0.5062160061844563,0.43936354695326313,-0.17031785349655423,0.6346004176315865,0.2822059340958451,-0.2532262714906398,0.7130629632676394,0.05599325413395355,-0.09727028492505067,0.47915319461839617,0.0213626419717016,-0.167015843957411,0.39188186385535106,-0.023772562180604973,-0.3289486133759544,0.416044469729489,-0.4481205269148148,-0.42249217198691585,0.4108824814979667,-0.8982070216962074,-0.1573867899122698,0.5879600351963632,0.0035761869203723754,-0.27672734999600546,0.6324159710048047,-0.42809250306080715,-0.2461494052527837,0.639241991477696,-0.8238900532239183,-0.08952036710237919,0.3084020430606462,0.33596109117158823,0.06606058832905852,0.3493985995909569,0.3951237874940486,-0.10663382797334192,0.2579867153417481,0.36174426250215963,0.11039026579949786,0.38048823313870556,0.4318641759411825,-0.27483081685072314,0.606590002529542,-0.9562367098246479,-0.18165062270084048,0.633270014709434,-0.8993211102518044,-0.24493672582081932,0.6367816626001129,-0.8408906374252716,-0.30837226362086384,0.3960277228299232,-0.9296833955642513,-0.4223785659653349,0.3862051652438344,-0.9652185018922581,-0.32372527618939073,0.45383614892056506,-0.8589523691404356
167,-0.06487797539359164,0.33040150229927234,0.30004922312377513,0.010728142037666581,0.318841936619459,0.43027430388075055,-0.16803043104384494,0.19415121710796987,0.33740739050184276,-0.24649020473986202,0.0750970416403691,0.12376328496676176,0.0,0.0,0.0,-0.11189726219841577,0.5059147858200462,0.43953418081557954,-0.1718457616268812,0.6344748223693484,0.28166743052793214,-0.25383090392480195,0.7123322489102865,0.056211257631862965,-0.09770943530018782,0.4789410067945511,0.02145978582832272,-0.16648839384154793,0.39164097449225477,-0.023176243066672195,-0.3301616924091559,0.4159327041334719,-0.4487715187129145,-0.42186356400523417,0.4108518848574603,-0.8972109230714287,-0.1585384477906862,0.5875501249202528,0.0034478622412165327,-0.2774620438088517,0.632022113439804,-0.42849728986469765,-0.24646518730333267,0.6393493471870412,-0.824018744027073,-0.09028052672022627,0.3077384961921464,0.33629628831229796,0.06602609825318291,0.3486059873874331,0.39587598266472784,-0.1080686854729921,0.2569340990727359,0.3625237611248137,0.10966079602866459,0.3804353862877258,0.4318800040516833,-0.2735735954659408,0.6067422616303632,-0.9556713871734717,-0.18176192729786325,0.6335494422178313,-0.899217145856422,-0.2449080950494134,0.6369337912910426,-0.8406698607545541,-0.30725213299746873,0.39593264976439674,-0.9295068373104056,-0.42175812573313465,0.3862208833275679,-0.9650504780256003,-0.32503890229084675,0.45334127209043823,-0.8595309415743675
168,-0.06697012226753425,0.3290544583424727,0.3004382207144357,0.008935343387652391,0.3177732330252784,0.43056042838864034,-0.16875982335718487,0.1935947174806294,0.337658120504787,-0.24606286648793965,0.07517644060663717,0.12410648894754066,0.0,0.0,0.0,-0.11341443483797646,0.5055566524735172,0.43977271612093505,-0.17327924548795445,0.6343428005424957,0.2812241891954354,-0.25419124609596105,0.7115007827803147,0.056509635083847445,-0.09824275541902826,0.4787423399089401,0.02153181567777954,-0.16598373453170362,0.3914134754592967,-0.022561845522299315,-0.33162935867915583,0.4158491169470783,-0.4496771997663696,-0.4211876788332346,0.4108146706024268,-0.8961836645790713,-0.15967506295370235,0.5871960783918402,0.003337011562704398,-0.2782416416565146,0.6316349984168841,-0.42904888041489936,-0.2467064305252619,0.6394411267363029,-0.8242854837337145,-0.09098391973953142,0.30695881785985096,0.33663432817239836,0.06508620099025805,0.3475242599400778,0.3962765076275286,-0.10965172059905458,0.2557952913600412,0.36340040382926714,0.10897913896528899,0.3803806689357879,0.43176327766058753,-0.2717781334661608,0.6068982125272999,-0.9549363493255189,-0.18175857993492667,0.6339037011246361,-0.8990967974255315,-0.2448695918345084,0.6370761740553875,-0.8404309624760705,-0.30581985269144585,0.3957898933661435,-0.9293584744927934,-0.42163085790664817,0.3861410796162687,-0.9651070325707333,-0.32669109180991035,0.45253052791074816,-0.8602836414071093
169,-0.069049587594273,0.3276538021660263,0.30076814009059527,0.0070375048384184674,0.31672515377508786,0.43071076970131705,-0.1694988329185605,0.19302522186989446,0.33784821425565337,-0.24574380533348417,0.07533293456206924,0.12438444396295954,0.0,0.0,0.0,-0.11496697419791076,0.5051617974704776,0.4399900827487915,-0.1746618289656343,0.6342105718740969,0.2807463945141233,-0.2543494888576928,0.7105507645542737,0.05679243550489908,-0.09883448956544821,0.47855472890907014,0.021531786636582128,-0.1656833781107719,0.39122597799349307,-0.022143933910781746,-0.3332670617996533,0.41578836298260813,-0.450856921499394,-0.4204696052389537,0.41077413974567695,-0.8951782907098683,-0.160825084110422,0.5868916036070427,0.003135222697662083,-0.279056227345183,0.6312420223329385,-0.4297664640151491,-0.24685953286775023,0.6395173541998649,-0.824694503536422,-0.09166695554129435,0.3061125380279444,0.3369067832905786,0.06336985853617876,0.3462348390557876,0.39629287890924514,-0.11130627376281142,0.25458355684215733,0.36423823553716034,0.10832693372393748,0.3803043820447207,0.4314782930335843,-0.26965330652321695,0.6070640976582478,-0.9541742035930165,-0.1816440745244112,0.6343047856051035,-0.8989996123563377,-0.24482453816626898,0.6372122972448159,-0.8402318771184967,-0.30420288910758037,0.39561042812522096,-0.9293098313115505,-0.4217907963787776,0.3859789263011947,-0.9653789251409859,-0.32857136616223687,0.45149039347573316,-0.8612161427404417
170,-0.07109026043426314,0.3262466349779026,0.3009323816593168,0.005218033332224566,0.3157272985813095,0.4307074478941046,-0.17025814643432688,0.19244266116495606,0.33792204647614615,-0.24555609767637057,0.07551339336575494,0.12457147506802646,0.0,0.0,0.0,-0.1164991087267892,0.5047504121365358,0.4400972105786106,-0.17603703594578085,0.6340843560872208,0.28010423089976394,-0.2543478230635731,0.7094643939087121,0.056963707910009855,-0.09944888202332383,0.47837570874244745,0.02141275382124055,-0.16576883666164674,0.39110509333186017,-0.02213707259541494,-0.334990251384348,0.4157450970523611,-0.4523300353362015,-0.4197144319904273,0.41073359330002124,-0.894247845954552,-0.16201695996994897,0.586630408561778,0.00273408345891571,-0.2798958846810454,0.6308305815848609,-0.4306692299691832,-0.2469108922799765,0.6395780536521121,-0.8252500346277746,-0.09236604350651474,0.3052491866606112,0.3370452262055275,0.061006032886839874,0.3448191465414595,0.39589261303667106,-0.11295568537554454,0.253312160157578,0.36490130117013403,0.10768581941917679,0.3801868265763533,0.4309893464363628,-0.2674079903089431,0.6072461594611019,-0.9535275572881925,-0.18142190497869695,0.6347246898344875,-0.8989651380460452,-0.24477625603485978,0.6373456472109956,-0.840130539210508,-0.30252870865065756,0.39540522853168714,-0.9294324319668134,-0.42203197504242473,0.3857475955736042,-0.965856915349688,-0.33056924676348115,0.45030734587963195,-0.8623341196761442
171,-0.07306602984796012,0.3248800579860711,0.30082434582766326,0.003660335811330394,0.31480926715636504,0.4305325830423269,-0.17104845061083937,0.19184696625500497,0.33782399188796997,-0.24552281991647393,0.07566468687678404,0.12464190731774943,0.0,0.0,0.0,-0.1179550668731823,0.5043426877973008,0.4400050294898538,-0.17744839031425436,0.633970372904935,0.2791678827681255,-0.25422843956717744,0.70822387052018,0.05692750131417183,-0.10005017707653122,0.4782028143565788,0.021127772348264885,-0.16642162226722187,0.3910774327114142,-0.022755825939494358,-0.33671437704693913,0.4157139739686372,-0.45411589270100566,-0.4189272478556917,0.41069633227827057,-0.893445374803856,-0.16327913924138682,0.5864062012519639,0.0020251816592913936,-0.2807506974702909,0.6303880725695451,-0.4317763675807382,-0.2468469067111199,0.639623249167428,-0.8259563082003517,-0.09311759301619218,0.30441829372203594,0.33698122945593423,0.058123686038136294,0.3433586042039898,0.39504322653660046,-0.11452329584853584,0.25199436594479663,0.36525364564982815,0.10703743516557337,0.3800083034925145,0.43026073413461235,-0.26525106049517305,0.607450640373758,-0.9531390177232744,-0.18109556521016432,0.6351354079880422,-0.8990329218918583,-0.24472806743044553,0.6374797103055947,-0.8401848832807809,-0.30092477772546283,0.3951852690755996,-0.9297978006587175,-0.42214842779049155,0.38546025962475505,-0.9665317628101692,-0.33257425502929805,0.44906786221668293,-0.8636432463159965
172,-0.07495078489581934,0.3236011723985014,0.3003374330026976,0.0025478192179956656,0.31400065921267656,0.4301682952213078,-0.17188043215414908,0.19123806802923193,0.3374984252128294,-0.24566704845366905,0.07573368495424627,0.1245700657671365,0.0,0.0,0.0,-0.11927907708566068,0.5039588157783808,0.43962446936198274,-0.178939415956915,0.6338748420503082,0.2778075345349762,-0.25403341989071343,0.7068113940655558,0.05658786836988649,-0.1006026190089466,0.4780335806989709,0.02062989733416521,-0.16782324701039125,0.3911696073691715,-0.024214758306315448,-0.3383548884011261,0.4156896485437361,-0.45623384501802,-0.41811314160278296,0.4106656576932358,-0.8928239217485127,-0.1646400706338393,0.5862126896735179,0.00090010511161525,-0.28161074951910803,0.6299018916838848,-0.4331070661535504,-0.24665397411035908,0.6396529648201971,-0.8268175554467331,-0.0939580134513264,0.3036693891764032,0.33664636558048777,0.05485177998596288,0.34193463385027556,0.39371223593582727,-0.11593245015245374,0.2506434388423068,0.36515931389788336,0.10636342007769385,0.3797491137550333,0.42925675239402206,-0.2633913927537407,0.6076837828341113,-0.95315119221049,-0.18066854913119348,0.6355089342410223,-0.8992425112909818,-0.24468329434319094,0.6376179728802811,-0.8404528438579908,-0.2995185627367815,0.3949615242470163,-0.930477461587399,-0.4219341885158799,0.38513009064590525,-0.9673942271357582,-0.3344759123753429,0.44785841958112493,-0.8651491967617793
173,-0.07672271908962179,0.3224452038933391,0.2994140745860843,0.002019760870293852,0.3133217497469434,0.42961645875282023,-0.1727586524270667,0.19061692145695355,0.33692029177026356,-0.24599100707523408,0.07567701044381958,0.12435037317217884,0.0,0.0,0.0,-0.12042484005761556,0.5036131200783363,0.43890293766066196,-0.18054042682548946,0.633802745342714,0.2759402052696999,-0.2537937324032141,0.7052204975472182,0.055895166983357905,-0.10107520812366876,0.47786573828045276,0.01990096823806225,-0.17007520912426777,0.39139341024188296,-0.026633518280608177,-0.339835043038392,0.41566565506751496,-0.4586635631025234,-0.4172753829091664,0.41064289241614205,-0.8924073092616428,-0.16611592885716198,0.5860443762409503,-0.0006990571423839264,-0.2824529199809235,0.6293685381774552,-0.4346475636992878,-0.2463278023227353,0.6396671028965135,-0.8278171465510142,-0.09490908628992392,0.3030388688662357,0.33600682749170746,0.05132278113586907,0.34061262488876143,0.39190826263469547,-0.11712686348588641,0.24927127380203334,0.36453609320708674,0.10565296210022582,0.37939545046247225,0.4279771462084434,-0.26199008800316054,0.6079486356822055,-0.9536521827881131,-0.1801472370244057,0.6358225580699621,-0.8996104470399867,-0.24464403780009725,0.6377619053041798,-0.8409611044262278,-0.29840655859796944,0.3947455307390165,-0.9315021081954044,-0.42123075129233706,0.3847716282825567,-0.9684127872055976,-0.33617671048896897,0.4467533632212474,-0.8668287966811588
174,-0.07837756059968755,0.32139791531846623,0.29819968240634104,0.0020316802358003546,0.31275401962197763,0.4289608772337092,-0.17366344108792092,0.1899887377255123,0.3361911613413017,-0.24641199815861323,0.07549173567505188,0.12406047151057129,0.0,0.0,0.0,-0.12138516150630839,0.5032955118489612,0.4379392725978378,-0.18222704133544482,0.6337539096091532,0.27368014584051986,-0.253519815735013,0.7034896297744846,0.05496175937051644,-0.10145623358032684,0.4776978296087846,0.019042089142518103,-0.17294804711576495,0.39169898150700855,-0.029733702712031407,-0.3411106861021447,0.4156308663374915,-0.46122077397750344,-0.41640962359093087,0.4106211492205447,-0.8920992767314957,-0.16767183925823204,0.5858990651910285,-0.0026202524229360885,-0.2831993034811726,0.6288223167944285,-0.4362473528539368,-0.24590201821373825,0.6396650603837736,-0.8288519587871752,-0.09593275631687352,0.3025085424782991,0.3351724278471296,0.04768350312149576,0.33939139936706997,0.3898101322645345,-0.11811742794795245,0.24788406588892106,0.36352245995438437,0.10492615511066697,0.3789580127007133,0.42656891768615274,-0.26101289790741716,0.60823503722058,-0.9545035760605171,-0.1795498077477602,0.63607546710898,-0.9000576009806294,-0.24460742760383672,0.6379046165210297,-0.8416071177947494,-0.2975574517561056,0.39455116614515384,-0.9327331832677517,-0.4200774390586613,0.38440508243765975,-0.969463338364738,-0.3376335736251257,0.4457766490184728,-0.868540433745078
175,-0.0799155019265783,0.32043219357197045,0.2968921870130425,0.0024912738694149172,0.31226886248447905,0.4283065912866365,-0.1745691365456704,0.1893598335992386,0.33544538360890025,-0.2468257091713931,0.07518541787725087,0.12379953937157025,0.0,0.0,0.0,-0.12216293711009665,0.5029895537392471,0.4368716019890748,-0.18396072388920415,0.6337268200130821,0.27119351758886695,-0.2532198904694404,0.7016683650940874,0.05393541638697122,-0.10173887386629968,0.4775286079074371,0.01818524881846308,-0.17612674123920077,0.3920204295736218,-0.03313257787065926,-0.34214616311603013,0.4155729431467196,-0.4636788707233027,-0.4155095216550065,0.4105914111969849,-0.8917727223090625,-0.16925965722798877,0.5857754184560837,-0.004656869691868614,-0.2837577888784271,0.6283073454144218,-0.43772045891642963,-0.24541990135084454,0.6396461032406111,-0.8297964563379226,-0.09697567040579377,0.30204604090879994,0.33429021610902904,0.0440844307090211,0.33825250506162424,0.38764071821821827,-0.11892886379299958,0.2464865276976436,0.3623135305276667,0.10421100128374614,0.3784538696595335,0.42521730095950355,-0.2603756507305241,0.6085294103837757,-0.9555081241016755,-0.17889745445753993,0.6362725087952029,-0.9004799813209072,-0.24456932851872898,0.6380370480210305,-0.8422549369984417,-0.29690696506636727,0.3943929172411695,-0.9339882816278785,-0.41856511232472143,0.38405213251135006,-0.9703977315950033,-0.3388177031108226,0.44493915229394637,-0.87011210508932
176,-0.08133673557183999,0.3195209255216352,0.2956895190320192,0.0033062382155633636,0.3118376719593345,0.4277586415702308,-0.17545007720927364,0.1887365258446753,0.33481730830582107,-0.24712782757661092,0.07476561429746999,0.12366675537628925,0.0,0.0,0.0,-0.12276106255875263,0.5026788083843436,0.4358380537217439,-0.18570293886836103,0.6337199617148457,0.2686464821050458,-0.25290217718982677,0.6998062778527578,0.052963908888331405,-0.1019163074694378,0.4773568264002724,0.017462436085066386,-0.179296271633661,0.39229186281598705,-0.03644740963661711,-0.3429058196268402,0.415479546285644,-0.46581124636879406,-0.4145687351015179,0.4105446614321808,-0.8913005441235297,-0.1708312381293002,0.5856720979701692,-0.006602297798834784,-0.2840362650065034,0.6278677419356177,-0.43888090712262257,-0.2449247313036059,0.6396094974254318,-0.8305251033489526,-0.09798447542408122,0.30161899502561157,0.3335072418039845,0.04067604866629104,0.3371774897168407,0.38562289395377314,-0.11958589127537554,0.2450833718196053,0.3611044213518217,0.1035355027977937,0.3779000905421739,0.4241075302344792,-0.2599941747172429,0.608818178101706,-0.9564685788684587,-0.17821137031114181,0.6364185305732373,-0.9007735962170029,-0.24452560530883738,0.6381501412907006,-0.8427686150281976,-0.29639082134809014,0.39428527080420606,-0.9350849980282147,-0.41678463172864055,0.3837344579062105,-0.9710678178308302,-0.33970030032883286,0.44425174834390957,-0.8713718078303057
177,-0.0826414540370187,0.31863699803524415,0.29478960908910135,0.004384269718671507,0.3114318416714313,0.42742206874312044,-0.17628060148768915,0.18812513122836527,0.33444128516482646,-0.24721404083730364,0.07423988218276265,0.12376129814584172,0.0,0.0,0.0,-0.12318243354204879,0.5023468384194003,0.43497675568321603,-0.18741515065450903,0.6337318198747877,0.26620520097936085,-0.25257489647950243,0.6979529423972279,0.05219500773020612,-0.10198171287759174,0.47718123831115195,0.017005639761497212,-0.18214161843823148,0.3924473896083683,-0.03929546389003037,-0.3433540011813665,0.4153383365447092,-0.46739129394285006,-0.4135809219305901,0.4104718830128503,-0.8905556403040834,-0.1723384373250343,0.5855877656673372,-0.008249925593487936,-0.2839426206992178,0.6275476242561986,-0.4395427227083715,-0.2444597876415741,0.6395545088966406,-0.8309123639659607,-0.09890581823913248,0.3011950356966072,0.3329705544585745,0.03760884176115141,0.33614790107713555,0.38397953292922615,-0.12011323064942807,0.2436793108462104,0.3600902488517369,0.10292766183114012,0.37731374455187544,0.42342483971706346,-0.2597842981123344,0.609087763304284,-0.9571876923177369,-0.17751274846596282,0.6365183798876888,-0.9008344538251007,-0.24447212273822513,0.6382348378165581,-0.8430122048749111,-0.29594474342060956,0.39424271361140595,-0.9358409272211908,-0.41482685790854157,0.3834737380248244,-0.9713254480066538,-0.3402525666619298,0.44372531246460434,-0.8721475390844543
178,-0.08382984982366044,0.31775329798058083,0.2943903878101196,0.005633064823165166,0.31102276524565653,0.4274019134639338,-0.17703504778987542,0.18753196651685147,0.33445166391867837,-0.24698003641650848,0.07361577878018219,0.12418234630134123,0.0,0.0,0.0,-0.12342994574975741,0.5019772064795666,0.4344258357608614,-0.18905882362924192,0.6337608796532526,0.2640358358021166,-0.2522462689217978,0.6961579330742296,0.05177648376820453,-0.1019282685786119,0.47700059686393753,0.016946848666924738,-0.18434776179199816,0.39242111832502957,-0.041294006511024495,-0.34345505332640064,0.4151369747143604,-0.4681924064743438,-0.41253974014234823,0.4103640590257113,-0.8894109089799103,-0.17373311017805904,0.5855210834816402,-0.0093931419254814,-0.28338474479038606,0.6273911102743475,-0.4395199309095325,-0.2440683499343009,0.6394804036126429,-0.8308327023346427,-0.0996863457183441,0.30074179378966026,0.3328272035993782,0.03503329476144809,0.3351452868869249,0.38293350860260356,-0.12053560216950487,0.2422790573688631,0.35946612945230044,0.10241548056211587,0.3767119008918791,0.42335446361323975,-0.2596618491605597,0.6093245889214225,-0.9574682164063805,-0.1768227820793999,0.6365769041831635,-0.9005585623013836,-0.2444047455709556,0.6382820790851216,-0.8428497595294758,-0.2955044541032613,0.3942797324399117,-0.9360736639592372,-0.4127826515025475,0.38329165226977446,-0.9710224730569107,-0.34044570349288666,0.4433707199522722,-0.8722672959681872
179,-0.0849026993360084,0.3168434608262301,0.2946858941005825,0.006960047297551371,0.3105824542004677,0.42780079589714315,-0.1776883588891012,0.18696343936570747,0.33497997672018304,-0.24632375834252995,0.07290116216102911,0.12502706007328754,0.0,0.0,0.0,-0.12350733913787953,0.5015541204748254,0.43432078102577937,-0.19059564065314344,0.6338055578336302,0.26230297367083705,-0.2519256805346794,0.6944703836693806,0.0518520816212304,-0.1017501578528953,0.47681390214173786,0.017415200274323195,-0.1856045404460024,0.39214854195970733,-0.04206628066861218,-0.34317437580676696,0.4148636740990872,-0.46799233072981633,-0.41143927189570395,0.41021265010842867,-0.8877419490053579,-0.17496790182379443,0.5854706764928816,-0.009828897782787307,-0.2822730154872945,0.6274415600970725,-0.43863045231360287,-0.24379328200483957,0.6393868106956688,-0.8301634966113713,-0.10027404559830291,0.3002277456274067,0.3332213063607084,0.03309767341752226,0.33415197986918865,0.382703808063308,-0.1208780848118835,0.24088774812202654,0.35942367099917305,0.10202595885163496,0.3761118422931661,0.4240775765630582,-0.25954420373215303,0.6095156782629548,-0.9571166492765137,-0.1761628009235449,0.6365993000523281,-0.8998442552766287,-0.24431963969179085,0.6382832905017615,-0.842148277508275,-0.29500751094079847,0.39441090796785006,-0.9356042742660771,-0.4107437938741833,0.38320996817122355,-0.9700142100908619,-0.3402521629177571,0.4431987588227859,-0.8715628025167359
180,-0.08588663528792605,0.315915999896589,0.2956913073813564,0.008260000164055026,0.3101116260308244,0.42860967522945626,-0.17824061954996082,0.18643017181517554,0.33602814361214056,-0.2452429868314902,0.07211777167226657,0.12629982811435145,0.0,0.0,0.0,-0.12345679216084679,0.501091768188079,0.434674956036695,-0.1919973174779927,0.6338610891998014,0.2610958636237203,-0.25163621698014477,0.6929209557769359,0.05243437689958249,-0.1014856090901151,0.47663157217798147,0.01840864785221631,-0.18582503860152644,0.39162947606682613,-0.04151938142539124,-0.34252651526740036,0.41453230909181427,-0.4667684102679687,-0.41029353883848296,0.4100311854914733,-0.885546392822251,-0.17603204480843274,0.5854334616268361,-0.00951960957593223,-0.2806324744113953,0.6277072624800485,-0.43687221146538685,-0.24365903977617076,0.6392901260944671,-0.8289164810866081,-0.10067679220431194,0.29966055191509244,0.33416163572440544,0.03185025537160928,0.3331866532648131,0.3833304288956321,-0.12117620784662961,0.23953026626423196,0.35999604506875676,0.10174125543438059,0.3755407655672021,0.4255873503360567,-0.2594178264734979,0.6096755934990067,-0.9561131037493275,-0.17556022962234905,0.6366067686612812,-0.8986977297170174,-0.24422629149681532,0.6382522227212349,-0.8409097547265522,-0.2944750052451591,0.39465518966136975,-0.9344138202573674,-0.40884497470605957,0.38325451747626205,-0.9683165389273736,-0.33970348295289166,0.4432161759888903,-0.8700340167592537
181,-0.08684382856188763,0.3150283933560464,0.2971721217379935,0.009409996814972768,0.3096512508920138,0.42966339114226976,-0.17872556118100347,0.185948690783875,0.3374170789655177,-0.24387267040033084,0.07130675706088176,0.12787552638156532,0.0,0.0,0.0,-0.12337393349835088,0.5006463774268587,0.4353308062867434,-0.19324957089435185,0.6339182435039965,0.2603968250850422,-0.25140987485800287,0.69151550626188,0.053378919276634976,-0.10123312959128337,0.47648000646932853,0.019741932643046703,-0.18523395821624244,0.39095392964005654,-0.03996203965230594,-0.3415950334203278,0.4141927327393598,-0.46477633567099047,-0.40914465891092777,0.40986407204870645,-0.8829910300351889,-0.17696601601990122,0.5854039628900316,-0.008659702180082697,-0.27864837922244046,0.6281474051913137,-0.43449498378559503,-0.2436647796967416,0.6392301962508772,-0.82729119952825,-0.10098506787794695,0.29910276510665174,0.33546769265970483,0.0312008810847319,0.33231886449416315,0.38460328379918185,-0.12147734214828587,0.23825920833822078,0.36099686467258807,0.10148163129919356,0.3750397659978698,0.4276136761100259,-0.25936446503904576,0.6098573094174113,-0.9546808962345826,-0.17505089620278572,0.6366428290859057,-0.8972763326472767,-0.24415248781846588,0.6382338413734187,-0.8393244240862859,-0.2940441857215541,0.3950376567585686,-0.9327069832325211,-0.4072811288497448,0.38345681362517126,-0.9661702159937783,-0.3389146269652303,0.44342405972025245,-0.8679139970305245
182,-0.08783903192727335,0.3142417874084085,0.2988752783344841,0.01028578792038249,0.3092453092273541,0.43078515683267526,-0.17917926588275032,0.1855359642808872,0.33895424009634745,-0.24235771756270783,0.07051071383589015,0.12961940684193088,0.0,0.0,0.0,-0.12335834111780616,0.5002773200679936,0.43611803009909256,-0.19433915753579392,0.6339674562477691,0.26018004078235707,-0.25127880257323953,0.6902581503235284,0.054532008266845775,-0.10109557874339534,0.4763867965451601,0.02121617363328991,-0.18407915288356355,0.3902186565357751,-0.03773341355246422,-0.34046866395005476,0.4138974882788702,-0.4622924494159308,-0.4080368659539868,0.4097580185574867,-0.8802550918311264,-0.17781411820403445,0.585376525584378,-0.007460949706940978,-0.27651790827882805,0.6287175123048816,-0.43176731947171765,-0.24380782031126083,0.6392486148466024,-0.8255011777551905,-0.10129538801257967,0.29862103690968217,0.3369448784671128,0.03104922608547189,0.3316219684038445,0.3862936794930392,-0.12182949693889103,0.23712924602711347,0.36222360039585677,0.10116282228134914,0.3746509778935654,0.4298667926614007,-0.25947282384986226,0.6101166517199286,-0.9530615046779156,-0.1746712420001787,0.636752656144567,-0.8957487040575134,-0.24412734419913165,0.6382754368045997,-0.8375964822110318,-0.2938608836677628,0.3955838473077048,-0.9307050891750807,-0.40625170491401247,0.3838487931066229,-0.9638327859944884,-0.3380068592370055,0.44382307595972054,-0.8654529359009893
