,NoseX,NoseY,NoseZ,NeckX,NeckY,NeckZ,RSholderX,RSholderY,RSholderZ,RElbowX,RElbowY,RElbowZ,RWristX,RWristY,RWristZ,LSholderX,LSholderY,LSholderZ,LElbowX,LElbowY,LElbowZ,LWristX,LWristY,LWristZ,MidHipX,MidHipY,MidHipZ,RHipX,RHipY,RHipZ,RKneeX,RKneeY,RKneeZ,RAnkleX,RAnkleY,RAnkleZ,LHipX,LHipY,LHipZ,LKneeX,LKneeY,LKneeZ,LAnkleX,LAnkleY,LAnkleZ,REyeX,REyeY,REyeZ,LEyeX,LEyeY,LEyeZ,REarX,REarY,REarZ,LEarX,LEarY,LEarZ,LBigToeX,LBigToeY,LBigToeZ,LSmallToeX,LSmallToeY,LSmallToeZ,LHeelX,LHeelY,LHeelZ,RBigToeX,RBigToeY,RBigToeZ,RSmallToeX,RSmallToeY,RSmallToeZ,RHeelX,RHeelY,RHeelZ
52,-0.029281547993721513,0.2733003541922144,0.37924273070000014,0.1103514308250062,0.30677267157019716,0.45539571670000023,-0.11397045530346717,0.1680662473644807,0.3716780958000001,-0.19355961248219433,0.050881341980099526,0.15065319690000023,0.0,0.0,0.0,-0.02283720638755915,0.4732874100548464,0.43782671750000013,-0.0895413761182643,0.6171308455248371,0.2442006161000001,-0.08625497608388677,0.6486798340843382,0.03404400350000014,-0.001821766717946427,0.43197692827586653,0.010112384500000071,-0.06934292444165391,0.3459770879151828,-0.033789589999999925,-0.18548707463943503,0.36456004292227584,-0.4184791861999998,-0.3210270846492038,0.38732953393604175,-0.8171075760999998,-0.017960606499471954,0.5212581072005879,0.01312743960000018,-0.026222583410790423,0.5610095146935736,-0.3939726083999999,0.030067055875668713,0.5521441917794293,-0.7876254681999999,-0.038331192008253856,0.2639109209034273,0.4045889978000001,0.0023277263686231064,0.2922452783626783,0.4047550419000001,-0.5510516637899454,0.2593929371490655,0.3350342424000001,0.17397195391560827,0.35298577031203915,0.5082283304000004,-0.03812410065529814,0.49077226825300047,-0.9493134479999998,0.10961342680088382,0.5401947436553123,-0.8612760587999999,0.0358335599009274,0.5494939426941987,-0.8058594023999999,-0.280633229138342,0.36967835835396623,-0.9190811370999998,-0.43136532411436423,0.3558392985961467,-0.9520373983999999,-0.25883399674499086,0.4337026629632815,-0.7945666702999998
53,0.007880839285191232,0.2747359200459269,0.39125232879999994,0.15745179704425416,0.3086820495961502,0.4706326216000002,-0.0833343215873561,0.1683385556001291,0.3819540695,-0.17737583309487592,0.05133481076095586,0.15793700859999993,0.0,0.0,0.0,0.015340793694267107,0.47364965541412596,0.4500658596999999,-0.05467045540863125,0.6153042701979357,0.25674985420000007,-0.05151588129147033,0.6480289927796801,0.047446487399999904,0.03481531065038024,0.4325391106231109,0.020818613699999933,-0.033496686116140095,0.3441165185711972,-0.02073279430000008,-0.15723075164607836,0.36009567886299915,-0.4012361515,-0.2774666060630512,0.38309878339086934,-0.7873131228,0.0121146865338011,0.5240696793745444,0.023337677399999923,-0.004232480481912382,0.5578581206477399,-0.3877771176,0.05599706756249312,0.5481258081694856,-0.7791443224,-0.0018062491182120333,0.2626481346825094,0.4150543393,0.07367824207904972,0.2984394228915292,0.4264956995999999,-0.3950408987469546,0.2588395242694105,0.3794386275,0.21351459449540966,0.34970314064172964,0.5204603733999998,-0.004006940288771577,0.4877485824294644,-0.9344216113,0.13611653545238445,0.5355420225422728,-0.8502697898,0.061332061583721065,0.5460033412522802,-0.7955340656000001,-0.2584110768155595,0.36785664495187087,-0.9038167764,-0.41416107028216886,0.35581684618807713,-0.9422892778,-0.2284891888306978,0.428095558837725,-0.7686690775
54,0.027605761208009505,0.28179488706873507,0.3933942709,0.18700165486761944,0.31562471933234215,0.47600341540000013,-0.0687078255259761,0.17267848421013413,0.38500116270000007,-0.1707084699392165,0.05506341522374397,0.16064442560000014,0.0,0.0,0.0,0.03512853102372804,0.47976055968624876,0.45512140210000007,-0.03285774548931997,0.6162755507997812,0.26363343820000007,-0.0381713469848326,0.657676192723871,0.051652420400000065,0.05752009552468129,0.4353217032984326,0.027060428200000097,-0.014914687541679239,0.3460447388008377,-0.014553369699999985,-0.14249283118304334,0.3631268547151149,-0.3950701751999999,-0.2496377413518689,0.38317999382687107,-0.7637523197999999,0.02894800523006147,0.5287035671934415,0.025162039400000058,0.003062938028066786,0.5587664797769255,-0.3835246433999999,0.06188284727884119,0.5491743518544377,-0.7754053969999999,0.0189700331787106,0.26746498864378027,0.41664015770000007,0.12281669984025922,0.3084334635202182,0.4398662084,-0.28285428166079774,0.261224641687136,0.40689563519999994,0.23603189785556433,0.3531291933461525,0.5230671451000002,0.0034298995774448837,0.4900657918575092,-0.9329114707999999,0.1499065022713103,0.5416522832058034,-0.844420738,0.06987496098833923,0.5469154083080052,-0.7924571367,-0.24711358071943224,0.37289911830224215,-0.8942008068999999,-0.4168931902411348,0.3599302729397187,-0.9429564855999999,-0.20455940028927522,0.4189746325199521,-0.7386258469
55,0.029656800935794814,0.29575829721088054,0.38900764360000006,0.19144477234802038,0.3242976931506799,0.47893895510000006,-0.07351464323785906,0.18025844234744123,0.3858442610999999,-0.1925605988695478,0.06175915761509154,0.15431780770000003,0.0,0.0,0.0,0.03623138369145573,0.4931976005304285,0.45570862099999987,-0.030969119491759844,0.626086522826324,0.26515214759999983,-0.04489066410413278,0.6682182208847258,0.050387511199999846,0.050134218611952,0.4419287380127094,0.02419114709999992,-0.027843841444939788,0.3519357708356459,-0.018578232300000108,-0.14826983341055044,0.3685944821695036,-0.39865862500000004,-0.24085954332697623,0.3869228933724799,-0.7419025061000001,0.019640630269017523,0.5398048139341783,0.019788041699999814,-0.016438109079501828,0.5644549610035521,-0.3927377699000001,0.0530481917272182,0.5528380676027902,-0.7747632305000001,0.017773130217916155,0.27446256500939936,0.41383165190000004,0.13589390648857236,0.31981386944207435,0.4438416305999999,-0.2070864554633205,0.26491731183183254,0.4173829525999999,0.23572987762936648,0.35643305000847986,0.5213615612999998,-0.012795405291995077,0.4959080014217677,-0.9357137696000001,0.13694921916531944,0.5439214760528972,-0.8442166821000001,0.060831988031312734,0.5508535084282264,-0.7901219084000001,-0.2627526501559374,0.3775646582712749,-0.8920408969000001,-0.42958837339994527,0.3659257261199104,-0.9404326382000001,-0.2165293250944047,0.4244953366114183,-0.7335527328000001
56,0.03519298423109718,0.31045475964978114,0.38298124750000007,0.1878581680790805,0.3304876062111308,0.4775519600000002,-0.0831198180582774,0.18689347806598877,0.3826008955,-0.2152402265109199,0.0664869469517887,0.1465395623000001,0.0,0.0,0.0,0.029261135447294584,0.5000270954928392,0.4495460995,-0.030715796295368802,0.6290476342252085,0.26852140609999986,-0.056756416453333625,0.6757948824195084,0.04616929089999999,0.04026884970926059,0.4464599532905823,0.019910943399999992,-0.03695173239062277,0.35864799645174816,-0.02187462810000007,-0.16188729212568576,0.37290709941648126,-0.4056805351,-0.2465103248020104,0.38937258802410435,-0.7352236595,0.007039567194713214,0.5475811952337224,0.013241986000000039,-0.034633252645245305,0.5679473930742164,-0.4010119381,0.03710072480987714,0.5558531648366514,-0.7790661294,0.012083681739923469,0.2853800380211077,0.40881437880000004,0.1434841756569626,0.3276518075689014,0.4450628242999999,-0.15998794151028595,0.26799202495557284,0.4213064003,0.22958341755341172,0.36679863367280385,0.5110235817,-0.022852344483084375,0.4987436326918219,-0.9347459111,0.11901413101820923,0.5457329977128234,-0.8479337297,0.04413874054160161,0.554174862942829,-0.7932231531,-0.2783396683309085,0.3806383707682093,-0.8959006442999999,-0.4441021813184305,0.3698732529634743,-0.94057736,-0.2451585484855734,0.42281547476932607,-0.7479974242
57,0.057012600391629364,0.3155310382904367,0.3810683239,0.2147475297085849,0.3308168016823005,0.48270116939999996,-0.06196349549424118,0.1886145836788609,0.3852244453999999,-0.2023706848205833,0.066037610856515,0.14725969289999996,0.0,0.0,0.0,0.05501687310185299,0.5033397463007829,0.4486078859999999,-0.009480645891630002,0.6343311757629251,0.2673052203999998,-0.038199609689323455,0.6772715955946357,0.048880546499999955,0.055430485526145046,0.44632812723194426,0.016975836199999872,-0.013664536116859805,0.3592786061586043,-0.017247395900000018,-0.1377123679065808,0.3748440939220377,-0.3942376717,-0.22810290742700134,0.3871443960566108,-0.7306314432000001,0.023285183070046456,0.5495383180994908,0.009796134699999959,-0.02066869239392033,0.5664230335592485,-0.3975079142,0.050832809918304744,0.5543341245324451,-0.7774905277,0.03668597373153504,0.2862757399389103,0.4111678394999999,0.17830019546473352,0.3292254882768318,0.4519813725999998,-0.10863229167609267,0.26718713357969753,0.4293782531,0.2533951078779568,0.3756073905193271,0.5090557069,-0.012037694767566331,0.4984013062477256,-0.9344564571,0.1306034227178996,0.5434605888026673,-0.8463332424000001,0.056123029655305245,0.5495445109406804,-0.7951748091,-0.24610602667108283,0.38028989341435543,-0.8912885467,-0.4227045640807474,0.36814777389516085,-0.9405508928,-0.24572958564819603,0.41493841518201235,-0.7563893935000001
58,0.07204353070199232,0.32489692449914614,0.3764420707999999,0.23749315565635365,0.33350029150376126,0.491097668,-0.04695385779540551,0.19129702804294568,0.3926730063,-0.2101976983597732,0.07317122007114535,0.14761977820000005,0.0,0.0,0.0,0.07139035834911944,0.5122172011873933,0.4502897288000002,0.0025346741789020744,0.6451511711349982,0.2587987925999998,-0.017063020707783094,0.6770106471708484,0.047179899800000036,0.07313498035363464,0.4485770494489418,0.02426887160000002,0.002496981851930813,0.35986156726287805,-0.007504335400000062,-0.11795811307315873,0.37587906002542026,-0.38528120999999993,-0.22101266804110964,0.38582554227835253,-0.7271543826,0.03622433348329379,0.5507571200158773,0.011336657899999936,-0.01631575987807743,0.5663514317851641,-0.39492201139999994,0.056196859593567794,0.5540377593927296,-0.7718879377,0.05740006634060568,0.2979842147694122,0.4077715903,0.20139922829057055,0.33325598158537795,0.4570047839999999,-0.056488156474718165,0.2680939326899026,0.43717419670000013,0.27656132949516743,0.3839901522997381,0.5156779960000001,-0.0003004349635050696,0.4974250092889529,-0.9242228659,0.13694141588843556,0.5421558526941381,-0.8392359438,0.056652360457892015,0.5476216952695897,-0.7945287159000001,-0.23587214652379151,0.3782579153762025,-0.8803095968,-0.42184490424411003,0.36509852354518973,-0.9331220906,-0.2371009967810921,0.4080659009744051,-0.7479616884
59,0.0877075997573249,0.32541052663062425,0.3722779759999999,0.2559742734276631,0.3326483365854545,0.4985583119000001,-0.029806852883849877,0.19076972868743056,0.4002874003999999,-0.21394493607619514,0.0752785665704952,0.14897956019999992,0.0,0.0,0.0,0.08629984985803874,0.5156679578692986,0.45908322970000004,0.02430143665312512,0.6418613009033813,0.2740804589000001,-0.0086359902952039,0.6788484548182583,0.056424015300000074,0.08604373316559777,0.44747544404686546,0.02984921880000002,0.014411917154718235,0.35752143972623746,-0.0003702990000000739,-0.09603831077117642,0.37333046256044344,-0.3676539955,-0.21542639938254626,0.38123636178067055,-0.728081329,0.05087329588274703,0.5482252118265714,0.018219479499999913,-0.01053237919385075,0.5633600599637109,-0.39190262470000004,0.06364105153183086,0.5507156074030994,-0.7661299148,0.08138323119095947,0.29399267788263006,0.4002992379999999,0.18648270220054952,0.33426973519243175,0.4385659381,-0.014100273275939101,0.26249803776246305,0.4421765798999999,0.2961983716215345,0.38441187043048436,0.5194883881000001,0.006851823343950958,0.4945010412193348,-0.9182724739,0.14417358072698894,0.5382644855439283,-0.8329239429,0.062182957043937614,0.5428206971172267,-0.7914485412000001,-0.21324104846934056,0.3757170797516521,-0.8720428543000001,-0.39535142681123325,0.3609806449906751,-0.9216360752,-0.21490747860599213,0.3985244659613246,-0.7308461874000001
60,0.10141899633554874,0.32865772544287014,0.3727382564,0.26077703913484707,0.3333136392137372,0.500845136,-0.017557587524711593,0.1929035744376695,0.40545182739999996,-0.2131650182976178,0.07647393914008299,0.14763044860000007,0.0,0.0,0.0,0.10408232816902352,0.5169728063370955,0.46141897750000005,0.037212855752628005,0.6490800664926953,0.2770226537999999,0.00446628406631977,0.67869108869908,0.05945623,0.09837518391956768,0.44944254037093956,0.03467426159999998,0.02588572177074222,0.35860723917043413,0.00582314049999999,-0.0837281333954294,0.3715863627542861,-0.3565700864,-0.21505160782764798,0.38076614574138706,-0.7345496064000001,0.06976773361898381,0.547920130676539,0.026478235099999914,-0.008432748360854392,0.5645633206629963,-0.3871760854000001,0.0692599498449441,0.5512606054292155,-0.7580622843,0.09779476380351204,0.29126410173071926,0.39732428340000003,0.1728062539507219,0.33825637494049016,0.4238432368999999,0.019054197199737444,0.26131005834782584,0.44617710479999995,0.3130985473346667,0.3848085260098996,0.5227763013999999,0.015460423645853871,0.4947732919672019,-0.9119381806000001,0.14849086014110713,0.5386191142318036,-0.8294792534000001,0.06778951040402226,0.5420362615627136,-0.7845299328,-0.1988951411468597,0.373705907340586,-0.8672196851,-0.38340453876721725,0.35793765656622617,-0.9174196995,-0.21551178931459958,0.39629463598097253,-0.7407463167
61,0.09292851659509749,0.3222969391802174,0.361920904,0.2505303503846107,0.3385017619946333,0.48900685229999996,-0.029232055610207586,0.19655364755062843,0.39364917200000016,-0.24236830562198597,0.08381729694424211,0.1307750018,0.0,0.0,0.0,0.09691665625806034,0.5237877094439697,0.44465167120000015,0.02457246530834245,0.6578255140892,0.25673182549999995,-0.004866586973222731,0.6842030041603626,0.04641512129999992,0.08580036794187418,0.4536922008606291,0.022323607799999978,0.00796117997985224,0.3658379478639929,-0.01477070250000001,-0.09398790800517964,0.3727688472421268,-0.3782567846,-0.238782109990055,0.3831420973581723,-0.7602400895999999,0.05518161908237462,0.5583391421978785,0.009549198700000039,-0.015364126096725661,0.5730587864962042,-0.40106803159999993,0.05483940825023703,0.5542130642452613,-0.7706563584999999,0.08233606302333052,0.29059590427798493,0.3954175005,0.142715349767487,0.34399226265633714,0.3974291375000001,0.020475419392393612,0.265113602906523,0.4342352010999999,0.3039777388915943,0.3851464120355421,0.5093269076,0.00034824195800653435,0.49802930889598396,-0.9234206743,0.13219079117463617,0.5415827246167635,-0.8416281770999999,0.05151425126891862,0.5443519173357391,-0.7990364652999999,-0.20057124818123306,0.37391418585511665,-0.8781876929,-0.37827851976069937,0.3566877013635383,-0.9279823948,-0.23304260153393497,0.3972377566209428,-0.7656475707999999
