,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
14,412.566,315.258,424.20599999999996,386.009,362.583,388.81199999999995,342.031,500.70300000000003,321.285,597.7819999999999,483.0,385.86199999999997,527.09,500.745,527.247,612.549,380.07099999999997,603.7280000000001,353.67900000000003,780.375,315.365,956.951,456.69699999999995,606.68,486.037,786.068,530.056,918.664,403.63599999999997,294.847,432.954,294.745,386.048,294.834,453.652,294.673
15,409.61699999999996,315.236,415.42199999999997,385.92400000000004,359.536,383.074,335.92400000000004,491.905,312.467,597.74,480.06800000000004,385.976,509.592,503.587,521.2909999999999,609.6030000000001,365.342,603.789,344.856,783.196,315.285,962.78,450.68800000000005,606.721,482.999,783.201,527.243,921.559,392.00199999999995,294.92,424.273,294.764,374.26800000000003,300.67900000000003,441.89,294.828
16,406.54,312.475,406.639,385.977,342.027,385.925,318.346,491.91,294.759,594.8330000000001,462.458,386.019,503.63,500.788,509.583,600.888,362.29900000000004,609.6080000000001,341.733,786.2610000000001,315.305,965.673,436.16900000000004,609.6080000000001,480.083,783.305,524.288,918.612,388.85,294.849,412.60900000000004,294.69,365.349,297.83099999999996,435.95599999999996,294.738
17,397.773,312.332,389.056,385.91,333.032,385.941,297.74,494.861,282.98,597.7180000000001,456.52,385.853,483.26800000000003,494.897,506.526,600.744,344.836,606.688,338.92800000000005,771.549,315.276,962.773,433.00199999999995,606.7090000000001,465.476,774.422,512.49,921.533,385.902,294.661,409.642,291.909,362.301,297.74,430.064,294.722
18,391.89300000000003,309.46,385.865,382.965,321.226,383.01,291.788,489.045,271.151,594.975,439.05699999999996,377.119,480.277,486.05400000000003,500.793,597.7280000000001,338.995,603.809,335.909,789.068,315.30400000000003,965.7180000000001,418.37300000000005,600.9019999999999,459.54699999999997,768.546,503.657,912.808,380.095,291.964,406.579,291.768,347.699,294.925,415.42199999999997,288.9
19,386.11400000000003,297.775,368.371,382.95599999999996,309.503,385.999,274.144,491.97,268.14799999999997,583.124,435.983,368.434,477.119,483.046,489.059,580.322,335.961,603.8340000000001,333.032,789.21,315.381,962.75,412.57599999999996,600.8480000000001,453.74300000000005,768.59,483.213,909.789,368.337,288.897,392.01099999999997,285.948,341.765,294.71,0.0,0.0
20,385.967,294.883,365.311,371.241,300.70799999999997,377.10900000000004,271.118,483.05,247.842,574.339,430.17800000000005,365.526,462.539,477.25,483.282,574.4209999999999,327.13599999999997,600.74,335.869,786.2310000000001,315.428,959.855,409.60400000000004,597.823,439.061,765.7,474.26099999999997,915.6489999999999,365.449,283.057,389.093,280.107,338.80400000000003,291.814,0.0,0.0
21,383.05400000000003,294.79,359.561,368.311,294.753,371.25,259.42900000000003,480.084,244.77900000000002,568.476,418.38199999999995,365.392,456.55699999999996,465.525,480.16900000000004,556.766,321.252,597.905,332.973,786.179,315.379,962.794,406.61800000000005,597.77,435.941,762.6460000000001,456.545,921.505,362.589,282.94599999999997,388.88199999999995,277.17,330.119,288.921,0.0,0.0
22,380.145,291.96,350.647,365.528,288.897,368.455,247.80599999999998,480.035,241.825,562.535,412.583,365.315,447.85,459.64599999999996,477.147,550.688,318.288,603.802,324.231,789.1560000000001,315.342,962.7539999999999,392.00300000000004,600.7719999999999,427.214,765.534,433.13800000000003,927.493,362.476,277.07599999999996,386.06,274.191,321.323,285.945,0.0,0.0
23,377.13599999999997,291.809,341.95,365.452,282.96299999999997,368.416,244.795,477.211,230.08599999999998,562.533,409.509,362.491,436.092,453.74,462.616,530.331,315.47900000000004,600.76,321.278,786.2180000000001,315.308,962.821,389.05,594.872,412.62699999999995,765.57,412.38,927.4780000000001,362.34,274.188,385.86300000000006,271.323,321.205,283.038,0.0,0.0
24,374.17400000000004,291.756,338.971,365.38300000000004,274.125,368.423,241.75400000000002,477.16,227.041,556.622,403.67400000000004,362.41900000000004,433.12199999999996,450.69800000000004,459.647,527.169,315.347,597.91,318.454,786.268,315.26099999999997,962.795,388.852,591.947,409.54,762.674,389.045,927.454,359.51599999999996,271.399,383.088,271.285,318.341,277.116,0.0,0.0
25,374.24300000000005,291.682,335.916,362.514,271.379,365.45599999999996,227.176,471.338,224.298,553.6669999999999,389.01800000000003,359.51,427.184,439.01300000000003,456.639,515.427,315.388,600.74,318.368,786.309,312.493,962.831,386.017,591.995,403.676,762.7,368.458,924.557,359.56199999999995,271.313,382.98699999999997,271.225,318.18,274.237,0.0,0.0
26,371.325,288.875,327.16900000000004,362.319,271.33299999999997,365.291,227.169,462.60900000000004,224.18599999999998,550.694,385.904,353.63699999999994,412.598,433.189,450.666,500.789,315.29200000000003,597.946,318.291,789.054,312.439,962.784,383.095,591.994,389.077,762.615,356.515,924.4689999999999,362.292,271.225,377.121,271.103,315.513,274.178,0.0,0.0
27,368.353,288.858,321.34,359.57099999999997,271.21,362.52,224.268,462.525,224.192,547.84,380.15,350.68699999999995,409.65,430.148,438.999,483.069,312.462,600.741,318.39,786.202,312.384,962.825,377.11800000000005,594.899,385.834,762.7389999999999,338.772,921.518,359.50199999999995,271.20599999999996,368.411,271.14,315.355,274.12,0.0,0.0
28,365.476,282.996,318.41700000000003,359.395,268.347,362.414,224.243,459.664,224.168,536.071,371.31300000000005,344.876,406.546,418.335,433.06199999999995,462.57199999999995,309.505,594.891,318.439,786.1619999999999,309.467,965.705,368.352,583.212,365.472,765.581,324.156,924.571,359.39,268.21,365.548,265.381,315.248,271.11400000000003,0.0,0.0
29,365.392,280.035,315.504,356.589,268.199,362.50699999999995,224.054,465.423,227.16400000000002,568.395,365.469,341.97900000000004,403.675,412.565,432.949,456.655,309.51599999999996,597.794,324.168,783.198,297.741,959.8639999999999,368.30400000000003,589.015,362.301,768.65,312.41,924.4830000000001,356.624,265.327,365.486,265.348,315.22900000000004,268.379,0.0,0.0
30,365.28,280.106,315.344,356.55699999999996,265.295,362.535,221.245,477.184,224.25599999999997,577.34,365.28,341.93199999999996,394.879,409.54699999999997,424.24,441.966,303.645,586.12,330.087,771.523,291.906,956.932,365.35900000000004,577.318,359.434,765.6460000000001,294.717,918.592,353.599,265.402,365.379,265.293,312.445,268.425,0.0,0.0
31,362.50699999999995,283.004,312.464,356.565,262.428,365.289,221.27,465.421,218.17700000000002,556.7180000000001,362.379,341.91,389.00699999999995,397.82599999999996,412.625,432.94199999999995,306.536,592.003,327.119,783.248,282.985,971.5060000000001,362.57199999999995,580.242,344.895,768.6410000000001,291.848,939.193,347.824,268.165,362.531,265.365,309.527,271.115,0.0,0.0
32,362.31,288.791,309.506,362.315,259.436,365.461,221.21599999999998,480.05400000000003,218.21900000000002,515.518,359.435,347.719,388.92699999999996,394.789,409.64599999999996,415.399,303.613,594.884,327.173,789.074,271.272,974.556,353.621,586.107,338.836,783.301,288.87,948.035,347.70099999999996,268.388,362.291,268.247,309.448,271.288,0.0,0.0
33,359.459,288.779,309.491,362.527,259.428,368.37800000000004,221.19,494.92800000000005,203.611,465.495,359.473,356.57599999999996,409.534,436.065,412.434,409.55699999999996,303.624,597.819,332.94199999999995,792.1569999999999,268.322,974.596,350.726,589.069,338.782,786.291,285.903,948.0360000000001,342.027,271.157,359.45599999999996,268.28,303.615,274.192,0.0,0.0
