time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
80,0,0,347.716,436.121,394.9,474.226,374.27,586.096,338.789,680.248,297.792,409.382,224.028,435.954,150.639,483.126,265.394,621.476,291.843,627.273,330.089,803.792,265.356,983.451,238.835,618.434,312.318,786.306,285.955,950.88,0,0,0,0,415.464,409.556,380.063,383.093,333.006,956.872,321.324,951.04,274.22,954.091,324.223,1009.82,315.308,1021.5,244.856,998.203
81,421.294,430.097,344.923,436.108,394.836,471.372,371.354,589.022,333.061,686.168,297.789,409.378,221.3,435.976,150.674,483.144,268.161,621.441,291.866,624.475,332.953,800.96,265.359,986.282,238.869,618.403,309.494,786.328,285.945,950.887,0,0,0,0,415.437,409.544,380.099,383.044,332.99,956.873,321.313,951.044,274.202,954.118,324.208,1009.81,315.3,1021.49,247.575,998.205
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.52,636.133,1036.34,712.611,1062.86,798.001,0,0,0,0,0,0,0,0,1051.13,824.44,1065.81,827.364,1068.65,809.807,0,0,0,0,0,0
82,421.338,430.074,347.697,436.104,394.807,471.331,374.206,583.2,335.906,686.11,297.822,409.397,224.037,435.915,150.645,483.123,268.164,621.404,291.832,624.434,330.122,800.921,265.372,983.435,241.698,615.535,312.345,786.287,285.978,950.892,432.93,412.54,0,0,415.407,409.553,380.138,383.036,333.028,956.879,321.36,951.047,274.21,954.097,324.202,1009.83,315.295,1021.5,247.566,998.163
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.09,653.775,1018.66,718.577,1003.97,800.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.181,812.641,980.451,812.658,1062.79,809.735
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.55,650.835,1036.37,715.595,1062.8,803.837,0,0,0,0,0,0,0,0,1051.09,821.563,1065.8,827.348,1068.6,812.619,0,0,0,0,0,0
83,421.29,430.181,344.89,436.129,394.788,474.221,371.259,591.929,332.971,692.071,297.8,409.378,221.3,435.932,150.621,483.093,268.174,621.493,291.847,627.335,333.015,800.915,265.374,983.441,241.716,618.432,309.498,789.029,285.989,950.939,432.906,412.602,0,0,415.367,409.585,380.06,383.067,333.046,956.863,324.155,951.041,277.098,956.892,324.26,1009.82,315.334,1021.5,247.564,998.173
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.07,653.806,1018.71,718.531,1004.02,800.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.202,812.648,980.461,812.668,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.53,650.828,1036.34,715.533,1059.89,803.806,0,0,0,0,0,0,0,0,1051.05,821.546,1065.76,827.339,1065.76,812.604,0,0,0,0,0,0
84,421.284,430.158,344.903,436.079,391.966,471.317,371.358,583.183,338.802,689.134,300.652,406.622,221.3,435.92,150.575,483.042,265.402,621.383,291.814,624.442,333.031,800.87,265.352,983.424,238.902,615.492,312.335,786.318,285.988,950.962,432.894,412.584,0,0,412.629,409.586,377.215,383.045,333.082,956.892,324.194,951.069,274.221,956.865,324.261,1009.81,315.32,1021.49,244.826,998.164
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.082,647.875,1015.75,718.497,1003.94,800.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.138,809.869,980.481,812.666,0,0
85,421.328,430.146,344.826,436.098,391.896,468.456,374.194,580.327,341.847,683.18,297.776,409.398,221.279,433.217,150.561,483.042,268.165,621.396,291.824,624.46,333.01,800.904,265.357,983.408,241.722,615.52,312.389,786.303,285.953,950.975,432.923,412.585,0,0,412.637,409.583,380.074,382.984,333.082,956.897,324.198,951.073,271.295,956.876,324.255,1009.82,315.314,1021.49,244.821,998.128
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.045,639.08,1015.75,712.644,1004.01,798.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.036,809.849,980.516,812.648,1003.96,803.902
86,418.445,424.269,342.032,435.909,389.012,462.546,374.246,580.224,356.506,668.531,297.755,406.617,221.317,433.149,150.562,483.062,268.225,621.396,291.934,627.275,332.959,800.945,265.363,983.402,241.735,615.503,312.373,786.282,285.952,950.984,0,0,0,0,412.652,409.42,380.055,374.191,333.053,956.893,324.165,951.066,271.317,956.893,324.256,1006.98,315.315,1021.48,244.834,998.135
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.084,644.94,1018.67,715.558,1004.05,797.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.161,809.812,983.39,809.855,1003.96,803.832
87,415.563,418.331,342.005,433.058,389.05,462.465,374.185,580.235,362.397,668.492,297.679,400.748,221.212,435.912,150.538,483.226,268.238,621.454,291.904,627.342,330.12,800.952,265.374,983.33,241.772,615.535,312.31,786.291,285.954,950.978,0,0,0,0,412.486,403.604,374.232,368.307,333.044,956.876,324.165,951.052,271.304,956.886,327.101,1006.94,315.32,1018.71,244.833,998.091
88,415.513,412.489,341.854,430.025,388.829,456.604,377.111,577.272,362.555,665.592,294.841,394.883,221.235,433.16,150.481,489.024,268.274,621.327,291.923,624.39,330.111,795.083,268.111,980.479,241.848,612.578,309.451,786.299,285.99,950.943,427.187,403.666,0,0,409.6,391.872,368.295,365.437,333.025,956.906,324.168,951.087,274.227,956.871,324.22,1006.95,315.275,1018.71,247.584,997.976
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.03,594.899,1024.51,697.933,1009.86,797.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.051,812.631,983.425,812.661,1004.04,806.757
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.75,594.94,1027.53,695.04,1053.99,797.986,0,0,0,0,0,0,0,0,1051.06,821.565,1065.72,824.42,1062.83,809.783,0,0,0,0,0,0
89,415.385,409.482,339.038,418.422,386.057,450.662,380.099,574.203,365.559,656.742,291.94,391.944,221.198,433.122,153.411,500.724,268.366,615.479,291.85,621.313,327.141,792.094,268.133,977.643,244.822,603.839,312.321,786.164,285.96,950.859,421.345,391.865,0,0,409.391,385.945,365.308,362.427,333.019,956.909,324.156,951.078,274.175,954.12,324.222,1006.91,315.278,1018.67,247.605,995.137
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.03,583.139,1021.67,692.057,1012.82,795.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.142,812.638,986.32,812.616,1059.84,806.85
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.68,580.256,1027.57,692.049,1051.09,795.077,0,0,0,0,0,0,0,0,1051.09,824.428,1065.76,821.561,1062.83,809.754,0,0,0,0,0,0
90,418.373,391.95,338.845,412.495,385.849,436.007,383.013,556.693,374.203,650.789,291.772,391.829,218.23,435.988,153.65,506.739,271.232,606.701,291.898,615.491,318.439,789.094,268.113,980.449,247.708,600.866,318.383,786.19,285.96,950.944,424.237,383.057,0,0,403.666,371.32,0,0,333.039,956.984,324.161,953.874,274.216,956.907,324.199,1006.97,315.282,1018.72,247.624,997.945
90,0,0,1024.53,483.099,0,0,0,0,0,0,0,0,0,0,0,0,1018.67,597.866,0,0,0,0,0,0,1027.55,600.862,1039.25,700.888,1059.84,798.024,0,0,0,0,0,0,0,0,1051.05,818.582,1065.72,821.517,1065.79,809.84,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.92,600.801,1021.65,706.73,1004.06,795.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.078,809.763,986.33,809.849,1001.12,803.823
91,415.412,386.104,335.871,406.549,374.269,418.333,383.032,550.834,385.872,647.791,288.902,386.046,215.345,441.916,153.664,527.256,271.182,603.755,291.827,606.722,318.319,786.305,268.165,980.39,247.682,600.833,315.465,786.077,285.979,950.928,421.256,368.424,0,0,400.664,362.319,0,0,333.077,956.968,324.214,953.842,277.085,956.879,324.23,1006.97,315.26,1018.72,247.655,995.187
92,415.512,371.293,332.99,394.814,368.346,412.444,383.049,547.87,388.997,641.937,291.827,382.945,218.27,444.905,176.932,530.336,271.314,600.763,291.918,600.922,318.233,786.257,268.152,980.392,250.593,597.858,315.469,780.318,285.955,948.117,418.403,359.505,0,0,391.875,344.92,0,0,335.87,956.918,324.191,951.058,274.196,954.058,324.251,1006.97,315.278,1018.72,247.632,995.174
93,412.507,362.561,321.368,388.835,365.338,400.755,382.954,533.234,394.823,630.223,285.982,374.203,218.25,456.503,182.919,547.864,274.163,597.78,294.756,597.94,315.448,786.201,268.122,977.642,253.542,594.865,315.437,783.17,285.875,948.07,412.466,341.98,0,0,385.907,335.937,0,0,333.06,956.892,321.346,951.024,274.137,954.027,324.214,1006.97,315.257,1018.71,247.622,995.172
94,409.402,344.761,318.414,380.123,362.343,388.89,374.212,527.157,403.611,624.425,285.928,365.423,221.275,459.587,197.675,556.74,274.232,594.867,294.732,597.806,315.283,783.322,268.149,977.636,256.513,589.056,315.442,783.218,283.013,948.099,409.402,330.1,0,0,377.18,318.397,0,0,333.028,956.911,321.338,951.039,271.24,954.079,324.219,1006.92,315.268,1018.68,247.664,997.943
94,1174.69,368.42,1183.42,403.695,1162.85,400.753,1148.14,439.062,1145.28,477.257,1201.15,406.606,1209.9,450.694,1198.17,483.087,1177.61,483.191,1165.82,483.198,1168.73,553.75,0,0,1189.34,486.069,1195.22,553.71,1198.23,615.508,1168.81,365.367,1183.47,365.353,1165.9,365.47,1186.54,365.469,0,0,0,0,0,0,0,0,0,0,0,0
95,406.49,330.062,318.303,365.545,359.407,377.173,368.352,509.628,406.578,618.419,283.049,362.475,224.285,459.478,206.445,562.569,274.276,586.102,294.712,591.982,312.487,780.354,265.408,980.398,259.446,580.271,312.472,777.43,283.008,950.849,403.594,312.461,0,0,368.293,309.478,0,0,333.044,956.909,321.349,951.03,271.282,954.122,324.213,1006.95,315.248,1018.69,247.641,997.977
95,1174.68,365.423,1183.46,397.754,1162.73,394.816,1142.43,436.165,1145.22,471.319,1206.95,403.623,1209.92,441.946,1192.29,471.367,1177.56,483.074,1162.95,483.058,1165.8,556.665,0,0,1189.42,483.165,1192.38,553.77,0,0,1168.8,362.452,1183.51,362.429,1165.88,362.572,1189.41,362.561,0,0,0,0,0,0,0,0,0,0,0,0
96,394.874,318.305,315.409,362.582,341.993,365.498,365.397,503.648,406.599,603.726,285.918,362.356,247.693,465.421,0,0,280.039,583.182,291.924,589.051,312.304,780.335,265.365,980.413,268.216,580.24,312.346,777.428,280.068,948.088,389.112,300.643,0,0,362.294,297.661,0,0,332.993,956.928,321.29,951.037,271.188,954.1,324.173,1006.91,312.461,1018.65,247.651,997.986
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.86,583.154,1021.59,692.031,1006.94,794.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.244,812.647,983.383,812.659,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.44,586.107,1039.29,692.07,1062.8,797.981,0,0,0,0,0,0,0,0,1054.03,821.553,1068.61,821.561,1068.63,809.785,0,0,0,0,0,0
97,388.848,306.569,315.319,362.289,338.986,362.538,362.306,489.002,406.629,597.931,288.822,356.51,291.773,477.178,0,0,285.897,583.209,294.753,591.943,309.432,777.434,265.387,977.632,268.371,580.215,309.446,768.646,277.168,948.016,385.834,291.83,0,0,347.71,291.738,0,0,330.114,956.89,321.223,950.983,268.273,954.058,324.262,1004.06,315.26,1018.61,247.639,997.999
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.64,594.903,1036.36,692.08,1059.87,798.003,0,0,0,0,0,0,0,0,1053.98,821.539,1068.64,821.532,1065.77,809.811,0,0,0,0,0,0
98,383.08,303.555,312.465,350.649,330.056,356.539,353.635,483.116,406.504,589.027,291.878,344.84,303.574,471.318,0,0,291.741,580.19,294.85,583.198,303.62,780.299,268.107,980.401,277.089,577.213,309.487,768.628,280.03,948.108,374.182,288.926,0,0,338.968,285.989,0,0,332.985,956.945,321.275,951.027,268.298,956.842,324.249,1004.04,315.256,1018.62,247.666,998.064
98,1009.88,362.467,1021.61,409.576,980.495,409.578,971.558,480.196,0,0,0,0,0,0,0,0,1021.64,568.47,1006.91,571.386,1018.69,683.214,1012.8,789.253,1036.36,571.385,1042.22,689.042,1059.9,797.951,1004.02,353.604,1024.56,338.938,1006.94,347.731,0,0,1054.02,824.501,1068.69,821.555,1065.72,809.784,992.198,812.615,983.44,809.84,1009.89,800.91
99,371.369,294.902,303.632,347.813,318.291,353.583,341.976,480.118,400.726,577.439,291.734,344.87,297.758,465.438,0,0,291.844,586.127,294.91,591.99,297.814,783.265,265.384,980.441,280.056,580.261,309.453,777.405,277.121,950.944,365.466,283.052,0,0,330.107,277.131,0,0,330.046,956.9,318.409,951.017,268.21,956.96,324.277,1004.03,315.291,1018.61,247.652,998.073
99,1004.01,371.295,1018.71,415.464,980.461,415.432,968.637,483.118,974.607,547.808,0,0,0,0,0,0,1021.6,568.474,1006.91,571.393,1018.67,683.185,1012.79,789.276,1033.38,571.376,1039.25,686.155,1059.85,795.065,1001.1,362.43,1018.66,353.614,1006.91,353.643,0,0,1053.96,824.486,1068.66,821.537,1065.69,809.749,992.215,812.627,983.431,809.863,1009.87,800.964
100,365.461,291.85,300.687,350.639,312.404,353.651,338.818,480.11,391.989,574.416,294.737,344.852,297.777,477.246,0,0,294.715,591.938,297.683,594.862,294.886,786.086,265.355,980.503,288.927,586.144,306.522,783.239,277.137,951.007,359.555,274.172,368.366,274.134,318.354,274.226,0,0,330.075,956.989,318.439,951.102,268.252,959.851,324.269,1006.92,315.267,1018.69,247.655,998.137
101,362.444,291.715,306.554,347.818,294.936,353.618,324.246,480.05,386.072,571.343,315.42,344.866,0,0,0,0,294.767,586.076,294.889,589.037,294.776,786.145,265.372,983.367,294.729,583.161,306.508,780.28,274.292,950.984,347.767,271.342,362.551,271.321,312.397,274.134,0,0,330.037,956.989,318.411,951.104,262.429,959.866,327.096,1006.96,315.291,1018.73,247.643,1000.95
102,356.583,288.934,303.59,347.777,294.751,350.638,318.207,480.147,380.109,568.427,315.4,344.876,300.727,477.173,365.477,553.742,294.824,580.259,294.772,583.198,294.765,786.21,265.345,983.429,300.616,580.204,303.585,780.355,277.08,951.002,341.844,271.293,359.418,271.312,300.615,274.138,0,0,327.206,956.967,318.407,951.104,265.323,959.813,324.264,1006.96,315.303,1018.72,247.632,1000.99
103,344.877,288.881,294.836,353.637,291.719,356.57,309.512,480.133,365.472,568.42,309.461,347.795,0,0,0,0,294.849,583.168,294.763,589.025,294.792,786.146,265.325,983.361,300.675,580.26,300.698,783.27,277.092,950.956,338.762,271.252,347.824,271.251,294.815,274.184,0,0,330.068,956.911,318.408,951.042,265.362,957.012,324.235,1009.81,315.288,1018.72,247.625,1000.94
103,1009.88,388.97,1018.73,453.682,0,0,0,0,0,0,0,0,0,0,0,0,1018.62,586.111,1001.03,594.897,1018.69,694.99,1012.78,792.162,1030.46,591.978,1039.29,694.985,1062.77,800.918,0,0,0,0,0,0,0,0,1054.04,824.513,1068.69,824.46,1065.78,809.801,992.21,812.628,986.329,809.861,1009.87,800.946
104,341.841,288.863,294.724,359.395,280.08,359.456,291.823,468.397,356.576,559.68,312.375,356.511,0,0,0,0,294.847,583.16,294.707,591.931,294.728,786.227,265.355,980.51,303.554,580.19,297.756,783.315,277.127,951.004,330.079,271.205,344.824,271.187,291.9,274.224,0,0,330.069,956.913,318.402,951.044,265.369,959.9,324.151,1006.91,312.467,1018.67,247.629,998.201
105,338.911,285.876,294.684,362.315,274.179,362.326,288.777,477.184,341.952,565.477,315.267,359.521,315.327,494.898,359.421,571.366,294.817,594.947,294.659,597.87,294.674,786.268,265.345,983.326,300.68,594.882,297.695,783.3,277.129,951.045,321.274,271.103,341.844,268.402,291.74,274.234,0,0,327.15,956.893,318.336,951.051,268.262,959.935,324.176,1009.83,315.243,1018.72,247.619,1000.93
106,338.752,282.971,294.733,362.347,271.19,362.315,274.193,480.051,332.976,568.484,318.236,362.333,324.202,483.103,368.375,574.441,294.887,603.777,291.887,606.681,294.677,789.066,268.21,983.342,309.492,603.776,294.922,786.284,280.005,953.875,318.372,268.407,339.031,268.356,288.923,277.077,0,0,330.083,956.926,318.43,951.077,265.333,974.424,330.051,1003.97,318.207,1015.73,247.777,1001.02
107,338.784,283.005,297.703,359.51,271.336,359.415,271.154,477.246,315.495,574.211,321.32,359.535,333.048,480.195,382.984,574.231,306.509,600.855,291.944,600.887,297.662,789.071,271.196,980.475,318.32,600.844,297.791,789.087,285.911,951.083,318.396,268.401,341.798,268.33,291.718,274.286,0,0,335.986,956.85,324.238,950.969,271.215,971.528,335.963,1001.06,318.436,1012.8,253.633,1000.9
108,338.757,282.997,294.93,362.348,271.164,359.488,265.287,480.228,300.666,577.317,324.198,362.429,341.905,486.104,388.996,580.312,306.572,603.723,291.865,603.826,300.612,789.088,274.293,980.416,321.222,600.868,300.631,789.151,291.699,953.974,318.338,271.097,341.773,268.337,291.656,277.147,0,0,339.026,959.813,335.95,953.888,271.312,974.624,338.884,998.183,321.23,1006.98,265.322,1000.95
109,338.936,282.975,303.638,362.341,271.229,359.527,265.269,480.124,294.674,583.192,338.863,362.42,356.55,483.191,400.662,580.2,315.435,600.788,294.847,600.862,312.445,786.269,288.819,977.577,338.796,597.96,315.377,786.269,297.701,953.864,321.263,271.1,341.944,268.334,291.886,277.091,0,0,347.723,956.892,341.774,951.069,283.075,974.44,338.879,998.162,321.293,1009.84,271.24,998.074
110,353.566,285.915,318.264,365.355,280.053,365.312,268.19,486.12,291.812,597.792,356.544,365.399,368.295,489.028,412.505,589.096,330.12,600.905,312.434,603.786,321.235,786.242,297.664,977.479,347.787,600.849,324.196,786.29,309.526,953.833,338.89,271.106,362.29,268.371,303.574,277.075,0,0,362.385,956.935,353.624,951.083,294.711,974.439,353.668,1001.07,338.94,1012.75,288.85,995.183
111,350.708,283.05,318.364,365.341,283.029,362.557,256.544,486.118,271.313,600.86,359.442,365.444,368.374,494.877,412.457,592.025,327.149,597.931,306.573,600.769,318.324,789.057,294.681,980.379,347.808,597.903,321.367,789.071,309.435,953.844,338.866,268.404,359.568,268.321,303.546,274.29,0,0,359.459,956.943,347.719,951.11,294.874,971.607,341.931,1004,330.129,1015.7,285.897,998.034
112,338.901,283.026,309.461,365.322,268.262,362.453,238.797,489.004,244.608,609.654,344.788,365.47,362.477,486.13,400.657,591.987,315.381,600.76,291.834,600.819,309.449,789.072,285.943,980.48,338.909,597.945,309.53,789.112,294.805,953.985,318.482,271.099,341.916,268.313,291.882,280.053,0,0,344.756,959.798,338.893,953.901,288.851,974.445,335.986,1006.91,318.432,1018.64,271.268,998.143
113,321.323,285.877,291.901,368.413,247.743,365.523,221.072,494.91,218.193,615.583,336.027,374.247,344.913,491.927,386.09,594.963,300.649,600.817,274.245,600.865,294.731,789.143,271.411,977.533,327.141,600.811,297.771,789.072,283.006,953.85,312.35,268.425,335.852,268.327,274.195,277.183,0,0,336.005,962.748,330.023,954.002,268.262,974.573,321.362,1003.99,306.547,1015.7,265.348,998.071
114,318.357,285.881,291.84,365.473,247.667,365.312,218.229,500.677,203.489,621.406,335.932,368.404,344.82,491.898,385.915,597.981,300.675,597.849,277.173,597.891,294.642,789.194,271.225,977.637,324.224,597.844,297.673,789.072,280.101,953.914,306.51,271.111,330.058,268.354,271.387,277.194,0,0,335.862,962.77,321.32,953.99,268.298,974.617,318.402,1001.1,306.597,1012.79,262.409,998.165
115,318.314,285.886,291.825,365.493,247.65,365.354,215.361,494.872,197.744,615.564,335.925,368.383,344.792,491.96,385.871,600.77,300.628,597.84,274.215,597.88,291.963,789.145,271.13,977.464,327.144,597.821,297.732,789.125,282.951,953.868,303.619,271.096,327.202,268.337,271.33,277.131,339.029,271.306,332.967,962.745,321.229,954.005,271.196,974.491,315.234,995.168,297.698,1004.02,262.41,997.956
116,318.303,283.029,291.862,365.476,247.684,365.29,215.249,488.953,197.621,609.681,335.966,368.433,344.751,491.946,382.932,600.737,297.825,594.975,271.361,594.966,291.861,786.312,271.099,974.541,330.034,597.769,300.682,786.293,285.882,951.08,303.599,268.404,330.026,268.307,271.338,277.142,341.816,271.354,332.996,962.783,321.334,954.071,274.213,974.461,300.694,1003.99,288.824,1009.86,265.309,992.14
117,318.276,283.04,291.834,365.438,247.656,365.315,209.413,488.995,194.761,612.616,335.922,368.32,344.773,488.963,371.351,600.74,300.663,597.775,271.334,594.973,291.842,786.247,271.234,974.55,333.007,597.809,300.683,786.261,283.027,953.957,300.741,268.406,327.182,268.301,271.307,277.116,341.831,271.286,335.875,962.785,324.227,954.069,271.241,977.468,306.538,1001.05,291.775,1009.82,268.165,995.054
