,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
0,409.61199999999997,126.12899999999999,418.908,134.194,397.01099999999997,129.606,381.96,159.55200000000002,362.392,182.59099999999998,440.778,138.821,451.175,171.112,446.588,199.90099999999998,392.333,191.84900000000002,382.05699999999996,218.37599999999998,381.991,246.02700000000002,420.06699999999995,199.929,414.28,235.6,409.659,267.897,408.477,120.37799999999999,413.152,123.79299999999999,0.0,0.0,428.10699999999997,123.796
1,411.969,123.866,420.075,135.358,399.273,131.86,381.95300000000003,159.54,363.527,182.63,444.249,142.254,451.167,173.38400000000001,447.718,201.035,391.209,198.747,379.711,240.235,380.824,247.18200000000002,420.098,206.84599999999998,416.56199999999995,243.69400000000002,409.629,270.225,410.815,116.90799999999999,418.93199999999996,122.666,408.52,114.574,431.598,123.788
2,416.595,128.424,424.661,135.375,401.555,131.875,382.029,160.658,363.605,182.612,447.712,142.252,455.793,174.542,454.626,201.05,392.43800000000005,197.581,380.844,242.53400000000002,375.099,248.298,425.81800000000004,204.524,417.713,240.237,408.528,271.318,414.279,121.535,422.35,124.984,410.85,114.546,437.36699999999996,123.85700000000001
3,417.751,131.909,426.93699999999995,134.208,401.615,129.595,382.017,159.56,363.57800000000003,183.778,448.861,139.936,455.805,172.261,455.754,199.923,392.425,197.59900000000002,377.411,246.014,400.444,255.205,426.935,206.775,414.29900000000004,248.312,408.54,269.067,416.559,123.816,425.824,128.42,413.108,113.47,438.5,125.006
4,420.00199999999995,129.59799999999998,426.957,134.22299999999998,401.642,130.754,382.051,158.416,363.506,184.903,448.87300000000005,139.964,456.898,171.083,456.908,198.80599999999998,394.70599999999996,192.979,381.964,224.10299999999998,376.251,257.53,428.04699999999997,199.918,417.746,235.66099999999997,409.661,267.901,418.86300000000006,122.676,428.116,126.12899999999999,412.01800000000003,114.581,439.64300000000003,123.838
5,417.721,129.565,426.92,134.262,401.597,131.904,380.871,160.684,361.259,186.05900000000003,448.86,141.089,456.918,172.265,456.913,201.071,393.57,196.42700000000002,382.05,226.451,383.14,254.11599999999999,425.824,203.361,417.69599999999997,235.63299999999998,408.522,269.036,415.43,121.53399999999999,425.782,126.12200000000001,411.99199999999996,113.415,439.616,123.87799999999999
6,418.89099999999996,128.424,424.642,134.221,401.56,131.863,380.861,160.649,356.67400000000004,187.21099999999998,447.723,139.969,456.897,171.102,456.926,201.058,392.435,197.61900000000003,381.98,237.942,379.702,260.996,425.795,205.65599999999998,414.29,248.315,408.51800000000003,271.341,417.718,121.53200000000001,428.04900000000004,125.0,410.87699999999995,114.554,438.51599999999996,123.865
7,415.44199999999995,130.73,422.36800000000005,135.335,400.44800000000004,131.914,379.69,160.65200000000002,355.51099999999997,186.084,447.661,139.963,455.819,171.14,456.901,201.06400000000002,392.408,198.707,382.024,235.653,380.87199999999996,262.09,423.519,206.78799999999998,414.265,244.86700000000002,407.347,272.534,412.019,122.68700000000001,422.33,125.038,409.713,114.626,437.353,123.845
8,416.591,131.871,420.04,135.387,395.845,133.084,375.094,160.74200000000002,354.38,187.206,445.414,139.953,455.744,169.956,456.885,198.733,392.374,199.93,381.961,243.69299999999998,377.37699999999995,265.611,424.66,206.852,410.87,258.676,402.784,278.272,412.01199999999994,123.801,423.496,126.16,409.625,114.65100000000001,437.289,123.82700000000001
9,411.991,128.416,418.876,135.386,392.406,133.093,373.91,160.746,354.316,187.19299999999998,443.09,139.968,454.62199999999996,171.08700000000002,455.76099999999997,199.878,391.219,199.918,381.981,244.832,378.538,264.448,421.222,206.83,414.286,244.89,407.339,272.536,410.806,122.64399999999999,420.056,124.963,406.225,115.711,432.712,123.814
10,410.795,130.744,415.434,136.502,391.222,134.173,371.61800000000005,160.745,353.148,188.324,438.49699999999996,139.985,448.88300000000004,169.937,455.707,198.71900000000002,391.18699999999995,199.908,382.00699999999995,240.24200000000002,376.26,267.904,420.087,206.79,414.29,243.715,408.468,272.533,408.52,123.839,418.86800000000005,125.042,401.62199999999996,116.948,429.30699999999996,123.84
11,403.918,131.864,410.88699999999994,135.342,387.76300000000003,134.188,368.17900000000003,161.88299999999998,349.75699999999995,188.34,437.31199999999995,136.49,447.69599999999997,168.737,453.43800000000005,197.595,385.472,206.767,380.847,247.17700000000002,378.556,263.305,418.889,208.00599999999997,410.858,262.161,405.05400000000003,270.185,401.64599999999996,123.814,411.968,126.164,399.30300000000005,114.594,428.115,123.855
12,400.491,131.877,409.648,137.64600000000002,383.18800000000005,134.246,364.767,164.158,347.461,189.52900000000002,432.74199999999996,139.944,446.566,169.922,450.031,197.63099999999997,383.211,201.048,380.861,237.949,375.095,264.475,417.73800000000006,206.793,411.976,243.713,408.48199999999997,271.327,399.309,123.811,409.67699999999996,126.146,393.565,115.712,422.361,124.96
13,400.425,133.005,407.37,137.639,382.022,135.365,364.724,164.178,348.56800000000004,189.524,429.315,136.533,443.099,168.753,447.724,197.542,383.17,199.93200000000002,380.82599999999996,241.396,375.126,264.45,415.435,205.665,410.846,244.83900000000003,408.52099999999996,269.062,396.99699999999996,124.964,408.517,128.43,392.352,115.816,420.098,124.93299999999999
14,393.569,134.162,403.892,138.803,379.702,136.516,363.55699999999996,168.752,346.316,191.81900000000002,429.23199999999997,137.66899999999998,440.819,169.87099999999998,447.68800000000005,197.602,383.10900000000004,202.209,378.53,242.53599999999997,375.13,263.33799999999997,413.147,206.796,410.82099999999997,244.843,405.064,269.04400000000004,392.38699999999994,126.12799999999999,401.621,131.86,390.07199999999995,116.921,418.832,124.993
15,394.68199999999996,134.238,401.631,139.98,376.26599999999996,138.792,363.551,168.768,346.273,195.27,428.074,141.083,439.63599999999997,169.905,446.56,197.558,381.961,203.35,376.26,242.546,376.23400000000004,262.14799999999997,410.861,206.81799999999998,409.639,244.851,403.93800000000005,270.16900000000004,392.369,128.425,401.64099999999996,133.00799999999998,387.759,116.948,416.588,125.00200000000001
16,392.43300000000005,136.495,400.457,141.13,373.98400000000004,141.086,362.42199999999997,168.799,346.251,195.282,425.779,141.101,438.49199999999996,167.623,444.26300000000003,197.632,381.961,203.33700000000002,377.418,243.66400000000002,375.121,264.425,410.839,205.679,409.63699999999994,244.85,401.601,274.814,391.25800000000004,129.58,401.605,133.099,386.63199999999995,120.348,416.55199999999996,130.734
17,392.381,137.68,400.485,142.214,375.075,139.981,362.404,169.905,346.309,196.399,426.92,142.267,438.472,169.92700000000002,443.10900000000004,197.584,380.846,204.488,376.267,242.56,376.256,264.433,410.832,206.83900000000003,409.62800000000004,244.863,401.624,272.553,391.194,131.894,400.486,134.218,385.44800000000004,123.787,414.26800000000003,130.741
