time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely
134,500.735,268.402,483.007,362.393,415.42,359.543,389.047,497.796,386.13,630.218,550.691,362.523,571.289,486.094,577.348,603.833,480.144,606.684,435.918,606.695,436.191,809.607,435.938,953.99,524.319,603.792,506.792,812.743,503.53,1001.15,483.024,247.861,509.61,250.616,456.667,256.498,527.33,259.501,512.569,1048.02,530.202,1045.01,483.159,1018.71,435.92,1009.86,415.444,1001.07,438.934,968.687
135,500.802,268.399,483.074,362.37,415.419,359.567,389.012,497.787,386.122,624.508,550.823,362.486,574.305,486.148,580.28,600.871,480.201,606.737,435.954,606.736,438.962,806.795,435.922,953.998,527.109,603.834,506.757,812.769,500.801,1001.15,483.074,247.832,509.684,250.574,456.724,253.576,527.394,259.458,512.577,1048.02,530.195,1045.02,483.113,1021.5,433.194,1006.89,415.398,1000.96,436.143,968.701
136,503.708,268.3,483.156,362.322,415.51,359.498,391.846,497.85,386.103,624.485,550.902,362.43,574.404,486.03,583.123,594.987,483.01,603.814,436.131,603.834,438.984,803.888,435.966,954,527.187,603.77,506.811,812.644,500.824,1003.92,483.256,247.739,515.535,247.764,459.524,250.666,530.204,253.615,512.571,1047.98,530.178,1042.28,483.116,1021.51,435.943,1006.97,415.444,1001.01,438.95,968.65
137,503.561,271.109,483.133,362.377,415.464,359.567,388.983,500.701,385.966,627.297,550.907,362.491,574.407,486.036,583.152,597.836,480.251,606.694,436.046,606.677,438.924,806.779,433.215,954.098,527.106,603.812,506.765,812.822,500.766,1004.02,483.117,247.867,512.545,250.621,459.477,253.596,530.124,259.463,512.535,1048.06,530.217,1045.08,483.096,1021.68,433.137,1012.8,415.387,1001.16,436.071,971.551
138,503.719,268.422,483.269,362.318,418.407,359.465,391.841,500.787,386.038,627.333,553.73,362.449,577.35,486.145,591.986,597.789,483.139,606.732,439.054,609.611,439.066,806.785,435.97,956.835,527.256,606.67,509.617,812.8,500.815,1003.93,483.269,250.592,518.389,250.593,459.568,253.538,530.233,253.65,512.587,1048,530.184,1042.28,483.127,1018.72,435.975,1012.75,415.49,1001.11,438.946,971.537
139,503.726,271.124,483.271,362.345,418.431,359.474,391.858,500.69,386.01,627.264,553.732,362.502,577.332,489.036,592.038,597.966,483.067,606.746,438.923,606.751,439.06,806.735,435.942,956.877,527.228,606.714,509.553,812.754,500.792,1004.01,483.256,250.616,518.405,250.627,459.568,253.62,530.24,259.421,512.54,1048.02,530.212,1045.05,483.112,1021.63,435.931,1012.76,415.461,1001.13,436.116,971.609
140,503.781,271.126,486.028,362.366,418.438,359.491,391.864,497.795,386.026,627.305,553.806,362.523,577.412,489.008,594.856,600.767,483.101,609.627,438.957,609.647,439.003,806.779,435.961,956.889,527.269,606.732,509.645,812.761,500.822,1003.98,486.004,250.611,521.34,250.612,459.613,253.644,530.312,259.429,512.546,1048.02,530.207,1045.05,483.127,1021.6,435.926,1012.78,415.473,1001.14,436.153,971.644
141,503.827,271.133,486.056,362.38,421.28,359.491,391.857,497.803,388.809,627.38,553.859,362.556,577.44,486.108,594.878,600.753,483.066,609.625,436.155,609.63,439.015,806.709,435.966,954.08,527.27,606.752,509.663,812.821,500.798,1003.98,486.052,250.647,521.392,250.613,459.68,256.572,530.361,259.398,512.531,1048.01,530.193,1045.04,483.111,1021.57,435.93,1012.75,415.466,1001.11,436.154,971.576
142,503.796,271.178,486.08,362.395,421.321,359.505,391.848,497.855,388.869,627.371,553.899,362.574,577.441,488.979,594.907,603.762,483.061,606.731,436.129,609.624,438.924,806.805,435.947,954.066,527.275,606.687,509.692,812.794,500.78,1003.95,486.041,250.716,521.344,250.7,459.705,259.475,530.34,259.485,512.574,1048.04,530.211,1045.05,483.096,1021.54,435.928,1012.79,415.453,1001.12,436.135,971.509
143,503.807,271.226,486.122,362.446,421.362,359.523,391.874,497.839,388.907,627.291,556.689,365.34,580.189,494.919,594.877,615.572,483.001,609.625,436.082,609.654,438.947,806.849,435.906,956.852,527.199,606.73,509.692,815.612,500.766,1003.96,486.044,253.582,521.317,253.525,459.702,262.39,530.329,262.324,512.536,1048.05,530.183,1045.08,483.068,1021.55,433.179,1015.68,415.417,1001.18,436.11,971.557
144,503.815,271.256,486.155,362.478,424.263,359.544,391.93,497.775,388.957,624.503,556.685,365.359,577.39,491.973,594.809,615.569,483.001,609.606,436.085,609.636,436.156,809.662,435.917,954.081,527.2,606.71,512.529,815.615,500.789,1003.98,486.049,253.603,521.35,253.595,459.707,262.418,530.377,265.233,512.569,1048.04,530.206,1045.08,483.093,1021.59,433.188,1015.7,415.432,1003.93,436.122,968.708
145,503.809,271.267,486.148,362.501,424.284,359.562,391.973,494.875,388.987,624.465,556.651,365.389,577.416,500.692,592.026,615.571,483.025,609.645,436.133,609.66,436.148,809.677,433.201,956.874,527.203,606.737,509.716,815.676,500.789,1003.98,486.037,253.599,521.357,253.619,459.701,262.407,533.078,265.267,512.545,1048.06,530.209,1045.08,483.1,1021.58,433.161,1015.68,415.4,1003.92,436.064,971.569
146,503.836,271.29,488.946,362.499,424.228,359.544,394.81,494.836,389.052,624.411,556.756,365.399,577.398,500.673,592.001,621.309,483.074,612.613,438.914,615.502,436.133,809.617,435.915,954.061,527.247,612.563,512.5,815.665,500.794,1003.95,486.086,253.591,524.186,253.653,459.719,262.349,533.116,265.286,512.558,1048.04,530.206,1045.06,483.079,1021.56,433.192,1012.81,415.398,1001.12,436.121,968.662
147,503.828,271.276,486.164,362.5,424.258,359.559,391.971,494.86,389.089,624.353,556.703,365.394,577.422,503.639,592.03,621.426,483.026,615.53,436.124,615.539,436.165,806.819,435.922,954.07,527.213,615.492,509.688,815.693,500.799,1003.97,486.056,253.604,521.406,253.645,459.694,262.392,533.095,265.309,512.55,1048.04,530.204,1045.05,483.113,1021.56,435.908,1012.82,415.452,1001.14,436.117,968.682
148,503.81,271.296,488.951,362.543,424.281,362.321,391.992,494.918,391.846,624.302,556.701,365.447,577.225,503.677,591.951,624.351,483.091,615.521,438.975,615.517,436.112,809.611,435.881,954.046,527.228,615.512,509.64,818.57,500.772,1004,486.054,253.618,521.407,256.506,459.704,262.372,533.11,265.401,512.588,1048.07,530.205,1045.09,483.078,1021.61,433.147,1012.8,415.403,1001.15,436.085,968.656
149,503.829,271.268,486.173,362.497,424.281,359.534,394.899,489.053,391.912,621.447,556.739,365.406,577.359,503.662,589.097,624.389,483.091,612.575,438.987,612.59,436.144,806.721,435.911,954.027,527.208,612.554,509.671,815.635,503.532,1003.94,486.081,253.571,521.408,253.598,459.745,259.507,533.167,262.436,512.57,1048,530.189,1045.02,483.103,1021.54,433.203,1009.9,415.434,1001.1,436.121,968.66
150,503.801,271.208,488.955,362.518,424.257,359.56,391.999,491.985,391.973,621.426,556.742,365.433,577.163,503.706,588.993,624.501,483.09,612.601,438.967,615.482,436.101,806.8,433.189,954.03,527.22,612.583,509.582,815.691,500.724,1003.93,486.038,250.704,524.184,250.735,459.713,259.467,533.166,265.24,512.566,1048.03,530.17,1045.04,483.016,1021.56,433.111,1009.88,412.627,1001.08,436.042,968.671
151,503.826,271.306,488.977,365.32,424.294,362.381,391.978,494.917,391.967,621.526,556.734,368.32,577.211,506.594,591.958,636.172,483.08,612.619,438.945,615.5,436.125,809.689,433.192,959.807,527.22,612.602,509.629,818.571,500.762,1006.93,486.071,253.611,524.214,256.488,459.706,262.407,533.163,268.142,512.551,1048.08,530.186,1045.11,483.079,1021.74,433.157,1018.62,415.431,1004.08,435.994,974.493
152,503.832,271.386,486.014,365.414,421.27,365.289,391.924,500.674,391.969,624.358,553.871,365.559,577.223,503.767,591.985,644.848,483.041,615.546,436.176,618.416,436.011,809.841,433.126,959.843,527.17,615.512,509.549,821.573,500.72,1006.95,486.081,259.447,521.395,259.508,459.677,265.382,533.123,268.194,509.665,1048.08,530.11,1045.12,483.088,1024.47,433.09,1018.63,412.626,1004.09,435.935,974.507
153,503.828,271.375,483.268,365.415,418.428,365.287,391.945,500.802,391.922,624.455,553.836,368.3,574.428,506.621,586.053,644.877,483.028,618.466,436.144,621.339,436.04,809.829,433.135,962.732,527.168,618.446,506.813,821.568,500.725,1009.89,486.06,259.446,521.365,259.465,459.659,268.121,533.12,268.152,512.524,1048.11,530.155,1045.14,483.079,1024.57,433.101,1018.64,412.636,1006.88,435.966,974.562
154,503.782,274.123,483.235,365.385,418.443,362.516,391.907,500.779,391.924,627.262,553.746,368.319,574.362,503.764,589.052,627.406,483.047,615.523,438.938,618.424,436.11,809.734,435.885,959.814,527.174,612.593,509.577,821.481,503.54,1006.93,486.042,262.325,518.46,262.369,459.615,268.119,533.077,268.205,512.553,1047.99,530.195,1045.03,483.177,1024.49,435.972,1015.74,418.35,1004.02,436.085,974.493
155,506.7,271.262,491.892,362.536,430.04,362.315,397.721,500.704,394.874,624.47,556.71,365.441,577.434,503.704,594.869,633.229,483.085,615.529,436.166,618.404,438.932,809.608,436.025,956.974,527.285,615.51,512.544,815.728,503.617,1003.96,491.992,253.571,527.099,253.633,462.573,262.331,538.97,265.248,515.501,1048.03,530.257,1045.02,483.207,1021.5,436.031,1012.77,418.346,1001.15,439.019,974.464
156,506.537,271.335,486.109,365.295,421.354,362.412,391.921,500.679,389.112,624.512,556.655,365.529,577.161,503.775,589.061,627.385,483,615.507,436.096,615.526,436.091,809.71,435.938,956.894,527.181,612.622,509.597,818.551,500.789,1003.97,486.145,256.478,524.264,256.555,459.711,262.421,533.188,268.147,512.572,1048.03,530.179,1045.04,483.1,1021.56,433.199,1012.82,415.443,1001.15,436.151,971.602
157,506.539,271.303,486.052,365.289,421.304,362.43,391.861,500.713,389.049,627.389,553.869,365.495,574.359,506.588,586.124,630.299,482.997,618.42,436.087,618.458,436.106,809.745,433.202,959.802,527.176,615.568,506.818,818.643,500.781,1004.02,486.148,256.472,524.243,256.529,459.719,265.228,533.177,268.148,512.535,1048.08,530.164,1045.11,483.098,1021.63,433.173,1015.79,415.423,1004.02,436.03,974.458
158,503.795,271.309,486.016,365.275,421.313,362.393,391.883,500.712,388.934,627.36,553.806,365.491,574.321,503.764,583.206,627.293,480.244,615.49,435.999,612.621,436.127,809.664,435.906,956.941,527.108,615.482,509.538,818.575,500.797,1003.97,486.072,256.479,521.351,256.536,459.701,262.353,533.092,265.306,512.577,1048.04,530.185,1045.06,483.115,1021.57,433.187,1015.67,415.464,1003.92,436.099,971.639
159,503.771,271.344,486.019,362.577,421.331,362.328,389.089,497.868,388.912,630.311,553.791,365.501,574.362,506.561,583.178,630.264,480.235,615.489,435.955,612.605,436.092,809.754,433.196,956.962,527.125,612.624,506.764,821.519,500.775,1004.04,486.012,256.506,521.32,256.524,459.654,262.397,533.096,265.322,512.555,1048.09,530.172,1045.12,483.097,1021.66,433.159,1015.78,415.423,1004.02,436.005,974.404
160,503.744,271.285,483.271,362.566,421.291,362.343,389.077,497.851,388.862,630.216,553.76,365.476,574.325,503.795,580.325,630.29,480.218,609.653,435.956,609.628,436.071,809.763,433.199,956.856,527.081,609.634,506.743,821.472,500.78,1003.98,483.287,253.65,518.454,253.644,459.63,262.383,530.341,262.443,512.544,1048.04,530.175,1045.07,483.104,1021.6,433.203,1015.68,415.475,1003.94,436.035,971.546
161,503.705,271.303,483.213,365.292,418.386,362.441,388.998,500.719,388.813,627.396,553.707,365.488,574.237,503.743,583.124,630.221,480.148,618.427,435.897,618.445,436.049,809.806,433.207,956.974,524.322,618.422,506.727,821.522,500.798,1004.01,483.25,253.641,518.378,256.497,459.591,262.353,530.31,265.278,512.569,1048.07,530.189,1045.08,483.126,1021.6,433.205,1015.79,415.462,1004.02,436.054,971.654
162,503.643,271.259,483.17,362.572,418.354,362.371,388.928,497.794,386.023,627.328,553.651,365.463,574.274,503.79,580.295,630.206,480.047,615.484,433.134,615.508,435.993,809.816,433.181,956.86,524.23,612.624,506.656,818.588,500.781,1003.99,483.177,253.578,515.449,253.607,459.555,259.509,530.246,262.368,512.549,1048.05,530.177,1045.06,483.112,1021.6,433.209,1015.72,415.479,1003.97,436.027,971.521
