,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary
33,391.9,300.61400000000003,389.01,365.385,342.023,365.45300000000003,338.76800000000003,453.675,338.746,533.246,435.954,365.285,453.587,450.681,453.65,527.229,365.325,530.189,374.236,650.909,388.85900000000004,780.31,415.483,530.1569999999999,412.532,650.885,403.61199999999997,756.7230000000001,385.94,291.93,406.555,291.897,365.409,297.721,412.575,297.68
34,391.853,297.775,388.974,365.27,341.957,365.344,336.029,453.656,336.026,533.121,435.92,362.55300000000005,453.601,447.785,456.469,527.232,365.30800000000005,530.115,374.19599999999997,653.814,388.869,783.169,418.342,530.085,415.41,650.923,406.57300000000004,748.028,385.88199999999995,291.86400000000003,406.51300000000003,291.80400000000003,365.374,297.66200000000003,412.591,294.822
35,389.116,297.76599999999996,388.92699999999996,362.45599999999996,341.94300000000004,362.585,336.017,453.592,338.75,530.252,433.161,362.41,444.875,444.884,453.64599999999996,527.262,365.276,530.133,371.30300000000005,653.847,388.894,783.2389999999999,418.329,527.319,418.361,650.8380000000001,406.631,745.018,385.836,291.855,406.48400000000004,291.763,365.36699999999996,294.935,412.60400000000004,294.732
36,389.096,297.694,388.89099999999996,362.434,341.907,362.556,335.86300000000006,453.56699999999995,336.017,530.231,433.153,362.381,447.745,444.841,450.788,527.239,362.587,530.102,371.337,653.831,388.884,783.2360000000001,415.5,527.2819999999999,424.2,647.9159999999999,409.43800000000005,741.9910000000001,385.825,291.813,403.67,291.736,365.337,294.916,412.532,294.746
37,389.05800000000005,294.944,388.906,362.41,341.918,362.534,333.034,453.57800000000003,336.019,530.1619999999999,433.14300000000003,362.36,447.847,444.839,456.474,527.1709999999999,365.30199999999996,527.337,371.282,653.742,388.855,783.174,418.39599999999996,527.225,430.12699999999995,645.038,409.55,741.9989999999999,383.08099999999996,291.77099999999996,403.63599999999997,291.686,365.32099999999997,294.874,412.548,294.676
38,389.045,294.899,388.88599999999997,362.371,341.904,362.48,335.86699999999996,450.76,336.02099999999996,530.118,433.13,362.333,450.717,444.834,456.556,524.325,365.306,527.3330000000001,371.33,656.69,388.8,783.235,418.37800000000004,527.175,432.92800000000005,644.953,412.42199999999997,741.998,383.07199999999995,291.715,403.61199999999997,288.942,365.306,294.809,412.528,294.644
39,389.064,294.92,388.89099999999996,362.32199999999995,341.92699999999996,362.44300000000004,333.07099999999997,447.816,338.773,527.3290000000001,433.13599999999997,359.54400000000004,450.707,441.89099999999996,456.566,524.246,365.35699999999997,527.215,371.256,653.841,386.142,783.2439999999999,418.404,524.332,432.961,644.9119999999999,412.6,742.206,383.087,291.723,403.658,291.654,365.32,294.782,412.57599999999996,291.944
40,389.09,294.945,388.871,362.293,341.94199999999995,362.39300000000003,333.056,444.853,338.76199999999994,527.112,433.065,359.50800000000004,450.665,439.04400000000004,456.55400000000003,524.1990000000001,365.366,527.14,371.233,656.7410000000001,386.097,783.2289999999999,418.43699999999995,524.2090000000001,432.95,647.795,415.463,753.824,385.82300000000004,291.744,403.70599999999996,291.67900000000003,365.347,294.782,412.583,294.64
41,391.843,294.914,388.876,362.3,341.957,362.366,332.99300000000005,441.972,338.801,524.276,433.07099999999997,359.535,447.798,439.075,456.591,524.306,365.348,527.2,371.24699999999996,659.6160000000001,388.847,783.2710000000001,418.397,524.273,432.905,648.023,427.202,765.7310000000001,385.875,291.72,406.517,291.668,365.379,294.76099999999997,412.60400000000004,294.66200000000003
42,391.89099999999996,294.901,388.93199999999996,362.295,341.99300000000005,362.374,333.06199999999995,441.941,338.87,524.245,433.134,359.501,450.754,439.017,456.668,524.276,365.38599999999997,524.347,371.281,662.6,388.869,786.222,421.269,521.368,430.17900000000003,650.899,430.2,783.2739999999999,385.918,291.705,406.565,288.948,365.42,294.742,412.62800000000004,291.962
43,391.962,294.945,388.99300000000005,362.327,344.75,362.41900000000004,335.885,444.83,338.92,524.2719999999999,433.207,359.55400000000003,453.61400000000003,444.87199999999996,456.629,527.217,365.404,527.34,374.2,662.654,388.86400000000003,786.169,421.26599999999996,527.188,430.175,656.78,433.017,786.2339999999999,385.965,291.705,406.659,291.663,365.441,294.688,415.44300000000004,291.904
44,394.79900000000004,294.94,389.01300000000003,362.31,344.79400000000004,362.39300000000003,335.914,444.85900000000004,339.00699999999995,524.268,433.209,359.542,450.73800000000006,444.889,456.57300000000004,527.332,365.379,530.13,374.20300000000003,665.518,388.81300000000005,786.201,418.402,527.23,430.152,662.6489999999999,433.06800000000004,792.174,386.04900000000004,291.703,409.402,291.673,365.51,294.633,415.44699999999995,291.905
45,394.89599999999996,297.755,389.108,362.404,344.88199999999995,362.474,335.945,447.75300000000004,341.722,524.263,436.025,362.413,453.61300000000006,453.62300000000005,456.54400000000004,533.181,365.459,530.257,377.17800000000005,668.393,388.81699999999995,786.2810000000001,421.37300000000005,530.135,430.097,668.398,433.102,800.946,386.10699999999997,291.786,409.49300000000005,291.763,365.559,294.654,418.37199999999996,291.95599999999996
46,397.806,297.813,391.86400000000003,362.462,347.717,362.546,336.023,450.67,341.811,524.259,436.088,362.45300000000003,453.616,453.64599999999996,456.49,536.0369999999999,365.5,533.13,380.06300000000005,668.439,388.798,786.2819999999999,424.25199999999995,530.2669999999999,430.055,668.434,433.211,800.975,388.801,291.839,409.57800000000003,291.798,368.31300000000005,294.691,424.19300000000004,291.948
47,400.717,297.836,391.92400000000004,362.561,347.759,365.33,338.806,453.676,341.816,527.1569999999999,436.159,362.531,456.48400000000004,456.551,456.577,541.928,368.296,533.226,382.92900000000003,668.4960000000001,388.829,786.2460000000001,427.18300000000005,533.113,430.03,668.528,433.16900000000004,806.7330000000001,388.841,291.846,409.651,291.832,368.369,294.768,427.194,294.763
48,406.496,300.611,391.994,365.284,350.676,365.355,338.879,453.73,341.866,527.347,438.981,362.586,456.468,456.656,456.602,544.903,368.309,541.925,383.077,668.623,388.82,786.248,430.05,536.143,430.084,671.419,433.129,809.597,388.973,291.866,412.436,291.829,371.23900000000003,294.824,430.11300000000006,294.77
49,409.409,300.67,397.787,365.36699999999996,353.67199999999997,365.418,338.95300000000003,456.689,341.87199999999996,533.102,441.99,365.346,456.54699999999997,459.469,456.746,547.793,368.337,541.9780000000001,385.865,668.58,388.855,786.2239999999999,430.191,539.053,430.19199999999995,671.436,433.11300000000006,809.8589999999999,391.865,291.916,412.6,291.845,377.11300000000006,297.663,432.98199999999997,294.797
50,409.517,300.719,403.62800000000004,365.548,359.417,365.538,341.74199999999996,459.51,341.973,533.139,450.671,368.324,456.63,459.69599999999997,459.50699999999995,550.658,368.43800000000005,541.925,385.889,668.55,388.866,786.265,432.931,539.024,432.93,671.4630000000001,433.124,812.612,394.809,291.941,415.439,291.909,380.15,297.722,433.097,297.663
51,412.38599999999997,300.625,406.579,368.332,359.51300000000003,368.327,341.82099999999997,459.648,342.027,541.976,453.653,368.399,459.621,462.519,462.57099999999997,550.6669999999999,374.23900000000003,547.793,385.94300000000004,671.33,388.885,786.165,433.129,544.894,433.01099999999997,674.4119999999999,433.106,812.722,403.593,291.91,418.38599999999997,291.86400000000003,385.871,297.663,433.175,294.911
52,412.413,300.633,409.43300000000005,365.528,362.402,365.454,341.88199999999995,459.64,344.745,547.814,456.543,368.315,459.62199999999996,462.543,459.685,550.768,380.08,547.8919999999999,385.941,671.513,386.095,786.16,433.17199999999997,547.789,433.135,677.3860000000001,433.11300000000006,812.753,403.655,291.889,421.315,291.874,386.01599999999996,294.918,435.969,297.664
53,412.54699999999997,297.813,409.62,365.517,362.584,365.402,341.936,459.57099999999997,344.846,547.8340000000001,456.70300000000003,368.38699999999994,465.415,459.722,462.62800000000004,547.863,382.98800000000006,541.964,385.96,671.559,386.061,783.212,436.019,541.934,435.9,677.324,433.12699999999995,812.72,406.59,291.857,427.18699999999995,291.843,388.869,294.945,436.13199999999995,294.945
54,415.39,294.92,412.371,365.458,365.30300000000005,365.371,344.784,459.564,344.795,550.727,459.462,368.29400000000004,465.48699999999997,459.707,471.329,550.668,383.08099999999996,544.946,386.04900000000004,674.3639999999999,386.144,774.447,436.165,544.901,436.05,680.319,433.119,812.7439999999999,409.431,291.704,430.135,291.689,388.975,294.865,438.91900000000004,294.814
55,418.342,294.802,412.49699999999996,365.361,365.406,365.335,344.88199999999995,459.499,350.735,550.691,459.531,365.423,471.319,459.63699999999994,477.124,550.879,385.95599999999996,541.96,386.135,674.3430000000001,388.836,768.68,439.059,541.993,436.12,686.105,433.12699999999995,812.801,409.559,288.92,432.959,288.874,389.101,294.80400000000003,439.028,294.707
56,424.24800000000005,294.678,412.55800000000005,365.335,365.48900000000003,365.38800000000003,353.671,459.49699999999996,356.535,550.732,459.579,365.311,477.21,459.477,480.065,547.8919999999999,386.06300000000005,539.024,388.913,674.435,388.92400000000004,768.6189999999999,441.962,539.056,436.129,686.171,433.106,812.743,412.369,288.782,433.101,285.961,391.912,294.66200000000003,441.9,291.916
57,427.18699999999995,294.652,412.61400000000003,365.30699999999996,368.289,365.32099999999997,359.546,456.691,359.44199999999995,550.706,459.62699999999995,365.306,480.00800000000004,459.48699999999997,480.21,547.823,386.12300000000005,539.016,388.994,674.47,389.11800000000005,780.2710000000001,444.85400000000004,539.008,436.13,686.173,433.14,812.773,412.43300000000005,285.94599999999997,433.21,285.899,391.954,291.96,447.78,291.819
58,430.162,291.966,415.42199999999997,365.329,368.36699999999996,365.336,362.35699999999997,456.725,362.293,550.67,462.474,365.319,480.135,459.54400000000004,483.00300000000004,547.79,388.897,544.889,389.07199999999995,677.357,391.87,789.034,447.819,544.856,436.135,689.0219999999999,433.147,812.7819999999999,412.608,285.88599999999997,436.07199999999995,283.022,394.875,291.899,450.79,291.77
