-508.030029,-132.133560,615.315002,-56.521431,-67.376289,579.869995,-12.064105,-70.488998,579.359985,7.259075,-7.344317,603.585022,15.432637,37.794312,671.669983,-102.788589,-66.975075,590.325012,-127.300064,-5.800228,615.059998,-116.774574,30.878723,681.359985,-50.448555,50.360649,622.455017,-23.308704,48.915821,625.770020,-19.768887,142.684387,680.849976,-27.560617,236.903519,689.265015,-77.502548,51.350945,634.695007,-78.073227,138.637070,738.734985,-66.787689,223.788284,797.130005,-300.682495,-82.284111,542.130005,0.000000,0.000000,0.000000,-39.987778,-120.978737,593.640015,-81.168762,-118.537704,597.719971,-36.296844,195.408676,676.260010,-67.001343,222.315063,799.679993,-65.740799,228.872086,784.635010,-5.298729,247.090271,742.559998,-5.225945,251.715454,732.359985,-36.666386,246.020615,683.145020,
-476.693298,-130.928864,609.705017,-57.167675,-71.357704,586.500000,-15.403728,-72.868065,585.734985,5.675466,-10.779388,610.979980,13.722978,34.440758,678.044983,-104.431427,-69.687347,599.760010,-129.516739,-9.327293,625.770020,-118.828613,27.625837,693.344971,-51.233910,45.953178,632.145020,-25.429588,46.231232,635.969971,-19.968796,138.479294,687.734985,-27.621794,231.756256,690.794983,-78.716934,48.626179,644.640015,-78.666122,133.576996,744.344971,-65.080910,221.038467,802.994995,nan,nan,nan,0.000000,0.000000,0.000000,-40.451553,-124.025764,600.525024,-82.207619,-121.712013,605.369995,-34.692379,193.079636,681.104980,-65.246246,219.396240,805.034973,-66.531311,225.102951,794.070007,-5.338761,244.860825,748.169983,-5.251420,248.913300,735.929993,-36.734818,240.859009,684.419983,
-432.389771,-126.941292,583.695007,-59.642025,-74.041824,595.169983,-17.221884,-77.035400,593.130005,4.032992,-14.230590,615.570007,13.888129,31.098297,686.205017,-105.674660,-73.839714,606.900024,-131.363953,-14.672717,634.695007,-119.964890,22.141504,699.974976,-52.039928,43.160706,642.090027,-27.617212,43.452099,646.424988,-18.294024,134.358109,695.640015,-27.581011,225.749344,689.775024,-79.806763,43.932045,653.565002,-79.393761,130.699585,751.229980,-65.783592,218.981201,811.664978,-218.427948,-70.294769,439.364990,0.000000,0.000000,0.000000,-42.685352,-127.430664,608.940002,-83.662010,-125.551811,616.080017,-35.017094,191.122894,687.479980,-68.026871,216.827377,811.919983,-66.809059,223.859863,797.385010,-5.376974,242.487900,753.525024,-5.313286,245.730759,744.599976,-36.803249,233.799408,685.695007,
-391.928101,-121.340126,557.940002,-61.927582,-78.128334,601.544983,-19.048119,-79.504517,599.505005,2.366362,-17.739342,620.414978,13.924255,27.412474,687.989990,-107.228699,-76.611397,615.825012,-131.553436,-18.417418,644.130005,-116.629562,16.195929,691.559998,-52.680607,40.133373,649.994995,-28.009409,38.685051,655.604980,-16.606009,128.413437,704.820007,-27.784935,219.809631,694.875000,-82.582802,40.841888,661.469971,-80.390900,128.176483,760.664978,-65.928261,215.009186,813.450012,-216.987900,-76.877480,464.609985,0.000000,0.000000,0.000000,-44.686626,-130.070724,613.530029,-85.047142,-129.344925,626.280029,-37.227531,190.925568,693.599976,-68.133698,214.941772,813.195007,-67.450012,221.600006,805.034973,-5.440660,239.098419,762.450012,-5.373334,242.323776,753.015015,-37.035923,227.721741,690.030029,
-304.328003,-100.910805,458.234985,-62.557621,-80.586670,607.664978,-20.874056,-81.870468,604.859985,0.672930,-19.581522,625.005005,12.089989,25.633198,690.794983,-108.471931,-80.910355,622.965027,-133.897018,-22.334930,655.604980,-117.747696,10.617356,698.190002,-55.079548,36.990791,657.390015,-30.105518,35.450558,662.234985,-16.990519,123.490410,721.140015,-28.080629,212.536652,702.270020,-83.506050,37.636478,668.864990,-80.417854,124.053452,760.919983,-66.176270,213.582809,816.510010,nan,nan,nan,0.000000,0.000000,0.000000,-45.373829,-135.481689,622.965027,-84.077545,-129.565186,619.140015,-37.583385,190.833725,700.229980,-68.261887,213.115875,814.724976,-67.514107,219.604721,805.799988,-5.497068,235.250870,770.354980,-5.442480,237.090500,762.705017,-37.583385,221.503571,700.229980,
-301.323822,-105.571686,479.399994,-64.975685,-84.899582,614.804993,-22.748306,-86.008018,610.724976,-2.770257,-23.181719,629.849976,12.121229,23.803511,692.580017,-109.537560,-85.149437,629.085022,-135.980225,-26.327675,665.804993,-114.821045,6.735234,692.070007,-55.656410,31.922886,664.275024,-32.090439,30.173782,665.804993,-15.244738,117.351593,732.104980,-28.855549,208.524338,721.650024,-83.951752,34.155804,672.434998,-80.363953,119.807091,760.409973,-66.176270,211.347626,816.510010,nan,nan,nan,0.000000,0.000000,0.000000,-47.541687,-138.534775,629.085022,-83.765884,-130.773514,616.844971,-40.219482,192.356720,712.979980,-70.249489,210.159531,811.919983,-67.727760,218.086838,808.349976,-5.577131,227.979507,781.575012,-5.517084,231.874435,773.159973,-37.788685,213.076859,704.054993,
-300.861145,-112.254150,509.744995,-65.595528,-87.408562,620.669983,-24.624081,-88.412056,615.825012,-4.527211,-25.087421,634.440002,10.195187,21.843058,690.539978,-111.135994,-88.139221,638.265015,-136.161484,-30.420631,675.750000,-113.342606,1.055526,694.619995,-56.169174,28.546606,670.395020,-32.618931,26.965422,676.770020,-15.531473,109.349747,745.875000,-29.783411,205.034409,744.854980,-85.384377,29.122097,683.909973,-80.633453,118.120277,762.960022,-68.390083,211.281631,816.255005,-444.878418,-204.163101,1139.594971,0.000000,0.000000,0.000000,-50.142433,-142.758408,640.304993,-85.772430,-134.649826,619.140015,-42.880142,191.621033,724.965027,-72.699715,210.819580,814.469971,-67.813217,218.362030,809.369995,-5.662653,222.786026,793.559998,-5.622622,225.525055,787.950012,-38.678314,208.229599,720.630005,
-306.004059,-122.404968,549.015015,-67.902855,-91.627480,626.280029,-28.227545,-92.543785,620.924988,-6.291672,-26.942783,637.244995,8.304847,21.843058,690.539978,-111.935211,-92.292664,642.854980,-135.781448,-34.493729,683.145020,-111.686569,-4.659239,696.150024,-56.553745,25.046539,674.984985,-34.666401,23.391594,680.594971,-13.609564,102.081879,752.505005,-30.731668,201.042664,768.570007,-86.021103,25.566963,689.010010,-80.552605,113.828857,762.195007,-68.390083,209.047150,816.255005,nan,nan,nan,0.000000,0.000000,0.000000,-50.242279,-144.798996,641.580017,-87.609406,-139.264786,632.400024,-45.811562,193.638626,740.265015,-72.381058,207.675705,810.900024,nan,nan,nan,-5.766371,215.805893,808.094971,-5.739078,219.187759,804.270020,-39.732182,203.770935,740.265015,
-299.239349,-127.862869,573.494995,-68.621689,-94.330048,632.909973,-28.470989,-95.056343,626.280029,-8.081138,-28.847942,640.815002,nan,nan,nan,-111.224281,-94.947853,648.974976,-135.910767,-38.804787,693.344971,-110.343842,-10.429540,699.719971,-57.109241,21.560743,681.614990,-34.978130,19.842199,686.715027,-13.826321,97.429390,764.489990,-31.506588,197.484100,787.950012,-86.243950,21.851124,690.794983,-81.037697,110.316223,766.784973,-68.069603,205.843521,812.429993,nan,nan,nan,0.000000,0.000000,0.000000,-52.949280,-149.234772,653.309998,-87.786034,-141.280228,633.674988,-49.139847,196.826553,760.409973,-73.897095,205.716492,803.250000,-67.813217,216.146393,809.369995,-5.926498,208.157166,830.534973,-5.864631,212.733734,821.864990,-41.046093,200.042114,764.744995,
-305.709747,-139.404068,625.260010,-69.368179,-98.859055,639.794983,-30.406645,-97.479996,630.869995,-9.897977,-30.797001,644.895020,nan,nan,nan,-112.273155,-99.429848,655.094971,-135.294235,-43.008186,699.974976,-108.863045,-14.317646,702.525024,-57.686104,18.009020,688.500000,-37.008549,16.148153,689.520020,-16.131493,90.246521,774.690002,-32.118366,190.324326,803.250000,-86.880676,20.107449,695.895020,-81.388039,108.685013,770.099976,-68.176430,206.166580,813.705017,nan,nan,nan,0.000000,0.000000,0.000000,-53.424625,-152.378983,659.174988,-87.055580,-144.683884,641.070007,-56.484802,206.369553,805.799988,-75.709457,202.483871,799.169983,-68.261887,215.346176,814.724976,-6.039314,200.535370,846.344971,-5.979267,205.422958,837.929993,-43.181202,199.435928,804.525024,
